short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Schlotzsky's,"Schlotzsky's (Colony Way - Madison, MS)",colony way madison ms,latin,location,location,high,"The extra content contains ""Colony Way"" (a street address) and ""Madison, MS"" (city and state), which are geographic location qualifiers that identify a specific branch rather than describing what kind of business Schlotzsky's is.",1,1.19
West Coast Hifi,West Coast Hi-Fi Rockingham,rockingham,latin,location,location,high,"""Rockingham"" is a suburb/city name that identifies the geographic location of this specific Hi-Fi store branch, functioning as a location qualifier.",1,1.17
Vape Haus,Vape Haus Queretaro,queretaro,latin,location,location,high,"""Queretaro"" is a city name in Mexico that identifies the geographic location of this particular Vape Haus branch, functioning as a location qualifier rather than a business descriptor.",1,2.56
Allison Hunt MD,"Allison Hunt, MD, FACOG",facog,latin,noise,noise,high,"""FACOG"" is a professional credential (Fellow of the American College of Obstetricians and Gynecologists) appended to a personal name, which is listing boilerplate that adds no semantic value to identifying the person.",1,1.23
Hamburguesas Al Carbon,Hamburguesas al Carbon Torreon,torreon,latin,location,location,high,"""Torreon"" is a city name in Mexico that identifies the geographic location of this hamburger restaurant, making it a location qualifier typical of directory listings.",1,0.82
Vighna Bamboo Briyani,Vighna Bamboo Briyani - JB,jb,latin,location,location,high,"""JB"" is an abbreviation for Johor Bahru, a city in Malaysia, serving as a geographic location qualifier that identifies which branch of this restaurant chain is being referenced.",1,1.05
Florería Rosa Pastel,Florería Rosa Pastel P. Peñasco,p penasco,latin,location,location,high,"""P. Peñasco"" (Puerto Peñasco) is a city name in Mexico that identifies the geographic location of this particular flower shop branch, functioning as a location qualifier.",1,1.15
Boot Barn Hall,Boot Barn Hall at Bourbon Brothers,at bourbon brothers,latin,disambiguation,disambiguation,high,"The extra content ""at Bourbon Brothers"" indicates a venue or organizational affiliation—specifying where Boot Barn Hall is located or hosted—rather than describing what kind of business it is or providing a geographic location qualifier.",1,7.75
Atm,ATM (Post Office),post office,latin,disambiguation,disambiguation,high,"""Post Office"" identifies the organizational affiliation or host location of this ATM, specifying which institution operates it rather than describing what type of business the ATM itself is.",1,1.31
Marathon Gas,Marathon Gas & DQ,dq,latin,disambiguation,disambiguation,high,"""DQ"" (Dairy Queen) is a co-branded business identifier indicating this location is a shared franchise combining a gas station with a quick-service restaurant, making it a disambiguation element that identifies the specific parallel brand/service offering at this location.",1,1.31
Planet Fitness,"Planet Fitness - Manassas, VA",manassas va,latin,location,location,high,"The extra content ""manassas va"" consists of a city name (Manassas) and state abbreviation (VA), which are geographic qualifiers identifying the specific branch location rather than describing the business type or organizational affiliation.",1,6.98
Raising Cane's,Raising Cane's Chicken Fingers,chicken fingers,latin,business_type,business_type,high,"""Chicken Fingers"" describes the specific food product and business type that Raising Cane's serves, directly identifying what kind of restaurant establishment this is.",1,1.41
La Azotea,La Azotea Terraza,terraza,latin,business_type,business_type,medium,"""Terraza"" (terrace/rooftop) describes the type or character of the dining/venue space itself, functioning as a business type descriptor that clarifies what kind of establishment La Azotea is.",1,1.48
bergwerk IT GmbH,bergwerk IT GmbH | Webentwicklung & IT-Infrastruktur,webentwicklung itinfrastruktur,latin,disambiguation,disambiguation,high,"The extra content ""webentwicklung & IT-Infrastruktur"" (web development & IT infrastructure) describes specific services offered by this company rather than identifying a separate branch, location, or what fundamental type of business it is — it functions as a service list qualifier typical of organizational disambiguation.",1,1.94
Hospital São Domingos,Hospital São Domingos- Exames,exames,latin,disambiguation,business_type,medium,"The extra content ""exames"" (exams/tests in Portuguese) describes a specific service or business function offered at this hospital, indicating what type of medical services are provided at this location.",0,1.3
Parc Clichy-Batignolles,Parc Clichy-Batignolles Martin Luther King,martin luther king,latin,location,location,high,"""Martin Luther King"" is a proper name of a public figure used to designate a specific section or area within the park, functioning as a geographic/spatial qualifier that disambiguates which part of the park is being referenced.",1,1.25
Canal Video,Canal Vidéo Laryan 82 Franchisé indépendant,laryan 82 franchise independant,latin,disambiguation,disambiguation,high,"The extra content ""Laryan 82 Franchisé indépendant"" identifies the specific franchise operator and ownership structure rather than describing what kind of business Canal Video is or adding a geographic location — this is organizational/franchise affiliation information.",1,1.08
Calico Jacks,Calico Jack's Bistro,bistro,latin,business_type,business_type,high,"""Bistro"" is a restaurant type descriptor that identifies what kind of establishment Calico Jack's is, providing essential information about the nature of the business.",1,1.33
Over The Rainbow,Over the Rainbow Limited,limited,latin,disambiguation,noise,high,"""Limited"" is a legal company designation (Ltd./Limited) that indicates the organizational structure and ownership form, not a place name, business type, or service descriptor—it is standard boilerplate appended to UK company names.",0,1.24
Colourfence Garden Fencing,ColourFence Garden Fencing - Isle Of Wight,isle of wight,latin,location,location,high,"The extra content ""isle of wight"" is a geographic location (an island and county in England) that identifies the specific branch or service area of this garden fencing company, making it a location qualifier.",1,1.22
Leonora Rose,Leonora Rose Florists,florists,latin,business_type,business_type,high,"""Florists"" describes the type of business that Leonora Rose operates, directly answering what kind of establishment this is.",1,0.97
Service Neon,Service Neon di Cateni Riccardo,di cateni riccardo,latin,disambiguation,disambiguation,high,"The extra content ""di Cateni Riccardo"" identifies the owner or proprietor of the business using the Italian ""di"" (of), which is an organizational/ownership affiliation rather than a place name, business type, or boilerplate credential.",1,1.31
Wing Sing,Wing Sing Bar,bar,latin,business_type,business_type,high,"""Bar"" directly describes the type of establishment that Wing Sing is — it identifies what kind of business this place operates as, which is essential semantic information about the venue.",1,1.06
Spectron Desarrollo,Spectron Desarrollo S.C.,sc,latin,noise,noise,high,"""S.C."" (Sociedad Civil) is a Mexican legal entity designation that indicates the organizational form/ownership structure rather than adding semantic business information, making it boilerplate legal notation.",1,1.27
Charleston Civic Center,Charleston Civic Center Ice Arena,ice arena,latin,business_type,business_type,high,"""Ice Arena"" describes the specific type of facility or function within the Charleston Civic Center, identifying what kind of place it is rather than where it is located.",1,1.06
Hotel Olimpia,Hotel Olimpia  Silvi Marina TE,silvi marina te,latin,location,location,high,"The extra content ""silvi marina te"" consists of a coastal town name (Silvi Marina) and a province abbreviation (TE for Teramo, Italy), both geographic location identifiers that specify where this hotel is situated.",1,1.47
Murphy USA,Murphy USA #6583,6583,latin,disambiguation,noise,high,"The extra content ""#6583"" is a store or location identifier number—a numeric code used in directory listings and inventory systems to distinguish individual branches, which is typical listing boilerplate with no semantic value about the place itself.",0,1.24
Home Instead,Home Instead Senior Care,senior care,latin,business_type,business_type,high,"""Senior Care"" describes the type of service and business that Home Instead provides—elderly care services—making it a business type descriptor that clarifies what kind of place this is.",1,1.08
Forst und Garten,Forst und Garten Diehl,diehl,latin,disambiguation,disambiguation,medium,"""Diehl"" is a personal surname (the owner's name) that identifies a specific proprietor or branch operator rather than a place location, business type, or generic organizational affiliation descriptor.",1,1.29
The Flying Locksmiths,The Flying Locksmiths - Los Angeles West,los angeles west,latin,location,location,high,"""Los Angeles West"" is a geographic location descriptor that identifies which branch or service area of The Flying Locksmiths this is, functioning as a location qualifier rather than describing the business type.",1,0.96
Lonches Amparito,Lonches Amparito Tránsito,transito,latin,location,location,high,"""Tránsito"" (transit/thoroughfare) is a geographic or street-level location descriptor that specifies where this food establishment is situated, classifying it as a location qualifier.",1,1.17
En-spire Nutrition,En-spire Nutrition Centennial,centennial,latin,location,location,high,"""Centennial"" is a geographic location (a city in Colorado) that identifies which branch or location of En-spire Nutrition this is, making it a location qualifier.",1,1.45
Auto Stark,Auto Stark Acessórios Automotivo,acessorios automotivo,latin,business_type,business_type,high,"The extra content ""acessórios automotivo"" (automotive accessories) describes what kind of business this is — it specifies the product category and business type rather than a location or organizational affiliation.",1,1.22
Kyle Citty,"Kyle Citty, M.D.",md,latin,noise,noise,high,"""M.D."" is a professional credential appended to a personal name, representing licensing/qualification boilerplate that adds no semantic value to identifying the place or business itself.",1,1.05
Työväen Akatemia,Työväen Akatemian kirjasto,n kirjasto,latin,business_type,business_type,high,"The extra content ""kirjasto"" (library in Finnish) describes what kind of facility or service this place offers, identifying it as a library rather than the parent institution itself, making it a business_type descriptor.",1,1.22
Craig Bagley,Craig Bagley - State Farm Insurance Agent,state farm insurance agent,latin,business_type,disambiguation,high,"The extra content ""state farm insurance agent"" identifies Craig Bagley's organizational affiliation and professional role within State Farm, which disambiguates him as a specific agent rather than describing what kind of place this is or adding a geographic location.",0,1.42
Andy Allain - Thrivent,Andy Allain - Thrivent Financial,financial,latin,business_type,disambiguation,high,"The extra content ""financial"" describes the organizational affiliation and service category of Andy Allain's role at Thrivent, identifying him as a financial advisor or representative rather than specifying a geographic location or adding business type information to the place itself.",0,1.38
Tractor Supply,Tractor Supply Co.,co,latin,noise,noise,high,"""Co."" is a standard legal abbreviation for ""Company"" that denotes corporate ownership structure rather than adding meaningful semantic information about what the business is or where it's located.",1,1.55
Mary Print,Mary Print Sardegna,sardegna,latin,location,location,high,"""Sardegna"" is the Italian name for Sardinia, a geographic region/island, which specifies the location of this print business rather than describing what kind of business it is.",1,1.21
Cella Café,Cella Café Bar & Restaurant,bar restaurant,latin,business_type,business_type,high,"The extra content ""bar restaurant"" describes the types of services and business operations offered at this establishment, indicating what kinds of food and beverage activities take place there beyond the core café identity.",1,1.23
Floripa Sucos,Floripa Sucos e Lanches,e lanches,latin,business_type,business_type,high,"""e lanches"" (and snacks) describes the types of food and beverages offered at this establishment, clarifying what KIND of place it is — a juice bar that also serves snacks, which is a business type descriptor.",1,4.71
Green Leaf's,Green Leaf's Beyond Great Salads,beyond great salads,latin,business_type,business_type,high,"The extra content ""beyond great salads"" describes what kind of food/cuisine this establishment serves, functioning as a business type descriptor that clarifies this is a salad restaurant or salad-focused eatery.",1,1.13
Wayne Cooley - COUNTRY Financial,Wayne Cooley - COUNTRY Financial representative,representative,latin,disambiguation,disambiguation,high,"""Representative"" identifies Wayne Cooley's specific role or affiliation within the COUNTRY Financial organization, functioning as a disambiguator of his professional relationship rather than describing a business type or geographic location.",1,1.16
Code Ninjas,Code Ninjas Virginia Beach,virginia beach,latin,location,location,high,"""Virginia Beach"" is a city name that identifies the geographic location of this particular Code Ninjas franchise location, making it a location qualifier.",1,1.09
Barnegat Bay Financial Group,Barnegat Bay Financial Group - Raymond James Office,raymond james office,latin,disambiguation,disambiguation,high,"""Raymond James Office"" identifies the organizational affiliation and franchise relationship — indicating this is a Raymond James-branded office location rather than describing what type of business it is or adding a geographic location.",1,1.2
West Herr Cadillac,West Herr Cadillac of East Aurora,of east aurora,latin,location,location,high,"""East Aurora"" is a geographic location (a city in New York) that identifies which branch of this Cadillac dealership is being referenced, making it a location qualifier rather than a business descriptor.",1,1.71
Academia Performance,Academia Performance & Saúde,saude,latin,business_type,business_type,medium,"""Saúde"" (health) describes what additional service or focus this business offers beyond performance, functioning as a descriptor of the business type and services rather than a geographic location or organizational affiliation.",1,1.51
American Printing,American Printing Unlimited,unlimited,latin,disambiguation,noise,medium,"""Unlimited"" is a marketing tagline or descriptor appended to the business name that adds no semantic value about what the place actually is or where it's located—it's boilerplate marketing language commonly used in business naming.",0,1.36
Batteries Plus,Batteries Plus Bulbs,bulbs,latin,business_type,business_type,high,"""Bulbs"" describes an additional product category sold at this business, expanding the description of what kind of place it is and what products/services it offers beyond just batteries.",1,1.17
Marine Corps Exchange,Marine Corps Exchange (MCX),mcx,latin,disambiguation,noise,high,"""MCX"" is an acronym/abbreviation that is an alternative name or organizational identifier for the same entity, not a place location, business type descriptor, or semantic classifier — it's a standard acronym commonly used alongside the full name.",0,1.08
Dias Park,Dias Park Estacionamento,estacionamento,latin,business_type,business_type,high,"""Estacionamento"" is the Portuguese word for ""parking lot/garage,"" which describes the business type or functional nature of this place — it tells us what kind of establishment Dias Park is.",1,1.09
Results Physiotherapy,"Results Physiotherapy Nashville, Tennessee - West",nashville tennessee west,latin,location,location,high,"The extra content ""nashville tennessee west"" consists entirely of geographic identifiers (city, state, and directional qualifier) that specify the location of this physiotherapy clinic rather than describing what type of business it is.",1,1.13
Momo and Co.,Momo and Co. Design,design,latin,business_type,business_type,high,"""Design"" describes the type of business or service that Momo and Co. provides, indicating what kind of place this is rather than where it is located or who owns it.",1,1.12
The Vineyard Church,The Vineyard Church Bloomington-Normal,bloomingtonnormal,latin,location,location,high,"""Bloomington-Normal"" is a geographic location identifying the specific city/region where this church branch is located, functioning as a location qualifier to distinguish this particular congregation from others with the same name.",1,1.3
Full Steam,Full Steam Tromso,tromso,latin,location,location,high,"""Tromso"" is a city name in Norway that identifies the geographic location of this establishment, functioning as a location qualifier to distinguish this particular Full Steam venue from others.",1,1.17
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,location,high,"The extra content contains ""Cuddalore"" (a city name) and ""Opp to Bus Stand"" (a street-level location descriptor), both of which are geographic qualifiers specifying where this mobile shop branch is situated rather than describing what type of business it is.",0,1.16
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,business_type,high,"The extra content ""bar"" describes an additional service type or business category offered at this establishment, indicating what kind of place it is beyond just a pizzeria.",1,1.4
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,location,high,"""Nezahualcóyotl"" is a city in Mexico that identifies the geographic location of this barbershop and tattoo establishment, making it a location qualifier that disambiguates which branch of the business is being referenced.",0,1.25
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,noise,high,"""Limited"" is a legal company designation (Ltd.) that indicates the organizational structure and ownership form rather than describing what the business does, making it boilerplate legal notation with no semantic value to the place name.",0,1.62
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,location,high,"""Hammersmith"" is a neighborhood/district in London that identifies the specific location of this Kip McGrath tutoring center, which is a location qualifier even though it serves a disambiguating function.",1,1.22
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"The extra content ""heizung und sanitartechnik"" (heating and sanitary technology) describes what kind of business this is — a plumbing and heating supply company — making it a business type descriptor that adds essential information about the nature of the enterprise.",1,1.02
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"""Prosthetics & Orthotics"" describes the specific medical services and business type that Hanger Clinic provides, clarifying what kind of healthcare facility it is rather than identifying a location or organizational affiliation.",1,1.35
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,location,high,"""Vila Arcádia"" is a neighborhood or district name that identifies the specific geographic location of this restaurant, making it a location qualifier rather than a business descriptor.",1,0.91
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,location,high,"""Centrito"" is a diminutive Spanish term referring to a neighborhood or downtown area, functioning as a geographic location descriptor rather than a business type or organizational identifier.",1,1.02
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,business_type,high,"""Apartments"" describes the type of residential property this place is, indicating that The Fairways at San Marcos is a multifamily housing complex rather than a single-family community or other development type.",1,1.4
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,high,"""São José Do Rio Preto"" is a city name in Brazil that specifies the geographic location of this UBS branch, functioning as a location qualifier to distinguish it from other UBS Vila Elvira branches.",1,1.12
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,high,"""Adelaide"" is a city name in Australia that identifies the geographic location of this picture framing business, classifying it as a location qualifier rather than a business type descriptor.",1,0.98
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,high,"""Vibrationstechnik"" (vibration technology) describes the technical specialization and business type of what Aldak GmbH does, indicating the company's core service or product focus rather than a geographic location.",1,1.22
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,high,"""Taiaçu"" is a municipality name in São Paulo, Brazil, that identifies the geographic location where this community center is situated, making it a location qualifier.",1,1.43
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,disambiguation,medium,"The extra content ""autofficina castrol service"" describes what kind of business this is — an auto repair shop (""autofficina"") affiliated with the Castrol service brand — which identifies the business type and organizational affiliation rather than a geographic location.",0,1.06
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"""Restaurant"" directly describes what kind of establishment Hollyhock Hill is, making it a business type descriptor that adds essential semantic information about the nature of the place.",1,0.89
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,medium,"""Valtus"" appears to be a proper name or brand identifier (likely a subsidiary, division, or affiliated entity) rather than a geographic location or business type descriptor, making it a disambiguation qualifier that identifies a specific organizational branch or affiliation.",1,1.23
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,location,high,"""Monroe"" is a city name that identifies the geographic location of this particular radiology practice branch, functioning as a location qualifier to distinguish it from other Princeton Radiology locations.",1,0.99
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,high,"""Jerry's Auto Parts"" identifies a specific franchise operator or branch owner within the Carquest chain, functioning as an organizational/franchise identifier rather than a place name or business type descriptor.",1,1.05
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,high,"""Hospital"" is a business type descriptor that clarifies what KIND of veterinary facility this is, providing essential information about the nature and scope of services offered.",1,1.14
Atm,ATM (Post Office),post office,latin,disambiguation,disambiguation,high,"""Post Office"" identifies the organizational affiliation and context where this ATM is located, specifying which institution operates or hosts it rather than describing what the place IS as a business type.",1,1.64
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,noise,high,"""BBA"" is an acronym (abbreviation) for the organization's own name, functioning as a shorthand reference rather than adding semantic information about the business type, location, or disambiguating characteristic.",0,1.42
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,location,high,"""Pickering"" is a geographic location (a city in Ontario, Canada) that identifies which branch of Master Mechanic this is, functioning as a location qualifier rather than describing the business type.",1,0.82
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,location,high,"""Moline"" is a city name that identifies the geographic location of this Boost Mobile store, and ""local"" is a descriptor emphasizing the branch specificity, combining to form a location qualifier.",1,1.14
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,location,high,"""Beverly Hills"" is a geographic location (a city in California) that identifies which branch of this chain is being referenced, functioning as a location qualifier rather than describing the business type.",1,1.19
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,location,high,"""UK"" is a country designation that specifies the geographic location of this Mail Boxes Etc. franchise, functioning as a location qualifier rather than describing the business type or organizational affiliation.",1,0.93
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,location,high,"""Peralta"" is a geographic location (likely a neighborhood or area name) that identifies which branch of this Montessori school is being referenced, making it a location qualifier.",1,1.27
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,disambiguation,high,"""Succursale"" (Italian for ""branch"") identifies this as a specific branch location of the school without being a geographic place name, making it a disambiguation qualifier that distinguishes this branch from the main school.",1,1.13
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,disambiguation,medium,"""Eau de Menton"" describes a specific product type or fragrance variant (eau de cologne/perfume style) that distinguishes this particular offering from the broader brand, functioning as a product line or service specification rather than a geographic or business type descriptor.",1,1.64
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,high,"The extra content ""Carsten Nessler Sachverständige für Immobilien"" identifies a specific person (owner/operator) and their professional credential (certified real estate appraiser), which is organizational/personal affiliation rather than a business type or location.",1,1.12
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,business_type,high,"""Photo Lab"" describes the specific type of business or service that United Promotions Inc. provides, indicating what kind of place this is rather than where it is located or who owns it.",1,1.14
The Home Depot,The Home Depot México,mexico,latin,location,location,high,"""México"" is a country name that specifies the geographic region or market where this branch of The Home Depot operates, making it a location qualifier.",1,0.89
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,location,high,"""Azcapotzalco"" is a borough/neighborhood of Mexico City that specifies the geographic location of this hospital branch, functioning as a location qualifier to distinguish it from other potential APEC Hospital locations.",1,1.16
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,location,high,"""Sunbury"" is a geographic location (a town) that identifies which branch or location of Smartphone Solutions this is, making it a location qualifier.",1,0.89
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,noise,high,"""VIP"" is an acronym (parenthetical abbreviation) that serves as a shorthand reference for the organization itself, functioning as organizational nomenclature rather than describing a business type, location, or adding semantic clarification beyond a naming convention.",0,1.13
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,high,"The extra content ""chocolate shop"" describes the type of business — it specifies what kind of retail establishment See's Candies is, providing essential information about the nature of the place.",1,0.99
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,high,"The extra content ""Fachmarkt für Heizung & Sanitär"" (specialty market for heating and sanitary/plumbing supplies) explicitly describes what kind of business this is, making it a business_type descriptor that provides essential information about the place.",1,1.4
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high,"""Cafe"" describes the type of business or establishment that Royce Rolls is — a food and beverage venue — which is essential semantic information about what kind of place this is.",1,1.02
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,business_type,high,"""High School"" describes the type of educational institution that Waterbury Career Academy is, providing essential information about what kind of place this is rather than a geographic location or disambiguation.",1,1.24
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,disambiguation,high,"The extra content ""at walgreens"" identifies the organizational affiliation or host location of this medical clinic (it operates within Walgreens stores), which is a franchise/partnership relationship rather than a geographic place name or business type descriptor.",1,1.22
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,business_type,high,"""Retirement community"" is a descriptor that identifies what KIND of place Remington Heights is — it specifies the business type or facility classification rather than a geographic location.",1,1.23
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,noise,high,"The extra content ""shop online prodotti vegani"" is a marketing tagline and channel descriptor (""shop online vegan products"") that adds no semantic value beyond identifying the sales method, making it boilerplate listing content rather than a meaningful place or business descriptor.",1,1.24
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,noise,medium,"The extra content ""Secondo di Cozzi Pier Secondo"" appears to be a personal name or ownership attribution (likely indicating the proprietor's name), which is organizational/ownership information rather than a place, business type, or meaningful disambiguation—functioning as directory boilerplate.",0,1.36
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,business_type,high,"The extra content ""and spa"" describes an additional service offering and type of facility at this establishment, identifying what kinds of amenities and business activities are provided beyond the core sports club.",1,1.11
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,location,high,"The extra content ""los angeles arcadia"" consists entirely of geographic place names (city and region) that identify the specific location of this hotel branch, making it a location qualifier.",1,1.51
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,high,"""OMG"" is an acronym that represents the place name itself rather than identifying a business type, location, or organizational branch—it's a stylized abbreviation of the core name serving as marketing or branding noise.",0,1.64
Miracle Mile Shops,Miracle Mile Shops At Planet Hollywood,at planet hollywood,latin,location,location,high,"""At Planet Hollywood"" identifies the specific venue or property where this shopping destination is located, functioning as a geographic/organizational qualifier that disambiguates which Miracle Mile Shops location this is.",1,5.94
Blue Rhino,Blue Rhino Propane Exchange,propane exchange,latin,business_type,business_type,high,"""Propane Exchange"" describes the specific type of business and service that Blue Rhino provides, directly identifying what kind of place this is and what it does.",1,1.43
Heartland Mortgage Inc - Bobbie Jo Haggard,"Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472",nmls 92472,latin,noise,noise,high,"""NMLS 92472"" is a professional licensing number (Nationwide Mortgage Licensing System identifier) that is boilerplate regulatory credential information appended to a person's name, adding no semantic value about the business itself.",1,1.23
Hotel Farol,Hotel Farol - Mosqueiro,mosqueiro,latin,location,location,high,"""Mosqueiro"" is a geographic location (a district/island in Belém, Brazil) that identifies which Hotel Farol branch this is, making it a location qualifier.",1,1.31
