short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Murphy USA,Murphy USA #6583,6583,latin,disambiguation,noise,high,"The extra content ""6583"" is a numerical identifier that likely denotes a specific branch or location number, which does not provide additional semantic value beyond identification. This aligns with the noise category.",0,3.0
Home Instead,Home Instead Senior Care,senior care,latin,business_type,business_type,high,"The extra content ""senior care"" describes what kind of service or specialization the business provides, which is a clear indication of its nature.",1,2.56
Forst und Garten,Forst und Garten Diehl,diehl,latin,disambiguation,disambiguation,high,"The extra content ""diehl"" indicates that this is a specific brand or ownership affiliation, which falls under disambiguation as it identifies a particular branch of the business.",1,2.89
The Flying Locksmiths,The Flying Locksmiths - Los Angeles West,los angeles west,latin,location,location,high,"The extra content ""los angeles west"" indicates a specific geographic location, which fits the criteria for the location class.",1,2.37
Lonches Amparito,Lonches Amparito Tránsito,transito,latin,location,location,high,"The extra content ""tránsito"" indicates a specific location or context, which is typically classified as a place name qualifier.",1,2.45
En-spire Nutrition,En-spire Nutrition Centennial,centennial,latin,location,location,high,"The extra content ""centennial"" indicates a location or specific branch, as it suggests a particular area or anniversary celebration related to En-spire Nutrition.",1,5.95
Auto Stark,Auto Stark Acessórios Automotivo,acessorios automotivo,latin,business_type,business_type,high,"The extra content ""acessorios automotivo"" describes what kind of place Auto Stark is, indicating it sells automotive accessories.",1,25.43
Kyle Citty,"Kyle Citty, M.D.",md,latin,noise,business_type,high,"The extra content ""md"" stands for ""Medical Doctor,"" which is a business type indicating the professional kind of Kyle Citty.",0,2.5
Työväen Akatemia,Työväen Akatemian kirjasto,n kirjasto,latin,business_type,business_type,high,"The extra content ""n kirjasto"" translates to ""library,"" which describes a specific type of facility or service provided by the longer name. This fits the definition of business_type.",1,3.03
Craig Bagley,Craig Bagley - State Farm Insurance Agent,state farm insurance agent,latin,business_type,business_type,high,"The extra content ""state farm insurance agent"" describes what kind of place or role Craig Bagley holds, which is a business type.",1,2.54
Andy Allain - Thrivent,Andy Allain - Thrivent Financial,financial,latin,business_type,business_type,high,"The extra content ""financial"" describes what kind of organization Thrivent is, indicating it is a financial services company.",1,2.39
Tractor Supply,Tractor Supply Co.,co,latin,noise,noise,high,"The extra content ""co"" indicates that this is a shortened corporate designation, which provides no additional semantic value about the type of business or location.",1,2.58
Mary Print,Mary Print Sardegna,sardegna,latin,location,location,high,"The extra content ""sardegna"" is a place name indicating the specific region of Italy, which falls under location.",1,2.39
Cella Café,Cella Café Bar & Restaurant,bar restaurant,latin,business_type,business_type,high,"The extra content ""bar restaurant"" describes the specific type of establishment, which is a business category.",1,25.28
Floripa Sucos,Floripa Sucos e Lanches,e lanches,latin,business_type,business_type,high,"The extra content ""e lanches"" indicates that the longer name specifies additional types of products sold, which classifies it as a business type.",1,2.62
Green Leaf's,Green Leaf's Beyond Great Salads,beyond great salads,latin,business_type,business_type,high,"The extra content ""beyond great salads"" indicates that the place offers a range of items beyond just salads, providing information about the type of business.",1,25.59
Wayne Cooley - COUNTRY Financial,Wayne Cooley - COUNTRY Financial representative,representative,latin,disambiguation,disambiguation,high,"The extra content ""representative"" identifies a specific role or function, which is not a place name, business type, or noise. It disambiguates by specifying the nature of Wayne Cooley's position.",1,3.22
Code Ninjas,Code Ninjas Virginia Beach,virginia beach,latin,location,location,high,"The extra content ""virginia beach"" is a city name, which provides location information. According to the rules, such place names are classified as location.",1,2.69
Barnegat Bay Financial Group,Barnegat Bay Financial Group - Raymond James Office,raymond james office,latin,disambiguation,disambiguation,high,"The extra content ""raymond james office"" describes a specific affiliation or brand, which is not a business type or location but rather a disambiguating identifier.",1,2.95
West Herr Cadillac,West Herr Cadillac of East Aurora,of east aurora,latin,location,location,high,"The extra content ""of east aurora"" indicates a location qualifier, which specifies the city or town where the business is situated.",1,2.47
Academia Performance,Academia Performance & Saúde,saude,latin,business_type,business_type,high,"The extra content ""saude"" translates to ""health,"" which provides additional information about the type of services offered, making it a business type.",1,25.54
American Printing,American Printing Unlimited,unlimited,latin,disambiguation,business_type,high,"The extra content ""unlimited"" describes a business attribute or scope, which provides context about what kind of service or scale American Printing offers.",0,2.58
Batteries Plus,Batteries Plus Bulbs,bulbs,latin,business_type,business_type,high,"The extra content ""bulbs"" identifies a specific product line offered by Batteries Plus, which changes the semantic role of the place name from just being a store name to indicating what kind of business it is.",1,3.1
Marine Corps Exchange,Marine Corps Exchange (MCX),mcx,latin,disambiguation,business_type,high,"The extra content ""mcx"" is an abbreviation that stands for Marine Corps Exchange, which describes what kind of place this is. Therefore, it falls under the business_type category.",0,2.88
Dias Park,Dias Park Estacionamento,estacionamento,latin,business_type,business_type,high,"The extra content ""estacionamento"" indicates that the longer name specifies what type of facility Dias Park is, which is a parking lot. This fits the criteria for business_type as it describes the nature or purpose of the place.",1,26.18
Results Physiotherapy,"Results Physiotherapy Nashville, Tennessee - West",nashville tennessee west,latin,location,location,high,"The extra content includes a city name ""nashville"" and state/region information ""tennessee west"", which are location qualifiers.",1,2.55
Momo and Co.,Momo and Co. Design,design,latin,business_type,business_type,high,"The extra content ""design"" indicates what kind of service or business type Momo and Co. provides, which is design-related services.",1,2.54
The Vineyard Church,The Vineyard Church Bloomington-Normal,bloomingtonnormal,latin,location,location,high,"The extra content ""bloomingtonnormal"" is a location qualifier, indicating the specific city or region where The Vineyard Church is situated.",1,2.54
Full Steam,Full Steam Tromso,tromso,latin,location,location,high,"The extra content ""tromso"" is a city name, which falls under the location category as it identifies a specific place.",1,2.46
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,location,high,"The extra content includes ""cuddalore opp to bus stand,"" which is a location qualifier specifying the city and a landmark. According to the rules, location qualifiers should be considered as such.",0,3.02
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,business_type,high,"The extra content ""bar"" describes a secondary type of establishment that the primary name ""Industria Pizzeria"" does not include, indicating it is a business_type.",1,2.8
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,location,high,"The extra content includes ""nezahualcoyotl,"" which is a location qualifier, driving the decision towards classifying this as a location.",0,2.74
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,business_type,high,"The extra content ""limited"" indicates that this is a business type, as it specifies the corporate form of the entity.",0,2.43
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,location,high,"The extra content ""hammersmith"" is a place name that qualifies Kip McGrath, indicating it's likely directory noise rather than adding specific business type or disambiguating information.",1,2.92
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"The extra content ""heizung und sanitartechnik"" describes what kind of business this is, indicating it deals with heating and sanitary technology.",1,4.34
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"The extra content ""prosthetics orthotics"" describes what kind of services Hanger Clinic provides, which is a clear indication that it falls under business_type.",1,2.73
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,location,high,"The extra content ""vila arcadia"" is a neighborhood name, which falls under the location category.",1,2.29
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,disambiguation,high,"The extra content ""centrito"" is a location qualifier indicating a specific branch or center, which is typical of place name disambiguation.",0,2.7
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,business_type,high,"The extra content ""apartments"" describes what kind of place this is, thus it falls under business_type.",1,2.39
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,high,"The extra content ""sao jose do rio preto"" is a city name, which provides context about the location of the UBS branch. According to the guidelines, such place names are classified as 'location'.",1,3.22
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,high,"The extra content ""adelaide"" is a city name, which provides additional location context to the core business name.",1,2.35
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,high,"The extra content ""vibrationstechnik"" describes what kind of place ALDAK GmbH is, indicating it specializes in vibration technology.",1,2.58
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,high,"The extra content ""taiacu"" suggests a specific location, which is typical for place names. Since it qualifies the core name with an additional geographic or neighborhood identifier, it should be classified as location.",1,3.07
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,business_type,high,"The extra content ""autofficina castrol service"" indicates that this is a specific type of service location, which aligns with the business_type classification.",1,2.8
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"The extra content ""restaurant"" describes what kind of place Hollyhock Hill is, which indicates it falls under the business_type category.",1,2.55
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,high,"The extra content ""valtus"" suggests a specific brand or service, which disambiguates the core name rather than adding a location, business type, or noise.",1,2.92
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,disambiguation,high,"The extra content ""monroe"" indicates a specific location or branch qualifier, which is typically used to disambiguate between different branches of the same business name.",0,2.85
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,high,"The extra content ""jerrys auto parts"" identifies a specific branch or owner of Carquest Auto Parts, which falls under disambiguation.",1,2.74
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,high,"The extra content ""hospital"" describes what kind of place this is, indicating it is a business type.",1,2.32
Atm,ATM (Post Office),post office,latin,disambiguation,location,high,"The extra content ""post office"" describes a specific location or service associated with the core name ""ATM,"" but it is not a business type or disambiguation. It indicates that this ATM is located within or specifically related to a post office.",0,3.4
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,business_type,high,"The extra content ""bba"" likely stands for Brooklyn Basketball Academy, indicating an abbreviation of the name. This suggests it is providing a business identifier rather than additional location or disambiguation information.",0,3.03
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,location,high,"The extra content ""pickering"" is a specific location qualifier that identifies which branch or office of Master Mechanic this refers to.",1,2.5
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,location,high,"The extra content ""local moline"" identifies a specific location qualifier, indicating that this is a branch or local office of Boost Mobile in Moline.",1,3.97
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,location,high,"The extra content ""beverly hills"" is a specific location, which indicates that this should be classified as location.",1,2.49
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,location,high,"The extra content ""uk"" indicates a country or geographic qualifier, which fits the definition of location.",1,25.49
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,location,high,"The extra content ""peralta"" is a place name, indicating that it specifies the location of the school.",1,2.3
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,location,high,"The extra content ""succursale"" means ""branch"" in Italian, which identifies a specific location or part of the institution without changing its fundamental nature as an educational place.",0,2.88
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,business_type,high,"The extra content ""eau de menton"" indicates that this is a specific product type, which provides information about what kind of place or service it is. Therefore, it falls under the business_type classification.",0,3.19
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,high,"The extra content ""carsten nessler sachverstandige fur immobilien"" indicates that this is a disambiguation element, specifying a particular individual who is a real estate expert. This fits the definition of disambiguation as it identifies a specific person's role without being a location or business type.",1,4.05
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,business_type,high,"The extra content ""photo lab"" describes what kind of service or business this entity provides, indicating that it is a specific type of promotion-related service.",1,25.36
The Home Depot,The Home Depot México,mexico,latin,location,location,high,"The extra content ""mexico"" is a country name which qualifies the place, indicating it's located in Mexico. This fits the ""location"" category as defined.",1,2.74
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,location,high,"The extra content ""azcapotzalco"" is a specific location, which drives the decision towards classifying this as a location.",1,2.63
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,location,high,"The extra content ""sunbury"" is a location qualifier, which suggests that it is a specific city or town where Smartphone Solutions operates.",1,25.15
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,business_type,high,"The extra content ""vip"" is an abbreviation that describes a specific brand or service offering rather than providing location, disambiguation, or noise.",0,2.64
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,high,"The extra content ""chocolate shop"" describes what kind of place See's Candies is, which indicates it falls under business_type.",1,25.25
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,high,"The extra content ""fachmarkt fur heizung sanitar"" describes the type of business, indicating that this is a specialized store. Therefore, it falls under business_type.",1,2.96
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high,"The extra content ""cafe"" indicates that the place is a specific type of establishment, which falls under the business_type category.",1,25.24
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,business_type,high,"The extra content ""high school"" describes what kind of institution Waterbury Career Academy is, which falls under the business_type category.",1,2.49
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,disambiguation,high,"The extra content ""at walgreens"" indicates a specific location or affiliation within Walgreens, which is not a place name but rather a disambiguating qualifier.",1,2.82
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,business_type,high,"The extra content ""retirement community"" describes what kind of place this is, which fits the definition of business_type.",1,2.41
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,noise,high,"The extra content ""shop online prodotti vegani"" is a marketing tagline that does not provide additional semantic value or identify a specific location, business type, or disambiguation. It is boilerplate text typically used in product descriptions or website headers.",1,3.52
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,disambiguation,high,"The extra content includes ""secondo di cozzi pier secondo,"" which suggests it is identifying a specific branch or affiliate of De Giovannini, thus providing disambiguation.",1,3.04
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,business_type,high,"The extra content ""and spa"" indicates that the place offers additional services, which specifies what kind of facility it is. Therefore, this falls under business_type.",1,2.71
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,location,high,"The extra content ""los angeles arcadia"" indicates specific locations, which are place names.",1,24.95
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,high,"The extra content ""omg"" is an abbreviation that stands for ""oh my god,"" which does not provide any additional semantic information about the business type, location, or disambiguation. It appears to be a casual term without much relevance.",0,3.34
Miracle Mile Shops,Miracle Mile Shops At Planet Hollywood,at planet hollywood,latin,location,location,high,"The extra content ""at planet hollywood"" indicates a specific location or anchor store within Miracle Mile Shops, which drives the decision towards classifying this as a location.",1,2.71
Blue Rhino,Blue Rhino Propane Exchange,propane exchange,latin,business_type,business_type,high,"The extra content ""propane exchange"" describes what kind of service or business this place is, which fits the definition of a business type.",1,25.28
Heartland Mortgage Inc - Bobbie Jo Haggard,"Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472",nmls 92472,latin,noise,noise,high,"The extra content ""nmls 92472"" is a license number, which provides no semantic value other than identifying the individual within her profession. This fits the description of noise.",1,3.08
Hotel Farol,Hotel Farol - Mosqueiro,mosqueiro,latin,location,location,high,"The extra content ""mosqueiro"" is a place name qualifier, indicating it's likely a specific location or neighborhood within Mosqueiro.",1,2.48
AdventHealth Medical Group Primary Care,AdventHealth Medical Group Primary Care at Brandon,at brandon,latin,location,noise,high,"The extra content ""at brandon"" is a location qualifier specifying the branch or neighborhood, which typically indicates directory noise in this context.",0,2.49
Eat Happy,Eat Happy Sushi & asiatische Spezialitäten,sushi asiatische spezialitaten,latin,business_type,business_type,high,"The extra content includes specific food types ""sushi"" and ""asiatische Spezialitäten"", which indicate what kind of establishment this is. Therefore, it is classified as a business type.",1,3.82
Wohnungsauflösungen Schenk,Wohnungsauflösungen Schenk Ankauf und Verkauf,ankauf und verkauf,latin,business_type,business_type,high,"The extra content ""ankauf und verkauf"" indicates what kinds of services are provided, which falls under the business_type category as it describes the nature of the business.",1,2.92
