short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Forst und Garten,Forst und Garten Diehl,diehl,latin,disambiguation,disambiguation,high,"The extra content ""diehl"" identifies a specific brand or owner, which is not a place name or business type. Therefore, it falls under disambiguation.",1,4.89
The Flying Locksmiths,The Flying Locksmiths - Los Angeles West,los angeles west,latin,location,location,high,"The extra content ""los angeles west"" is a specific geographic location, which falls under the definition of a location.",1,4.11
Lonches Amparito,Lonches Amparito Tránsito,transito,latin,location,location,high,"The extra content ""tránsito"" indicates a specific location or transit point, which is typically classified as a location qualifier.",1,4.11
En-spire Nutrition,En-spire Nutrition Centennial,centennial,latin,location,disambiguation,high,"The extra content ""centennial"" indicates a location qualifier that specifies which specific branch or center of En-spire Nutrition, suggesting it is a disambiguating term rather than a business type or noise.",0,5.33
Auto Stark,Auto Stark Acessórios Automotivo,acessorios automotivo,latin,business_type,business_type,high,"The extra content ""acessorios automotivo"" indicates that the place is a type of business, specifically an auto accessory store.",1,42.73
Kyle Citty,"Kyle Citty, M.D.",md,latin,noise,business_type,high,"The extra content ""md"" stands for ""Medical Doctor,"" which indicates a professional title or business type.",0,3.71
Työväen Akatemia,Työväen Akatemian kirjasto,n kirjasto,latin,business_type,business_type,high,"The extra content ""n kirjasto"" translates to ""library,"" which describes what kind of institution Työväen Akatemian is. This matches the business_type classification.",1,5.02
Craig Bagley,Craig Bagley - State Farm Insurance Agent,state farm insurance agent,latin,business_type,disambiguation,high,"The extra content ""state farm insurance agent"" identifies a specific role or affiliation, which is not a location or business type but rather disambiguates Craig Bagley's professional identity.",0,4.71
Andy Allain - Thrivent,Andy Allain - Thrivent Financial,financial,latin,business_type,business_type,high,"The extra content ""financial"" describes what kind of organization Thrivent is, providing essential information about its business nature.",1,4.13
Tractor Supply,Tractor Supply Co.,co,latin,noise,business_type,high,"The extra content ""co"" is an abbreviation for ""Company,"" which indicates the business type.",0,3.69
Mary Print,Mary Print Sardegna,sardegna,latin,location,location,high,"The extra content ""sardegna"" indicates a location, specifically the island of Sardinia.",1,42.75
Cella Café,Cella Café Bar & Restaurant,bar restaurant,latin,business_type,business_type,high,"The extra content ""bar restaurant"" describes the specific types of services or establishments, indicating what kinds of businesses Cella Café offers. This falls under business_type.",1,44.09
Floripa Sucos,Floripa Sucos e Lanches,e lanches,latin,business_type,business_type,high,"The extra content ""e lanches"" identifies a specific type of business offering, which is ""lanches"" (sandwiches), indicating what kind of place this is.",1,4.91
Green Leaf's,Green Leaf's Beyond Great Salads,beyond great salads,latin,business_type,business_type,high,"The extra content ""beyond great salads"" describes what kind of services or products the place offers, indicating it is a business type.",1,45.13
Wayne Cooley - COUNTRY Financial,Wayne Cooley - COUNTRY Financial representative,representative,latin,disambiguation,disambiguation,high,"The extra content ""representative"" specifies a role or function rather than identifying a location, business type, or disambiguation information.",1,4.84
Code Ninjas,Code Ninjas Virginia Beach,virginia beach,latin,location,location,high,"The extra content ""virginia beach"" is a location qualifier, which specifies the city or area where Code Ninjas operates.",1,4.32
Barnegat Bay Financial Group,Barnegat Bay Financial Group - Raymond James Office,raymond james office,latin,disambiguation,disambiguation,high,"The extra content ""raymond james office"" identifies a specific franchise affiliation, which is not a business type or location but provides disambiguating information.",1,4.88
West Herr Cadillac,West Herr Cadillac of East Aurora,of east aurora,latin,location,location,high,"The extra content ""of east aurora"" indicates a specific location, which is a place name qualifier.",1,3.77
Academia Performance,Academia Performance & Saúde,saude,latin,business_type,business_type,high,"The extra content ""saude"" translates to ""health"" in English, which describes a kind of service or business type. This indicates that ""Academia Performance & Saúde"" might be related to health services.",1,46.38
American Printing,American Printing Unlimited,unlimited,latin,disambiguation,business_type,high,"The extra content ""unlimited"" describes a business scope or capacity, which provides additional information about what kind of service American Printing offers.",0,4.17
Batteries Plus,Batteries Plus Bulbs,bulbs,latin,business_type,business_type,high,"The extra content ""bulbs"" specifies what kind of store Batteries Plus is, indicating it specializes in selling bulbs along with batteries. This additional information about the business type drives the classification.",1,5.04
Marine Corps Exchange,Marine Corps Exchange (MCX),mcx,latin,disambiguation,noise,high,"The extra content ""mcx"" is an abbreviation that does not provide any additional semantic value beyond identifying the business, thus it is classified as noise.",0,43.71
Dias Park,Dias Park Estacionamento,estacionamento,latin,business_type,business_type,high,"The extra content ""estacionamento"" indicates that this is a specific type of facility, which falls under the business_type category as it describes what kind of place Dias Park is.",1,4.67
Results Physiotherapy,"Results Physiotherapy Nashville, Tennessee - West",nashville tennessee west,latin,location,location,high,"The extra content ""nashville tennessee west"" is a location qualifier, specifying the city, state, and neighborhood where the physiotherapy practice is located.",1,4.64
Momo and Co.,Momo and Co. Design,design,latin,business_type,business_type,high,"The extra content ""design"" describes what kind of services or products Momo and Co. offers, indicating that it is a business type.",1,43.52
The Vineyard Church,The Vineyard Church Bloomington-Normal,bloomingtonnormal,latin,location,location,high,"The extra content ""bloomingtonnormal"" is a location qualifier, indicating it's a specific branch or regional designation.",1,3.89
Full Steam,Full Steam Tromso,tromso,latin,location,location,high,"The extra content ""tromso"" indicates a specific location, which is Tromso, Norway. This aligns with the ""location"" class as defined by the context.",1,4.83
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,location,high,"The extra content ""cuddalore opp to bus stand"" identifies a specific location, which is a city name followed by an address qualifier.",0,4.55
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,business_type,high,"The extra content ""bar"" describes a secondary establishment type in addition to the primary ""pizzeria,"" which indicates what kind of place this is.",1,17.56
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,location,medium,"The extra content includes ""nezahualcoyotl,"" which is a place name, indicating that this is likely a location qualifier.",0,4.11
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,business_type,high,"The extra content ""limited"" describes the business type by indicating that it is a company or corporation.",0,3.98
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,location,high,"The extra content ""hammersmith"" is a specific location qualifier that disambiguates which Kip McGrath entity this refers to.",1,4.36
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"The extra content ""heizung und sanitartechnik"" describes what kind of business Volker Rentel GmbH is, which indicates it is a business type.",1,4.34
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"The extra content ""prosthetics orthotics"" describes what kind of services Hanger Clinic provides, indicating it is a business type.",1,4.44
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,location,high,"The extra content ""vila arcadia"" is a neighborhood name, which provides location information.",1,25.21
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,location,high,"The extra content ""centrito"" is a location qualifier referring to a specific neighborhood or district, which fits the criteria for the location class.",1,2.59
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,business_type,high,"The extra content ""apartments"" identifies the type of establishment, which falls under business_type as it specifies what kind of place The Fairways at San Marcos is.",1,2.81
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,high,"The extra content ""sao jose do rio preto"" indicates a specific location, which drives this classification as location.",1,2.52
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,high,"The extra content ""adelaide"" is a city name, which indicates that it is a location qualifier.",1,2.29
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,high,"The extra content ""vibrationstechnik"" describes what kind of business ALDAK GmbH is, indicating it specializes in vibration technology.",1,3.32
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,high,"The extra content ""taiacu"" is a place name, which indicates that this longer name specifies a particular location within the core name ""Centro Comunitário"".",1,2.82
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,disambiguation,high,"The extra content ""autofficina castrol service"" indicates a specific type of service or affiliation, which is not a location or business type but rather disambiguates Dercole Pneumatici as a particular branch or offering.",0,3.5
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"The extra content ""restaurant"" describes what kind of place Hollyhock Hill is, indicating it is a business type.",1,2.48
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,high,"The extra content ""valtus"" suggests a specific branch or service related to the company, which aligns with the disambiguation category.",1,2.76
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,location,high,"The extra content ""monroe"" is a place name, which indicates that it qualifies as location.",1,2.29
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,high,"The extra content ""jerrys auto parts"" indicates a specific branch or owner, which is disambiguating information.",1,2.56
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,high,"The extra content ""hospital"" describes what kind of place Tempe Veterinary is, which fits the definition of business_type.",1,2.5
Atm,ATM (Post Office),post office,latin,disambiguation,location,high,"The extra content ""post office"" indicates a specific type of location where the ATM is situated, which helps to disambiguate the meaning of the term ""ATM"". This falls under the classification of location.",0,3.15
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,disambiguation,high,"The extra content ""bba"" likely stands for ""Brooklyn Basketball Academy,"" which provides context about the specific entity, acting as a disambiguation.",1,3.01
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,location,high,"The extra content ""pickering"" is a specific location, which would typically be classified as a qualifier that doesn't add essential information about the type of place or service.",1,2.79
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,location,high,"The extra content ""local moline"" provides a specific location qualifier, indicating that this is about a particular branch or area of Boost Mobile in Moline. This fits the criteria for 'location'.",1,2.97
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,location,high,"The extra content ""beverly hills"" is a place name, specifying the location of the business.",1,2.55
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,location,high,"The extra content ""uk"" is a location qualifier specifying the country.",1,2.03
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,location,high,"The extra content ""peralta"" is a location qualifier, indicating the specific branch or area within the Montessori school.",1,2.64
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,disambiguation,high,"The extra content ""succursale"" means ""branch"" in Italian, which identifies a specific instance of the Liceo Scientifico Isacco Newton without describing its location or business type. This falls under disambiguation.",1,3.46
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,business_type,high,"The extra content ""eau de menton"" describes the type of product, indicating that this is a business type.",0,2.56
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,high,"The extra content includes a title ""sachverständige fur immobilien"" which identifies a specific role or service, driving the decision towards disambiguation.",1,2.93
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,business_type,high,"The extra content ""photo lab"" describes what kind of service United Promotions Inc. provides, indicating that it is a business type.",1,2.57
The Home Depot,The Home Depot México,mexico,latin,location,location,high,"The extra content ""mexico"" is a country name that provides location context, fitting the definition of a place name or geographic qualifier.",1,2.55
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,location,high,"The extra content ""azcapotzalco"" is a specific location, which indicates that this name should be classified as location.",1,2.67
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,location,high,"The extra content ""sunbury"" is a city name, which falls under the location category.",1,25.37
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,disambiguation,high,"The extra content ""vip"" is an abbreviation that doesn't add semantic value beyond identifying a specific program or branch, making it fall under disambiguation.",1,2.85
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,high,"The extra content ""chocolate shop"" describes what kind of place See's Candies is, which fits the definition of a business type.",1,26.06
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,high,"The extra content ""fachmarkt fur heizung sanitar"" directly describes the type of business, indicating a specialized market for heating and sanitation products.",1,10.56
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high,"The extra content ""cafe"" describes what kind of place Royce Rolls Cafe is, which matches the business_type classification.",1,2.5
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,business_type,high,"The extra content ""high school"" describes what kind of place Waterbury Career Academy is, indicating it's an educational institution.",1,2.63
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,business_type,high,"The extra content ""at walgreens"" indicates a location within a larger establishment, which is typical of business_type classifications as it specifies the type of facility or brand association.",0,2.79
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,business_type,high,"The extra content ""retirement community"" describes what kind of place this is, making it a business type.",1,2.35
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,noise,high,"The extra content ""shop online prodotti vegani"" indicates that it is a marketing tagline adding no essential semantic value to identify the nature, location, or specific type of the business.",1,3.05
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,disambiguation,high,"The extra content includes ""secondo di cozzi pier secondo"", which suggests a specific individual or franchise identifier rather than a location or business type.",1,2.92
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,business_type,high,"The extra content ""and spa"" indicates that the place offers additional services, which describes what kind of facility this is beyond just being a sports club.",1,2.69
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,location,high,"The extra content ""los angeles arcadia"" indicates that this is a location qualifier specifying the cities where the Extended Stay America hotel is situated.",1,27.07
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,high,"The extra content ""omg"" is an informal abbreviation often used as an interjection, which does not provide additional semantic value or classify as a location, business type, or disambiguation.",0,3.01
Miracle Mile Shops,Miracle Mile Shops At Planet Hollywood,at planet hollywood,latin,location,location,high,"The extra content ""at planet hollywood"" indicates that this is a specific location within Planet Hollywood, which drives the classification towards ""location"".",1,25.42
Blue Rhino,Blue Rhino Propane Exchange,propane exchange,latin,business_type,business_type,high,"The extra content ""propane exchange"" describes what kind of service or business this is, which falls under the category of a business type.",1,2.59
Heartland Mortgage Inc - Bobbie Jo Haggard,"Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472",nmls 92472,latin,noise,noise,high,"The extra content ""nmls 92472"" is a license number, which provides no semantic value in identifying the nature of the business or location. It appears to be boilerplate information typically appended for regulatory compliance.",1,3.35
Hotel Farol,Hotel Farol - Mosqueiro,mosqueiro,latin,location,location,high,"The extra content ""mosqueiro"" identifies a specific location qualifier, which is typical of place names.",1,2.28
AdventHealth Medical Group Primary Care,AdventHealth Medical Group Primary Care at Brandon,at brandon,latin,location,location,high,"The extra content ""at brandon"" is a specific location qualifier, indicating the branch or sub-location within AdventHealth Medical Group.",1,2.47
Eat Happy,Eat Happy Sushi & asiatische Spezialitäten,sushi asiatische spezialitaten,latin,business_type,business_type,high,"The extra content ""sushi asiatische spezialitaten"" describes the types of food offered, which is a business type.",1,2.61
Wohnungsauflösungen Schenk,Wohnungsauflösungen Schenk Ankauf und Verkauf,ankauf und verkauf,latin,business_type,business_type,high,"The extra content ""ankauf und verkauf"" describes the types of real estate transactions, which is a business activity. This indicates that the place name refers to a business type rather than a location or other qualifier.",1,26.77
