short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Bluebird Care,Bluebird Care Epsom & Kingston,epsom kingston,latin,location,location,high,"The extra content ""epsom kingston"" serves as a geographic qualifier to specify which branch of Bluebird Care is being referred to, providing clarity in this instance where multiple branches might exist. Thus, it functions for disambiguation rather than defining the type of business or adding no semantic value beyond identifying location.",1,0.0
Pieology Pizzeria,"Pieology Pizzeria Aina Haina, Honolulu, HI",aina haina honolulu hi,latin,location,location,high,"The extra content ""aina haina honolulu hi"" specifies a specific location of Pieology Pizzeria, indicating that it is situated in Aina Hina part of Honolulu city within the state of Hawaii. This serves to disambiguate which particular Pieology Pizzeria we are discussing among others with similar names across various locations but does not describe what type of business they have or identify them as noise, so its role is clear geographic identification without implying additional information about the place itself beyond location qualification.",1,0.0
Gary Ritter Violin,Gary Ritter Violin Viola Cello,viola cello,latin,business_type,business_type,medium,"The extra content ""viola cello"" suggests that this individual specializes in playing both viola and cello, which are musical instruments. This is not a geographic location or disambiguation of organizational affiliation; rather it indicates the specific skills or services provided by Gary Ritter Violin (implying he offers lessons for these two stringed instruments).",1,0.0
POLE DANCE AVEC MOI,Pole Dance avec Moi Marseille,marseille,latin,location,location,high,"The extra content ""marseille"" serves as a geographic identifier, pinpointing that this is not just any pole dance studio but specifically one located in Marseille. It helps disambiguate between multiple places with the same name and provides essential context about where to find or contact the business.",1,0.0
Schlotzsky's,"Schlotzsky's (Colony Way - Madison, MS)",colony way madison ms,latin,location,disambiguation,high,"The extra content ""colony way madison ms"" provides a specific, geographically disambiguating identifier that helps distinguish this particular branch of Schlotzsky's from others. It includes both street address and city-state information which are typically used to locate the establishment without providing insight into what type of business it is or whether its name alone would suffice for location referencing—thus, serving a disambiguation purpose rather than denoting direct contact details like phone numbers.",0,0.0
West Coast Hifi,West Coast Hi-Fi Rockingham,rockingham,latin,location,disambiguation,high,"The extra content ""rockingham"" serves to disambiguate which West Coast Hifi location is being referenced, as it specifies a particular city within Australia. This does not describe what kind of business or service they offer but rather narrows down the potential entities known by this name into one specific place in Rockingham.",0,0.0
Vape Haus,Vape Haus Queretaro,queretaro,latin,location,location,high,"The extra content ""queretaro"" clearly identifies a specific geographic location within Mexico, implying that selecting this shorter name would provide clear disambiguation when referring to different locations named Vape Haus.",1,0.0
Allison Hunt MD,"Allison Hunt, MD, FACOG",facog,latin,noise,business_type,"medium

Given its role in professional titles, we can consider this term as having moderate relevance when distinguishing personal information within an organizational context. However, since ""facog"" doesn't serve the purpose of disambiguation between branches or clarify that it is not essential for selecting a shorter name over a longer one with additional content, our confidence in its classification here may be deemed medium rather than high due to lacking clear indicators toward other classifications like 'business_type,' and location.","The extra content ""facog"" stands as an abbreviation or tagline that likely references Allison Hunt's qualifications in obstetrics, gynecology, which is a specific skill set within her role and not the name of another branch. However, since it doesn’t explicitly disambiguate from other branches (such as those with different specializations), nor does it directly identify if this location-based or personal detail should be prioritized over 'short_name,' we classify based on standard professional titles within a given organization which is indicative of the individual's role in society.",0,0.0
Hamburguesas Al Carbon,Hamburguesas al Carbon Torreon,torreon,latin,location,location,high,"The extra content ""torreon"" specifies a geographic location, which in this context is identifying where Hamburguesas Al Carbon's establishment—or potentially another place sharing part of its name or offering similar services—is situated. This helps to disambiguate between different locations that might share the same shorter core name but serve unique areas and customer bases.",1,0.0
Vighna Bamboo Briyani,Vighna Bamboo Briyani - JB,jb,latin,location,disambiguation,medium,"The extra content ""jb"" likely stands for a specific branch or individual within the Vighna Bamboo Briyani franchise. Since it does not describe what kind of business is being referenced, nor provide geographic location information that would disambiguate city-specific details—such as street addresses in cities where there may be multiple branches with similar names—it seems to indicate an organizational affiliation or specific individual related to the brand without further context.",0,0.0
Florería Rosa Pastel,Florería Rosa Pastel P. Peñasco,p penasco,latin,location,disambiguation,medium,"The extra content ""p penasco"" is indicative of a specific business location (P. Peñasco) within Florería Rosa Pastel, providing geographic context to differentiate it from other branches or entities named similarly but located elsewhere; thus this serves as additional disambiguation information beyond the simple name recognition and provides clarity on where exactly ""Florería Rosa Pastel P. Penasco"" operates.",0,0.0
Boot Barn Hall,Boot Barn Hall at Bourbon Brothers,at bourbon brothers,latin,disambiguation,location,high,"The extra content ""at bourbon brothers"" is a geographic qualifier, specifically indicating where this establishment named Boot Barn Hall is located. This helps to disambiguate which particular entity of 'Boot Barn' or related entities are being referenced and it serves as an additional identifier in the full name without specifying what type of business (e.g., restaurant, pub) they might be associated with beyond its geographic context within ""Bourbon Brothers.""",0,0.0
Atm,ATM (Post Office),post office,latin,disambiguation,disambiguation,high,"The extra content ""post office"" immediately clarifies what kind of facility an ATM (Automated Teller Machine) is, despite their names sounding similar. This indicates that in this context, the abbreviation 'ATM' refers to a service offered at a post office rather than being confused with automobile or machine-related entities.",1,0.0
Marathon Gas,Marathon Gas & DQ,dq,latin,disambiguation,noise,medium,"The extra content ""dq"" is not immediately recognizable as a place name, business type descriptor or geographic location. In this context where no further information on its relevance to disambiguation within Marathon Gas & DQ can be inferred and assuming that it doesn't provide any additional essential details about the nature of either ""Marathon Gas"" or ""DQ,"" we are left with limited options for classification based solely on provided data.",0,0.0
Planet Fitness,"Planet Fitness - Manassas, VA",manassas va,latin,location,location,high,"The extra content ""manassas va"" is a geographic location qualifier that specifies where Planet Fitness, which we already know as an exercise facility or gym chain (a business_type), can be found. This information helps disambiguate and pinpoint the exact fitness center in question among several possible locations with similar names within Virginia.",1,0.0
Raising Cane's,Raising Cane's Chicken Fingers,chicken fingers,latin,business_type,business_type,medium,"The extra content ""chicken fingers"" describes what kind of food is served at Raising Cane's, which indicates that this establishment offers a fast-food service specializing in chicken finger dishes. Therefore, the business type can be classified based on its core menu offering rather than geographic location or specific personnel details.",1,0.0
La Azotea,La Azotea Terraza,terraza,latin,business_type,noise,medium to low (since terraces can be associated with restaurants but are not exclusively descriptive of a particular kind of establishment without further context),"The extra content ""terraza"" translates to terrace in English, which is a physical feature of landscaping or architecture rather than an identifying characteristic typical to disambiguation. In this context without additional specific information about the nature of the establishment (whether it's solely for dining outdoor on terraced grounds), ""terraza"" alone doesn't offer clear evidence towards business type, location-specificity, or even service/personnel details that would require disambiguation.",0,0.0
bergwerk IT GmbH,bergwerk IT GmbH | Webentwicklung & IT-Infrastruktur,webentwicklung itinfrastruktur,latin,disambiguation,business_type,"medium-to-high, considering there's some indication of industry but also an overlap with 'noise,' as terms like ""IT infrastructure"" could be seen as marketing language rather than a strict description.","The extra content ""webentwicklung itinfrastruktur"" describes services that are offered by the company. Although this term refers to a type of service rather than explicitly stating what kind of business they operate, given that web development and IT infrastructure can be understood as aspects integral to certain types of tech or digital-focused companies, we may infer it represents an industry sector here—most likely technology services related specifically to website creation and internet solutions.",0,0.0
Hospital São Domingos,Hospital São Domingos- Exames,exames,latin,disambiguation,business_type,medium,"The extra content ""exames"" suggests that this hospital's long name implies an additional, specific function beyond providing general medical services—it adds information about a particular service offering (medical exams). This seems to be more of a business-related detail than geographic or organizational/personnel disambiguation.",0,0.0
Parc Clichy-Batignolles,Parc Clichy-Batignolles Martin Luther King,martin luther king,latin,location,disambiguation,medium,"The extra content ""martin luther king"" is a geographic qualifier that likely denotes where within Parc Clichy-Batignolles, or perhaps even outside of it, this place has historical significance. It suggests the presence of some commemoration related to Martin Luther King Jr., which might relate to local history rather than describing what type of business is conducted there or its physical location on a map.",0,0.0
Canal Video,Canal Vidéo Laryan 82 Franchisé indépendant,laryan 82 franchise independant,latin,disambiguation,disambiguation,medium,"The extra content ""laryan 82 franchise independant"" indicates a specific location of an independent Canal Vidéo operation, which serves as disambiguation information in this context. It tells us exactly where and how the establishment operates independently within Laryan numbered at 82 without detailing what kind of service it provides or describing its geographic qualifier beyond being tied to that particular address.",1,0.0
Calico Jacks,Calico Jack's Bistro,bistro,latin,business_type,business_type,high,"The extra content ""bistro"" specifies what kind of dining establishment Calico Jack's Bistro is, providing important descriptive information about its nature as a casual restaurant.",1,0.0
Over The Rainbow,Over the Rainbow Limited,limited,latin,disambiguation,disambiguation,medium,"The extra content ""limited"" implies a business structure or ownership type, suggesting that this is not merely an event name but also indicates some unique aspect of its operation—likely it's either named after something characteristic (e.g., 'Over The Rainbow') and operates in limited liability form for legal protection to the owners/stakeholders involved with their venture, such as a private club or partnership that limits membership.",1,0.0
Colourfence Garden Fencing,ColourFence Garden Fencing - Isle Of Wight,isle of wight,latin,location,location,high,"The extra content ""isle of wight"" is a geographic qualifier that specifies where ColourFence Garden Fencing operates, which helps disambiguate this fencing business from others possibly sharing the same name but operating in different locations. This serves as essential locational information for distinguishing between multiple entities with similar names.",1,0.0
Leonora Rose,Leonora Rose Florists,florists,latin,business_type,business_type,high,"The extra content ""florists"" directly describes what Leonora Rose Florists is, specifying that it's a business engaged in selling or arranging flowers. This provides clear information about the nature of the establishment without needing to identify a specific location within which they operate. The mention specifically implies this service-based role for 'Leonora Rose.'",1,0.0
Service Neon,Service Neon di Cateni Riccardo,di cateni riccardo,latin,disambiguation,disambiguation,high,"The extra content ""di cateni riccardo"" includes a personal name, Riccardo Cateni, who is associated as an individual providing service within Service Neon. This suggests that we are referencing the business through its relationship with this person rather than describing what type of establishment it is or which specific location it might be in.",1,0.0
Wing Sing,Wing Sing Bar,bar,latin,business_type,disambiguation,high,"The extra content ""bar"" succinctly describes what kind of establishment 'Wing Sing' is, highlighting its function as a social gathering place specifically for drinks. This directly contributes to understanding it as an entertainment or leis accessible venue without additional descriptive context necessary in this case—the core name already implies the bar setting sufficiently but specifying ""bar"" makes clear what one can expect at Wing Sing, which is essential information about its services and characterizing it beyond just being a place.",0,0.0
Spectron Desarrollo,Spectron Desarrollo S.C.,sc,latin,noise,disambiguation,high,"The extra content ""sc"" stands for Sociedad Civil, which is a common legal ownership term in Spanish-speaking countries. This indicates that Spectron Desarrollo S.C. holds itself as a civil society or organization rather than being an individual's business name; thus it serves to disambiguate the purpose and structure of this entity within its context—a sociedad civil suggests corporate status, but not necessarily what services they provide directly identifies them beyond their legal classification.",0,0.0
Charleston Civic Center,Charleston Civic Center Ice Arena,ice arena,latin,business_type,business_type,high,"The extra content ""ice arena"" directly describes a specific part of what Charleston Civic Center is, which in this case provides essential information about one aspect or function within that establishment. This identifies the place as offering ice-related facilities and activities like skating or hockey rinks. Given these clues point to an inherent characteristic defining a segment of services offered by a larger entity (the Charleston Civic Center), this may hint at it being relevant for certain events, which could imply its purpose within the broader scope of local tourism and recreation options in Charleston.",1,0.0
Hotel Olimpia,Hotel Olimpia  Silvi Marina TE,silvi marina te,latin,location,noise,medium,"The extra content ""silvi marina te"" specifies a subdivision or possibly an amenity of Hotel Olimpia, implying that it might be naming a part of the hotel associated specifically with Silvi Marina. Since this could relate to specific services within the location-based establishment rather than defining its broader purpose (hotel in general) as ""business_type"" would do, or providing essential geographic disambiguation information for an individual place name that stands alone outside context like a personal business name might (""location""), it seems more likely this is additional descriptive content unique to Hotel Olimpia.",0,0.0
Murphy USA,Murphy USA #6583,6583,latin,disambiguation,noise,high,"The extra content ""6583"" is a unique identifier or serial number that adds no semantic value in terms of understanding what Murphy USA provides as services. This appears to be noise-like information, possibly related to inventory tracking, membership numbers, store identification within the chain rather than business type or disambiguation based on location.",0,0.0
Home Instead,Home Instead Senior Care,senior care,latin,business_type,business_type,high,"The extra content ""senior care"" clearly identifies what service Home Instead Senior Care provides, which directly indicates their business type within senior care services. This is a strong indicator of the kind of business being referenced and thus crucial for classification purposes.",1,0.0
Forst und Garten,Forst und Garten Diehl,diehl,latin,disambiguation,disambiguation,high,"The extra content ""diehl"" appears to be a surname, suggesting that this part of the name could identify who owns or operates Forst und Garten. It doesn't provide additional location information nor does it describe what kind of business is being referenced—it serves as an individual identifier which can help disambiguate between different branches or individuals named Forst und Garten within a city or region, making this likely to be organizational/personnel affiliation that points out one specific entity.",1,0.0
The Flying Locksmiths,The Flying Locksmiths - Los Angeles West,los angeles west,latin,location,location,high,"The extra content ""los angeles west"" provides a specific geographic qualifier that helps disambiguate which Flying Locksmiths are being referred to, especially in an area where multiple establishments might exist. This serves as identifying information for the place and indicates it's not merely listing what kind of business this is or describing any additional details about its services.",1,0.0
Lonches Amparito,Lonches Amparito Tránsito,transito,latin,location,disambiguation,medium,"The extra content ""transito"" appears to identify a specific branch or location within Lonches Amparito, serving as a disambiguation tool that distinguishes this particular place from others without adding substantial semantic value regarding the nature of business. It suggests transit is related but not central information about what type of establishment it might be.",0,0.0
En-spire Nutrition,En-spire Nutrition Centennial,centennial,latin,location,noise,high,"The extra content ""centennial"" indicates a significant event or anniversary (100 years in this case) associated with En-spire Nutrition, suggesting that it's not about what the business is primarily but commemorating its establishment duration. Given there’s no description of service type such as 'health food store,' and without additional context to suggest otherwise, we assume the extra content provides a reason for maintaining awareness or recognition rather than information essential to understanding the nature of En-spire Nutrition itself.",0,0.0
Auto Stark,Auto Stark Acessórios Automotivo,acessorios automotivo,latin,business_type,business_type,high,"The extra content ""acessorios automotivo"" directly indicates that this business sells car accessories, defining its product offerings. This gives us clear insight into what kind of establishment we are dealing with—a store for auto-related products and services rather than a location or individual person's name within the organization.",1,0.0
Kyle Citty,"Kyle Citty, M.D.",md,latin,noise,noise,medium,"The extra content ""md"" indicates a professional medical degree, which provides necessary context to understand that Kyle Citty is not just any individual named Kyle but specifically one who holds an M.D. designation and therefore should be addressed as such in formal settings. This qualification does add semantic value since it's related directly to the person’semission of medical services, differentiating from other uses wherein professional credentials might simply append personal names without significant importance beyond identification purposes (e.g., ""Dr."", used casually).",1,0.0
Työväen Akatemia,Työväen Akatemian kirjasto,n kirjasto,latin,business_type,business_type,high,"The extra content ""n kirjasto"" (translated as 'a library') describes what type of business or facility Työväen Akatemia is, making it clear that this place provides a service related to books and reading materials. Since the core name already includes 'Työväen' meaning work-related for workers but not specifying whether they are employed in academic research as might be suggested by 'Akatemia', which means Academy or Acadamy (from Latin ""academia""), this could imply a library associated with academics, yet it is more general and can pertain to any community of working individuals.",1,0.0
Craig Bagley,Craig Bagley - State Farm Insurance Agent,state farm insurance agent,latin,business_type,disambiguation,high,"The extra content ""state farm insurance agent"" is affiliated directly to a known brand of an insurance company (State Farm), making it organizational/personnel-related information. It identifies this particular individual as the representative for State Farm within his given context, and does not specify what type of business or where he's located; instead, it ties him specifically with that organization in a role defined by their branding.",0,0.0
Andy Allain - Thrivent,Andy Allain - Thrivent Financial,financial,latin,business_type,disambiguation,medium,"The extra content ""financial"" indicates that Andy Allain is offering a financial service, which in this context associates him more closely as an individual rather than referring to his name or location. Since it's not specifying what kind of financial product he offers and seems like additional information beyond the core business aspect (which could be considered noise), we classify based on disambiguation for organizational affiliation without detailing a service type here, since that requires further context which is missing from the given input fields to accurately specify.",0,0.0
Tractor Supply,Tractor Supply Co.,co,latin,noise,disambiguation,"low to medium depending on the intended use of ""co"" in this specific context","The extra content ""co"" at the end of a company name typically refers to corporation or company, which in this context does not provide additional disambiguation necessary since there's no ambiguity; hence it doesn’t drive any particular classification. However, if we must choose based on common business naming conventions and without further information that specifies an extra content beyond the standard abbreviation for ""corporation,"" one might interpret it as a form of noise or directory boilerplate in this context because Tractor Supply Co. is already well-known by its short name alone, making additional descriptors redundant.",0,0.0
Mary Print,Mary Print Sardegna,sardegna,latin,location,location,high,"The extra content ""sardegna"" is a geographic qualifier that specifies which branch of Mary Print's business we are discussing—in this case, one located in Sardinia. It serves to disambiguate the name and pinpoint exactly where within Italy (or specifically on an island) the place names refer to without describing what kind of service is provided or who works there individually beyond their role as a financial advisor for Heidi Lue at Edward Jones.",1,0.0
Cella Café,Cella Café Bar & Restaurant,bar restaurant,latin,business_type,disambiguation,"medium to high, depending on the context provided by surrounding text or common knowledge—if Cella is widely recognized with distinct branches offering specific services (like a bar and restaurant), then ""bar restaurant"" could be seen as disambiguation; if not known for such distinction, it might simply describe their dual nature.","The extra content ""bar restaurant"" indicates that Cella Café is not only a place to dine but also features bar services, providing additional information about what kind of establishment this business falls under. However, since it does not specify the nature or type as clearly differentiating from other bars and restaurants with similar descriptors, we lean towards disambiguation in distinguishing specific branches or concepts within Cella Café's branding rather than simply identifying its function as a bar/restaurant hybrid; thus suggesting that this might be about an individual branch known for either service.",0,0.0
Floripa Sucos,Floripa Sucos e Lanches,e lanches,latin,business_type,business_type,medium to high,"The extra content ""e lanches"" after a longer name containing additional information suggests that this establishment offers specific food items (snacks) which is indicative of its business type as it provides an essential descriptive function about what kind of place or services are offered.",1,0.0
Green Leaf's,Green Leaf's Beyond Great Salads,beyond great salads,latin,business_type,business_type,"medium-high (due to inference)

The classification is medium-to-high confident as it relies on understanding industry naming conventions that can suggest a specialized focus within the broader category of food services, but without explicit confirmation regarding their primary business activity and full menu description.","The extra content ""beyond great salads"" emphasizes what Green Leaf's provides, which is a specific type of food service centered on salads. While it may seem to describe their core business offering—a restaurant or café specializing in fresh and possibly gourmet-style salads —in the absence of explicit information about its broader culinary offerings such as menu items beyond salads, this classification relies more upon inference than strict definition.",1,0.0
Wayne Cooley - COUNTRY Financial,Wayne Cooley - COUNTRY Financial representative,representative,latin,disambiguation,disambiguation,medium-high (since it provides enough distinction but does not strongly define what kind of service is offered),"The extra content ""representative"" indicates that Wayne Cooley is a specific individual associated with COUNTRY Financial, not providing information about what type of business it is or its location. It serves to identify an organizational affiliation and distinguishes this particular representative from others in the organization without being essential for understanding the nature of the place name as either a business entity offering financial advice or indicating where such services are provided.",1,0.0
Code Ninjas,Code Ninjas Virginia Beach,virginia beach,latin,location,location,high,"The extra content ""virginia beach"" serves as a geographic qualifier specifying which particular Code Ninjas location is being referenced, thus acting as disambiguation in this context. It does not describe what type of business it is but rather where specifically within Virginia Beach the martial arts school can be found.",1,0.0
Barnegat Bay Financial Group,Barnegat Bay Financial Group - Raymond James Office,raymond james office,latin,disambiguation,disambiguation,high,"The extra content ""raymond james office"" specifies an organizational affiliation, indicating a particular franchise or brand within the Barnegat Bay Financial Group. The presence of Raymond James Office as part of this extended name suggests that it is providing specific services which are likely not standard for every financial group and adds relevant information regarding where to find them or what kind of service they offer (given their association with a well-known brand).",1,0.0
West Herr Cadillac,West Herr Cadillac of East Aurora,of east aurora,latin,location,location,high,"The extra content ""of east aurora"" is a geographic qualifier indicating where this Cadillac dealership, West Herr Cadillac of East Aurora, is located. It serves to disambiguate it from any other businesses that might share similar names but are not in the same location. This information helps clarify which specific place-name entity we're discussing without providing additional detail about what kind of service or product they offer beyond their function as a Cadillac dealership and geographic identifier.",1,0.0
Academia Performance,Academia Performance & Saúde,saude,latin,business_type,business_type,medium,"The extra content ""saude"" refers to a health-related aspect of services provided by Academia Performance, which can be seen as an additional service that distinguishes them from standard performance academies. It is not merely noise or geographical disambiguation but suggests specialized offerings within the business type category (performance).",1,0.0
American Printing,American Printing Unlimited,unlimited,latin,disambiguation,business_type,"medium-to-high depending on clarifying information about how ""unlimited"" relates to their service offering. If additional content were provided stating explicitly that it refers to a unique or specific type of printing offer (like unlimited photo prints), the classification would be business_type with high confidence, as this clearly describes what kind of place American Printing Unlimited is and provides meaningful information about its services; otherwise, without further context explaining ""unlimited"" in relation to their service offering, it seems more ambiguous.","The extra content ""unlimited"" suggests a service provision that is not confined to traditional or standardized practices. In this context, it likely refers either to an extensive range of services offered by American Printing Unlimited (e.g., unlimited printing options) which would make the longer name essential information for understanding what kind of business they are in—business_type; however, without additional explicit content describing a specific category or type beyond ""unlimited,"" this becomes more ambiguous and could potentially be interpreted as noise if it doesn't clearly describe their service offering.",0,0.0
Batteries Plus,Batteries Plus Bulbs,bulbs,latin,business_type,business_type,high,"The extra content ""bulbs"" clearly indicates that Batteries Plus Bulbs specializes in selling light bulbs, thus describing what kind of business it is. This fits well into a classification wherein specific items or services are sold and the name directly reflects this aspect.",1,0.0
Marine Corps Exchange,Marine Corps Exchange (MCX),mcx,latin,disambiguation,noise,medium,"The extra content ""mcx"" is a shorthand or abbreviation commonly used to refer to an exchange service, which in this context refers specifically to MCX (Marine Corps Exchange). This doesn't provide any additional descriptive information about what the organization does beyond implying it’s some form of specialized club with access privileges and services for eligible personnel. Therefore, we classify as noise because while abbreviations like MCC might denote a business or location (as in ""Marine Corps Cemetery""), MCX stands out more as identifying an exclusive membership service rather than providing substantive information about the organization’s nature or where it' hallmark geographic relevance.",0,0.0
Dias Park,Dias Park Estacionamento,estacionamento,latin,business_type,business_type,high,"The extra content ""estacionamento"" indicates that Dias Park provides parking services, which describes what kind of business this is. Therefore, it informs us about the core function or service provided by this establishment without disambiguating its location in a geographic sense. Hence, we can classify based on the additional information given within ""extra_content"".",1,0.0
Results Physiotherapy,"Results Physiotherapy Nashville, Tennessee - West",nashville tennessee west,latin,location,location,high,"The extra content ""nashville tennessee west"" specifies a particular branch of physiotherapy services, adding important geographic information that could be vital in distinguishing which Results Physiotherapy is being referred to among several with the same name. It's not just identifying what kind of service they provide but also pinpointing their location within Nashville, Tennessee.",1,0.0
Momo and Co.,Momo and Co. Design,design,latin,business_type,business_type,high,"The extra content ""design"" directly describes what Momo and Co. specialize in, thus providing essential descriptive information about their business type without additional geographic qualifiers or identifying specific personnel within the organization's branches for disambiguation purposes. It indicates a service provided by them which is design-related work (graphic design, interior design etc.).",1,0.0
The Vineyard Church,The Vineyard Church Bloomington-Normal,bloomingtonnormal,latin,location,disambiguation,high,"The extra content ""bloomingtonnormal"" suggests a specific branch of The Vineyard Church, which serves as geographic disambiguation to identify exactly which church is being referred. This does not describe what business or service type the establishment offers nor its location in broader contexts like cities but pinpoints it within particular areas that share those names (Bloomington and Normal).",0,0.0
Full Steam,Full Steam Tromso,tromso,latin,location,location,high,"The extra content ""tromso"" is a geographic qualifier that specifies which entity named Full Steam we are referring to, suggesting this is a specific establishment or service located in Tromsø. This disambiguation helps differentiate it from other entities with similar names and provides essential locational context for the place name.",1,0.0
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,disambiguation,medium,"The extra content ""cuddalore opp to bus stand"" indicates a specific location within Cuddalore, where Poorvika Mobiles is situated. While it describes a physical place attribute (being near the bus stand), this detail serves primarily for geographic disambiguation rather than describing what business type or service they provide; hence we consider classification as 'disambiguation'.",0,0.0
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,noise,medium,"The extra content ""bar"" here is primarily an extension of a business service, but considering it's appended to what seems like already established information (a pizzeria), this could be interpreted as boilerplate or supplementary services offered by the establishment. It doesn’t add any substantial additional location-based qualifiers nor does it disambiguate which specific Pizzeria is being referenced, but rather adds a service element that isn't core to identifying what type of business 'Industria Pizzeria + Bar' primarily functions as.",0,0.0
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,location,high,"The extra content ""black mamba barbershop tattoo nezahualcoyotl"" includes both a service offered (tattoo) by an establishment that is primarily known as a barber shop, and the location name 'Nezahualcóyotl', which serves to disambiguate it within Mexico. This indicates specific services provided in addition to naming its geographic locale.",0,0.0
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,disambiguation,"medium to high (depending on the context where this name appears; if it's used as part of legal information, 'high'; otherwise could be lower)","The extra content ""limited"" here typically signifies a type of business entity, which in this context is likely relevant to classify as indicating that Good Morning Children Limited operates under limited liability company status. This term doesn't describe the location or disambiguate specific services but rather gives information about its legal structure and can be seen within this classification because it provides additional insight into how ""Good Morning Children"" is organized, which may affect public perception of their business practices in a way that matters for clarity when people search online.",1,0.0
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,disambiguation,high,"The extra content ""hammersmith"" is specifying a particular branch of Kip McGrath's business, making it necessary to know this additional information when distinguishing between branches or individuals. Therefore, even though the long name includes personal and location details (Kip McGrath Hammersmith), for our purpose here — as we are dealing with just one instance without context indicating multiple entities of Kip McGrath in different locations— ""hammersmith"" serves to disambiguate which specific branch or individual is being referred.",0,0.0
