short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,location,high,"The extra content ""cuddalore opp to bus stand"" provides a specific location identifier, including both city (Cuddalore) and directional information relative to a landmark (opposite the bus stand). This fits the category of location as it specifies where exactly Poorvika Mobiles is situated.",0,7.56
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,business_type,high,"The extra content ""bar"" describes what kind of place this is, indicating that it's a full-service establishment with bar facilities in addition to being a pizzeria.",1,5.47
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,location,high,"The extra content ""black mamba barbershop tattoo nezahualcoyotl"" contains a location name, ""Nezahualcóyotl,"" which specifies where this barber shop and tattoo parlor is located. Since it includes a place name, it should be classified as 'location' rather than 'business_type'.",0,8.24
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,noise,high,"The extra content ""limited"" is a legal notation denoting corporate status rather than adding meaningful information about what kind of place Good Morning Children is, or providing useful disambiguation.",0,5.58
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,location,high,"The extra content ""hammersmith"" is a specific neighborhood name in London, which serves as a location qualifier to distinguish this particular Kip McGrath center from others.",1,5.36
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"The extra content ""heizung und sanitartechnik"" describes what kind of business Volker Rentel GmbH is, specifically a plumbing and heating supply store. This information clarifies the nature or type of services provided by this company.",1,6.72
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"The extra content ""prosthetics orthotics"" describes the specific medical services provided by Hanger Clinic, which clarifies what kind of healthcare facility it is.",1,5.28
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,location,high,"The extra content ""vila arcadia"" is a neighborhood name, which functions as a location qualifier to distinguish this Esfiha Chic from others in different neighborhoods.",1,5.29
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,business_type,high,"The extra content ""centrito"" means a small center or shop in Spanish, which is a descriptive term indicating that this place is a smaller-scale establishment rather than a larger one. This provides information about what kind of place Cerrajería Lionel is.",0,6.71
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,business_type,high,"The extra content ""apartments"" specifies that this is a residential building type, giving information about what kind of place The Fairways at San Marcos actually is.",1,5.35
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,high,"The extra content ""sao jose do rio preto"" is a full city name, which functions as a location identifier that helps disambiguate between different branches of UBS in distinct locations.",1,6.03
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,high,"The extra content ""adelaide"" is a city name that provides additional geographic information about the location of Elite Picture Framing, which classifies it as a location.",1,5.27
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,high,"The extra content ""vibrationstechnik"" describes the specific business type or industry sector of Aldak GmbH, which translates to ""Vibration Technology."" This provides essential information about what kind of services or products this company specializes in.",1,6.4
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,high,"The extra content ""taiacu"" is a place name, specifically referring to the neighborhood or area called Taiaçu where this community center is located.",1,5.2
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,business_type,high,"The extra content ""autofficina castrol service"" provides information about the specific services offered by Dercole Pneumatici, indicating that it is a Castrol Service auto repair shop. This identifies the type of business rather than being a location or disambiguation.",1,7.23
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"The extra content ""restaurant"" clearly describes what kind of establishment Hollyhock Hill is, indicating it's a specific type of business.",1,4.89
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,high,"The extra content ""valtus"" identifies a specific organizational affiliation or sub-brand of Management Factory Corporate Advisory GmbH, which clarifies that this is one distinct branch or division within the larger company.",1,5.96
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,location,high,"The extra content ""monroe"" is a location identifier specifying that this branch of Princeton Radiology is located in Monroe, which helps distinguish it from other branches by providing a geographic context.",1,5.57
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,high,"The extra content ""jerrys auto parts"" identifies a specific affiliate or franchise location within Carquest Auto Parts, which helps disambiguate this particular branch from others.",1,5.66
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,high,"The extra content ""hospital"" specifies that this veterinary service provider is a hospital, which describes the specific type of facility. It clarifies what kind of veterinary care services are offered.",1,5.58
Atm,ATM (Post Office),post office,latin,disambiguation,disambiguation,high,"The extra content ""post office"" indicates that this ATM is located within or associated with a post office, which is a disambiguating context rather than an additional business type or location.",1,5.88
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,disambiguation,medium,"The extra content ""bba"" is an abbreviation that does not provide additional semantic value beyond the short name; it merely serves to identify or disambiguate the specific entity.",1,5.78
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,location,high,"The extra content ""pickering"" is a city name that provides location information to specify which branch of Master Mechanic is being referred to.",1,4.89
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,location,high,"The extra content ""local moline"" is a location indicator specifying the particular city (Moline) where this Boost Mobile store operates, rather than describing what kind of business it is or providing disambiguating information.",1,6.1
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,location,high,"The extra content ""beverly hills"" is a specific geographic location that helps to disambiguate which branch of Cookie Cutters Haircuts for Kids this refers to, making it clear where exactly in Beverly Hills this particular business operates.",1,6.63
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,location,high,"The extra content ""uk"" is a country identifier that specifies where this Mail Boxes Etc. branch is located, rather than providing information about its business type.",1,5.19
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,location,high,"The extra content ""peralta"" is a location identifier. It refers to a specific neighborhood or street where the Learn And Play Montessori School branch is situated, rather than being a business type.",1,5.8
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,disambiguation,high,"The extra content ""succursale"" means a branch or subsidiary location, which is a form of disambiguation. It identifies that this is a specific branch of Liceo Scientifico Isacco Newton.",1,6.5
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,noise,medium,"The extra content ""eau de menton"" appears to be a product name or line identifier rather than a location, business type, or disambiguating element. It seems like it could be marketing noise added to specify the brand's specific product.",0,6.87
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,high,"The extra content ""carsten nessler sachverstandige fur immobilien"" indicates that Carsten Nessler is a specific professional associated with real estate evaluation services, which disambiguates this business from others in the same line of work.",1,6.96
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,business_type,high,"The extra content ""photo lab"" describes a specific type of service or department within United Promotions Inc, indicating that this is a specialized business type rather than just a generic company name.",1,5.66
The Home Depot,The Home Depot México,mexico,latin,location,location,high,"The extra content ""mexico"" is a country identifier, which serves to specify the location of this Home Depot branch rather than describing what kind of business it is.",1,5.34
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,location,high,"The extra content ""azcapotzalco"" is a neighborhood name in Mexico City, providing a location qualifier.",1,4.83
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,location,high,"The extra content ""sunbury"" is a place name indicating a specific city, which serves as a location qualifier rather than providing information about what kind of business it is.",1,5.34
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,noise,high,"The extra content ""vip"" stands for an abbreviation that does not provide additional information about what type of business Vitality Integrated Programs is, nor does it specify a location. It is likely listing boilerplate to distinguish this entity from others with the same name.",0,6.64
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,high,"The extra content ""chocolate shop"" specifies what kind of See's Candies store this is, indicating it specializes in chocolate products.",1,4.9
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,high,"The extra content ""fachmarkt fur heizung sanitar"" indicates that Bad & Meer is a specialized store focused on heating and sanitation supplies, which describes what kind of business it is.",1,6.03
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high,"The extra content ""cafe"" specifies that this is a cafe, which describes what kind of business it is rather than providing a location or disambiguation.",1,5.34
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,business_type,high,"The extra content ""high school"" describes what kind of educational institution Waterbury Career Academy is, providing essential information about its type.",1,4.82
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,disambiguation,high,"The extra content ""at walgreens"" indicates that this Village Medical location is specifically situated at a Walgreens store, which helps to disambiguate between different branches or identifies its specific location within an existing structure rather than describing what the business itself is.",1,6.85
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,business_type,high,"The extra content ""retirement community"" describes what kind of place Remington Heights is, specifically indicating that it caters to senior residents.",1,4.97
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,noise,high,"The extra content ""shop online prodotti vegani"" translates to ""online shop vegan products,"" which is a marketing tagline rather than information about what kind of place this is or its location. This type of phrase does not contribute meaningful semantic value and should be considered directory noise.",1,11.79
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,noise,high,"The extra content ""secondo di cozzi pier secondo"" includes a legal ownership notation or organizational affiliation that specifies Pier Secondo Cozzi's relationship to De Giovannini, but it does not describe what type of business it is or provide meaningful disambiguation.",0,14.7
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,business_type,high,"The extra content ""and spa"" specifies an additional service offered at this sports club, indicating that it is a comprehensive facility offering both sports amenities and spa services. This information describes what kind of place this establishment is.",1,12.41
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,location,high,"The extra content ""los angeles arcadia"" is a location identifier specifying both the city (Los Angeles) and neighborhood (Arcadia), which are geographic qualifiers rather than descriptors of business type.",1,11.7
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,high,"The extra content ""omg"" is an abbreviation that does not provide any additional semantic value or information about what kind of place this is, nor does it disambiguate between multiple instances. It appears to be a marketing tagline rather than essential information.",0,13.55
Miracle Mile Shops,Miracle Mile Shops At Planet Hollywood,at planet hollywood,latin,location,location,high,"The extra content ""at planet hollywood"" is a location identifier, specifically indicating that the Miracle Mile Shops are located near or within the Planet Hollywood venue.",1,10.58
Blue Rhino,Blue Rhino Propane Exchange,propane exchange,latin,business_type,business_type,high,"The extra content ""propane exchange"" specifies what kind of service this Blue Rhino location offers, which is a business type description.",1,9.65
Heartland Mortgage Inc - Bobbie Jo Haggard,"Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472",nmls 92472,latin,noise,noise,high,"The extra content ""nmls 92472"" is a license number that does not provide any meaningful description of what the place is or help disambiguate it. It is boilerplate information often included in business listings and adds no semantic value.",1,15.57
Hotel Farol,Hotel Farol - Mosqueiro,mosqueiro,latin,location,location,high,"The extra content ""mosqueiro"" is a geographic location indicating the neighborhood or area where Hotel Farol is located.",1,12.59
AdventHealth Medical Group Primary Care,AdventHealth Medical Group Primary Care at Brandon,at brandon,latin,location,location,high,"The extra content ""at brandon"" identifies a specific location (Brandon) which acts as a disambiguator, helping to differentiate this primary care clinic from others within the AdventHealth Medical Group network.",1,12.34
Eat Happy,Eat Happy Sushi & asiatische Spezialitäten,sushi asiatische spezialitaten,latin,business_type,business_type,high,"The extra content ""sushi asiatische spezialitaten"" specifies the type of cuisine served at this establishment, indicating that it is a sushi restaurant and an Asian specialty eatery. This information describes what kind of place Eat Happy is.",1,13.94
Wohnungsauflösungen Schenk,Wohnungsauflösungen Schenk Ankauf und Verkauf,ankauf und verkauf,latin,business_type,business_type,high,"The extra content ""ankauf und verkauf"" describes specific business activities or services, indicating that this is a specialized type of business within the broader category of Wohnungsauflösungen (residential liquidations).",1,13.68
