short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Vape Haus,Vape Haus Queretaro,queretaro,latin,location,location,high,"The extra content ""queretaro"" is a city in Mexico, providing a location that specifies where Vape Haus can be found.",1,4.92
Allison Hunt MD,"Allison Hunt, MD, FACOG",facog,latin,noise,noise,high,"The extra content ""facog"" is an abbreviation that stands for Fellow of the American College of Obstetricians and Gynecologists, which is a professional credential. This type of information is considered listing boilerplate and does not add semantic value to distinguish between multiple places or individuals.",1,7.11
Hamburguesas Al Carbon,Hamburguesas al Carbon Torreon,torreon,latin,location,location,high,"The extra content ""torreon"" is a city name in Mexico, which specifies where this restaurant can be found.",1,4.58
Vighna Bamboo Briyani,Vighna Bamboo Briyani - JB,jb,latin,location,disambiguation,medium,"The extra content ""jb"" is likely a reference to a specific location or branch, such as ""Junction B,"" but it does not clarify what kind of place this is or provide an exact location. It seems to disambiguate between multiple Vighna Bamboo Briyani locations.",0,7.54
Florería Rosa Pastel,Florería Rosa Pastel P. Peñasco,p penasco,latin,location,disambiguation,high,"The extra content ""p penasco"" specifies an individual's name or initials, likely identifying a specific owner or operator of the flower shop.",0,5.17
Boot Barn Hall,Boot Barn Hall at Bourbon Brothers,at bourbon brothers,latin,disambiguation,location,high,"The extra content ""at bourbon brothers"" identifies a specific location or venue where Boot Barn Hall can be found, which serves to disambiguate its identity.",0,5.57
Atm,ATM (Post Office),post office,latin,disambiguation,location,high,"The extra content ""post office"" describes a location where an ATM is located rather than specifying what kind of place it is.",0,4.75
Marathon Gas,Marathon Gas & DQ,dq,latin,disambiguation,disambiguation,high,"The extra content ""dq"" refers to Dairy Queen, which is a franchise or parallel brand. This type of information helps identify a specific branch or affiliation.",1,5.43
Planet Fitness,"Planet Fitness - Manassas, VA",manassas va,latin,location,location,high,"The extra content ""manassas va"" is a location specifying that this Planet Fitness branch is located in Manassas, Virginia.",1,4.91
Raising Cane's,Raising Cane's Chicken Fingers,chicken fingers,latin,business_type,business_type,high,"The extra content ""chicken fingers"" specifies what kind of establishment Raising Cane's is, indicating it is a chicken fingers restaurant.",1,5.45
La Azotea,La Azotea Terraza,terraza,latin,business_type,noise,medium,"The extra content ""terraza"" means terrace in Spanish, which is a descriptive term rather than specifying what kind of place La Azotea is or providing a location. This suggests it adds detail but does not change the core identity of the place.",0,6.96
bergwerk IT GmbH,bergwerk IT GmbH | Webentwicklung & IT-Infrastruktur,webentwicklung itinfrastruktur,latin,disambiguation,business_type,high,"The extra content ""webentwicklung itinfrastruktur"" describes specific services provided by the company, indicating that bergwerk IT GmbH specializes in web development and IT infrastructure.",0,5.73
Hospital São Domingos,Hospital São Domingos- Exames,exames,latin,disambiguation,disambiguation,medium,"The extra content ""exames"" indicates a specific service offered by the hospital (medical exams), rather than specifying what kind of place it is or providing additional location information.",1,5.65
Parc Clichy-Batignolles,Parc Clichy-Batignolles Martin Luther King,martin luther king,latin,location,location,high,"The extra content ""martin luther king"" is a specific location name that specifies which part or section of Parc Clichy-Batignolles this refers to.",1,5.78
Canal Video,Canal Vidéo Laryan 82 Franchisé indépendant,laryan 82 franchise independant,latin,disambiguation,disambiguation,high,"The extra content ""laryan 82 franchise independant"" identifies a specific branch or franchising status, which is not just a location but specifies organizational affiliation.",1,6.39
Calico Jacks,Calico Jack's Bistro,bistro,latin,business_type,business_type,high,"The extra content ""bistro"" specifies what kind of place Calico Jacks is, indicating it is a bistro.",1,5.1
Over The Rainbow,Over the Rainbow Limited,limited,latin,disambiguation,noise,high,"The extra content ""limited"" is a legal notation indicating corporate ownership, which does not add semantic value to describe what Over The Rainbow is or where it is located.",0,5.84
Colourfence Garden Fencing,ColourFence Garden Fencing - Isle Of Wight,isle of wight,latin,location,location,high,"The extra content ""isle of wight"" is a geographic location that provides context about where the garden fencing business operates.",1,5.29
Leonora Rose,Leonora Rose Florists,florists,latin,business_type,business_type,high,"The extra content ""florists"" specifies what kind of business Leonora Rose is, indicating it is a florist shop.",1,5.38
Service Neon,Service Neon di Cateni Riccardo,di cateni riccardo,latin,disambiguation,disambiguation,high,"The extra content ""di cateni riccardo"" indicates an organizational affiliation or ownership, identifying a specific individual associated with Service Neon.",1,5.32
Wing Sing,Wing Sing Bar,bar,latin,business_type,business_type,high,"The extra content ""bar"" specifies that Wing Sing is a type of establishment, specifically a bar.",1,4.42
Spectron Desarrollo,Spectron Desarrollo S.C.,sc,latin,noise,noise,high,"The extra content ""sc"" is an abbreviation that signifies a legal entity type (Sociedad Civil in Mexico), which does not provide additional semantic value about what Spectron Desarrollo is or where it is located. It's listing boilerplate.",1,6.59
Charleston Civic Center,Charleston Civic Center Ice Arena,ice arena,latin,business_type,business_type,high,"The extra content ""ice arena"" specifies a particular type of facility within Charleston Civic Center, which describes what kind of place it is.",1,4.91
Hotel Olimpia,Hotel Olimpia  Silvi Marina TE,silvi marina te,latin,location,location,high,"The extra content ""silvi marina te"" specifies a location, indicating where the Hotel Olimpia is situated.",1,4.69
Murphy USA,Murphy USA #6583,6583,latin,disambiguation,disambiguation,medium,"The extra content ""6583"" appears to be a location-specific identifier or number, likely indicating a particular store branch. This type of information is used to disambiguate between multiple locations.",1,6.38
Home Instead,Home Instead Senior Care,senior care,latin,business_type,business_type,high,"The extra content ""senior care"" specifies the type of services provided by Home Instead, indicating it is a business type.",1,4.75
Forst und Garten,Forst und Garten Diehl,diehl,latin,disambiguation,disambiguation,high,"The extra content ""diehl"" refers to a specific owner or organizational affiliation, which is not a location but rather a form of disambiguation.",1,5.36
The Flying Locksmiths,The Flying Locksmiths - Los Angeles West,los angeles west,latin,location,location,high,"The extra content ""los angeles west"" specifies a location within Los Angeles, indicating where this Flying Locksmiths branch is located.",1,4.85
Lonches Amparito,Lonches Amparito Tránsito,transito,latin,location,location,high,"The extra content ""transito"" is a location qualifier indicating that this establishment is located near or within a transit area.",1,4.62
En-spire Nutrition,En-spire Nutrition Centennial,centennial,latin,location,location,high,"The extra content ""centennial"" is a location that specifies where this En-spire Nutrition branch can be found.",1,4.53
Auto Stark,Auto Stark Acessórios Automotivo,acessorios automotivo,latin,business_type,business_type,high,"The extra content ""acessorios automotivo"" specifies that Auto Stark is a business type related to automotive accessories, providing essential information about what kind of products or services they offer.",1,5.78
Kyle Citty,"Kyle Citty, M.D.",md,latin,noise,noise,high,"The extra content ""md"" is a professional credential that does not specify what kind of place Kyle Citty is or provide additional location information. It is considered listing boilerplate.",1,5.43
Työväen Akatemia,Työväen Akatemian kirjasto,n kirjasto,latin,business_type,business_type,high,"The extra content ""n kirjasto"" indicates that this is a library (kirjasto) associated with Työväen Akatemia, specifying what kind of facility it is.",1,5.97
Craig Bagley,Craig Bagley - State Farm Insurance Agent,state farm insurance agent,latin,business_type,disambiguation,high,"The extra content ""state farm insurance agent"" identifies Craig Bagley's specific role as an agent for State Farm Insurance, which is a form of disambiguation.",0,5.59
Andy Allain - Thrivent,Andy Allain - Thrivent Financial,financial,latin,business_type,disambiguation,high,"The extra content ""financial"" specifies that Andy Allain works in a financial capacity, which is an organizational affiliation or role.",0,5.02
Tractor Supply,Tractor Supply Co.,co,latin,noise,noise,high,"The extra content ""co"" is an abbreviation that does not provide any meaningful semantic information about the type of business, a location, or disambiguation. It is commonly used as a company designation.",1,6.21
Mary Print,Mary Print Sardegna,sardegna,latin,location,location,high,"The extra content ""sardegna"" specifies a location in Italy, indicating where Mary Print is located.",1,4.42
Cella Café,Cella Café Bar & Restaurant,bar restaurant,latin,business_type,business_type,high,"The extra content ""bar restaurant"" describes what kind of establishment Cella Café is, specifying that it offers both bar and restaurant services.",1,4.92
Floripa Sucos,Floripa Sucos e Lanches,e lanches,latin,business_type,business_type,medium,"The extra content ""e lanches"" specifies that Floripa Sucos is also a place that serves snacks (""lanches""), which indicates it's a type of business.",1,5.68
Green Leaf's,Green Leaf's Beyond Great Salads,beyond great salads,latin,business_type,noise,high,"The extra content ""beyond great salads"" is a marketing tagline or slogan that does not provide essential information about what kind of place Green Leaf's is, thus it adds no semantic value.",0,5.77
Wayne Cooley - COUNTRY Financial,Wayne Cooley - COUNTRY Financial representative,representative,latin,disambiguation,disambiguation,high,"The extra content ""representative"" specifies a role within an organization, which helps to identify what kind of professional Wayne Cooley is in relation to COUNTRY Financial.",1,5.86
Code Ninjas,Code Ninjas Virginia Beach,virginia beach,latin,location,location,high,"The extra content ""virginia beach"" is a location specifying where the Code Ninjas facility can be found.",1,4.56
Barnegat Bay Financial Group,Barnegat Bay Financial Group - Raymond James Office,raymond james office,latin,disambiguation,disambiguation,high,"The extra content ""raymond james office"" indicates that this financial group is an affiliate or branch of Raymond James, a well-known financial services firm.",1,5.52
West Herr Cadillac,West Herr Cadillac of East Aurora,of east aurora,latin,location,location,high,"The extra content ""of east aurora"" specifies a location within which West Herr Cadillac operates.",1,4.24
Academia Performance,Academia Performance & Saúde,saude,latin,business_type,business_type,medium,"The extra content ""saude"" indicates a business type or specialty, suggesting that Academia Performance specializes in health and wellness.",1,4.76
American Printing,American Printing Unlimited,unlimited,latin,disambiguation,noise,high,"The extra content ""unlimited"" is a common corporate tagline or legal designation that does not provide any meaningful information about what kind of business it is, nor does it specify a location. It is likely noise.",0,6.03
Batteries Plus,Batteries Plus Bulbs,bulbs,latin,business_type,business_type,high,"The extra content ""bulbs"" specifies another product type that Batteries Plus offers, indicating it is a store that deals with both batteries and bulbs.",1,5.15
Marine Corps Exchange,Marine Corps Exchange (MCX),mcx,latin,disambiguation,noise,high,"The extra content ""mcx"" is an abbreviation that does not add semantic value about what kind of place this is or where it's located. It is more like a label or identifier.",0,6.05
Dias Park,Dias Park Estacionamento,estacionamento,latin,business_type,business_type,high,"The extra content ""estacionamento"" means parking in Portuguese, which indicates a specific service provided at Dias Park. This adds information about what kind of place it is.",1,5.47
Results Physiotherapy,"Results Physiotherapy Nashville, Tennessee - West",nashville tennessee west,latin,location,location,high,"The extra content ""nashville tennessee west"" is a location that specifies where Results Physiotherapy can be found.",1,4.69
Momo and Co.,Momo and Co. Design,design,latin,business_type,business_type,high,"The extra content ""design"" describes what kind of business Momo and Co. is, specifically indicating it's a design-related company.",1,4.94
The Vineyard Church,The Vineyard Church Bloomington-Normal,bloomingtonnormal,latin,location,location,high,"The extra content ""bloomingtonnormal"" specifies a location where The Vineyard Church is situated, making it a geographic qualifier.",1,4.8
Full Steam,Full Steam Tromso,tromso,latin,location,location,high,"The extra content ""tromso"" is a city name in Norway, which specifies a location.",1,4.3
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,location,high,"The extra content ""cuddalore opp to bus stand"" specifies a location near the bus stand in Cuddalore, which is a geographic qualifier.",0,5.29
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,business_type,high,"The extra content ""bar"" specifies that in addition to being a pizzeria, this establishment also offers bar services, indicating its business type.",1,5.06
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,location,high,"The extra content ""black mamba barbershop tattoo nezahualcoyotl"" includes a place name, Nezahualcóyotl, which specifies the location where this barber shop and tattoo parlor can be found.",0,7.09
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,noise,high,"The extra content ""limited"" is a legal ownership notation that does not add semantic value to the place name.",0,4.69
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,location,high,"The extra content ""hammersmith"" is a location that specifies where this Kip McGrath educational center can be found.",1,4.76
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"The extra content ""heizung und sanitartechnik"" specifies what kind of business Volker Rentel GmbH is, meaning it deals with heating and sanitary technology.",1,5.7
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"The extra content ""prosthetics orthotics"" describes what kind of services are offered at Hanger Clinic, making it a business type.",1,5.01
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,location,high,"The extra content ""vila arcadia"" is a neighborhood name, which serves as a location qualifier.",1,4.39
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,location,medium,"The extra content ""centrito"" is a diminutive form of ""centro,"" which means a small central place or a neighborhood location.",1,4.92
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,business_type,high,"The extra content ""apartments"" specifies what type of residential property The Fairways at San Marcos is, indicating it's a multi-unit housing complex.",1,5.46
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,high,"The extra content ""sao jose do rio preto"" is a full city name, which serves as a location specifier.",1,4.95
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,high,"The extra content ""adelaide"" is a city name in Australia, providing location information about where Elite Picture Framing can be found.",1,4.83
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,high,"The extra content ""vibrationstechnik"" specifies what kind of business ALDAK GmbH is, indicating it is involved in vibration technology.",1,5.05
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,high,"The extra content ""taiacu"" is a geographic location, specifying which particular Taiaçu this community center is in.",1,4.76
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,business_type,high,"The extra content ""autofficina castrol service"" indicates a specific type of business within Dercole Pneumatici, indicating that it is an auto repair shop specializing in Castrol products.",1,6.16
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"The extra content ""restaurant"" specifies that Hollyhock Hill is a type of establishment, namely a restaurant.",1,4.56
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,high,"The extra content ""valtus"" appears to be a brand or organizational affiliation, which clarifies that this is one of several branches within Management Factory Corporate Advisory GmbH.",1,5.6
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,location,high,"The extra content ""monroe"" specifies a location within which Princeton Radiology operates, indicating it is a disambiguating geographic qualifier.",1,4.91
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,high,"The extra content ""jerrys auto parts"" identifies a specific branch or franchise of Carquest Auto Parts, which is used to differentiate it from other locations bearing the same name.",1,5.75
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,high,"The extra content ""hospital"" specifies that Tempe Veterinary is a veterinary hospital, which describes what kind of place it is.",1,4.76
Atm,ATM (Post Office),post office,latin,disambiguation,location,high,"The extra content ""post office"" specifies a location or context where the ATM can be found, which is likely directory noise.",0,4.7
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,noise,high,"The extra content ""bba"" is an abbreviation that does not provide additional information about the type of place, location, or specific branch but rather serves as a shorthand representation. It doesn't disambiguate between multiple entities.",0,6.28
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,location,high,"The extra content ""pickering"" specifies a location where this Master Mechanic is located, which helps in disambiguating between multiple branches.",1,4.98
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,location,high,"The extra content ""local moline"" specifies a location (Moline) where this Boost Mobile service is available.",1,4.53
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,location,high,"The extra content ""beverly hills"" specifies a neighborhood in Los Angeles, which is a geographic location.",1,4.73
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,location,high,"The extra content ""uk"" specifies a country, which is a geographic location.",1,4.04
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,location,high,"The extra content ""peralta"" specifies a neighborhood or location where the Learn And Play Montessori School is situated.",1,4.6
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,disambiguation,high,"The extra content ""succursale"" indicates that this is a branch or subsidiary location, which helps to disambiguate between multiple locations of the same school.",1,5.75
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,noise,high,"The extra content ""eau de menton"" provides additional information about the product but does not specify what kind of place Prestige de Menton is, nor does it indicate a location or disambiguate between multiple entities. It appears to be listing boilerplate.",0,7.1
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,high,"The extra content ""carsten nessler sachverstandige fur immobilien"" provides information about a specific person (Carsten Nessler) who is an expert in real estate, which helps to disambiguate this particular service or entity.",1,6.96
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,disambiguation,high,"The extra content ""photo lab"" specifies a particular service or division within United Promotions Inc., which is not a location but rather an organizational affiliation or specific branch.",0,6.02
The Home Depot,The Home Depot México,mexico,latin,location,location,high,"The extra content ""mexico"" specifies a country, which is a geographic location.",1,4.19
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,location,high,"The extra content ""azcapotzalco"" is a neighborhood name in Mexico City, indicating the specific location of this hospital.",1,5.08
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,location,high,"The extra content ""sunbury"" specifies a location which is a disambiguating geographic qualifier.",1,4.3
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,noise,high,"The extra content ""vip"" is an acronym that does not provide information about what kind of place Vitality Integrated Programs is, nor does it specify a location or disambiguate between multiple entities. It appears to be noise.",0,6.27
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,high,"The extra content ""chocolate shop"" specifies what kind of establishment See's Candies is, indicating it is a type of candy store.",1,5.11
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,high,"The extra content ""fachmarkt fur heizung sanitar"" specifies that Bad & Meer is a plumbing supply store, which describes what kind of business it is.",1,5.69
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high,"The extra content ""cafe"" specifies what kind of establishment Royce Rolls is, indicating it is a cafe.",1,4.6
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,business_type,high,"The extra content ""high school"" specifies what kind of educational institution Waterbury Career Academy is, indicating it is a high school.",1,4.83
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,disambiguation,high,"The extra content ""at walgreens"" indicates a specific affiliation or location within Walgreens, which disambiguates Village Medical from other similar businesses.",1,5.29
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,business_type,high,"The extra content ""retirement community"" specifies what kind of place Remington Heights is, indicating it is a retirement community.",1,4.78
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,noise,high,"The extra content ""shop online prodotti vegani"" is a marketing tagline that does not provide essential information about the business type or location. It adds no semantic value.",1,6.08
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,disambiguation,high,"The extra content ""secondo di cozzi pier secondo"" is a disambiguating phrase indicating a specific product line or brand affiliation, not a location or business type.",1,5.93
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,business_type,high,"The extra content ""and spa"" specifies that the sports club also includes a spa, indicating an additional feature or service offered at the facility.",1,5.0
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,location,high,"The extra content ""los angeles arcadia"" specifies a location, indicating both city (Los Angeles) and neighborhood (Arcadia).",1,4.83
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,high,"The extra content ""omg"" is an internet acronym that does not provide any meaningful semantic information about what Oh My Goodness represents or its location. It appears to be boilerplate text or a tagline.",0,5.96
Miracle Mile Shops,Miracle Mile Shops At Planet Hollywood,at planet hollywood,latin,location,location,high,"The extra content ""at planet hollywood"" specifies a location where the Miracle Mile Shops can be found, indicating it is located at Planet Hollywood.",1,4.99
Blue Rhino,Blue Rhino Propane Exchange,propane exchange,latin,business_type,business_type,high,"The extra content ""propane exchange"" describes what kind of service Blue Rhino provides, specifying that it is a propane exchange facility.",1,4.93
Heartland Mortgage Inc - Bobbie Jo Haggard,"Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472",nmls 92472,latin,noise,noise,high,"The extra content ""nmls 92472"" is a professional license number, which adds no semantic value to the core business name and serves as boilerplate information.",1,5.87
Hotel Farol,Hotel Farol - Mosqueiro,mosqueiro,latin,location,location,high,"The extra content ""mosqueiro"" is a location that specifies where Hotel Farol can be found, which is important for disambiguation.",1,5.09
AdventHealth Medical Group Primary Care,AdventHealth Medical Group Primary Care at Brandon,at brandon,latin,location,location,high,"The extra content ""at brandon"" specifies a location where this medical group is situated.",1,4.19
Eat Happy,Eat Happy Sushi & asiatische Spezialitäten,sushi asiatische spezialitaten,latin,business_type,business_type,high,"The extra content ""sushi asiatische spezialitaten"" specifies what kind of food or services are offered, indicating that Eat Happy is a place specializing in sushi and Asian specialties.",1,6.24
Wohnungsauflösungen Schenk,Wohnungsauflösungen Schenk Ankauf und Verkauf,ankauf und verkauf,latin,business_type,business_type,high,"The extra content ""ankauf und verkauf"" describes business activities or services, indicating what kind of place Wohnungsauflösungen Schenk is.",1,5.56
