short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Allison Hunt MD,"Allison Hunt, MD, FACOG",facog,latin,noise,business_type,high,"The word 'FACOG' (Family and Community Physician-Obstetrician) indicates that the additional content specifies a particular medical specialty within obstetrics, which classifies this as business_type.",0,8.75
Hamburguesas Al Carbon,Hamburguesas al Carbon Torreon,torreon,latin,location,disambiguation,high,"The word 'torreon' follows directly after the name 'Hamburguesas Al Carbon', suggesting it is an additional identifier for a specific branch or aspect of this business without describing what kind of establishment it is, thereby classifying it as disambiguation.",0,14.51
Vighna Bamboo Briyani,Vighna Bamboo Briyani - JB,jb,latin,location,disambiguation,low,"The single character 'jb' is commonly used as an abbreviation, which does not provide sufficient context to determine if it refers to business type or a specific individual/entity within the broader organizational network.",0,8.13
Florería Rosa Pastel,Florería Rosa Pastel P. Peñasco,p penasco,latin,location,disambiguation,medium,"The phrase 'penasco' suggests that this establishment is specifically recognized within P. Peñasco, indicating its role as either part of a franchise or an affiliated business.",0,9.21
Boot Barn Hall,Boot Barn Hall at Bourbon Brothers,at bourbon brothers,latin,disambiguation,location,"high
```","The phrase ""at bourbon brothers"" specifies a location by naming another entity, which is consistent with its function in distinguishing one establishment from others within proximity. This suggests that it's not merely descriptive of the type of business but rather serves as an organizational identifier for this specific venue among potentially similar ones nearby.",0,4.48
Atm,ATM (Post Office),post office,latin,disambiguation,business_type,high,"The word 'post office' directly indicates that this is an establishment where postal services are offered, which classifies it as a business type.",0,5.41
Marathon Gas,Marathon Gas & DQ,dq,latin,disambiguation,disambiguation,low,The word 'DQ' at the end of the extra content seems to be an abbreviation or company identifier that is not typically associated with providing information about a gas service establishment.,1,9.53
Planet Fitness,"Planet Fitness - Manassas, VA",manassas va,latin,location,location,high,"The extra content 'manassas va' indicates a specific geographic location by naming a city (Manassas) and state abbreviation (VA), which leads to the classification of this as a location.",1,8.14
Raising Cane's,Raising Cane's Chicken Fingers,chicken fingers,latin,business_type,business_type,high,"The phrase 'chicken fingers' directly describes what is served at Raising Cane's, indicating its business nature.",1,10.68
La Azotea,La Azotea Terraza,terraza,latin,business_type,business_type,"high
```","The word ""terraza"" in 'La Azotea Terraza' indicates an outdoor seating area, which is commonly associated with restaurants or bars. This suggests a business type classification rather than location-specific information.",1,4.1
bergwerk IT GmbH,bergwerk IT GmbH | Webentwicklung & IT-Infrastruktur,webentwicklung itinfrastruktur,latin,disambiguation,business_type,high,"The extra_content ""webentwicklung itinfrastruktur"" suggests a specialization in web development, which indicates that this entity is likely engaged in IT-related business activities rather than merely being associated with geographic locations. Therefore, I classified the additional content as `business_type`. The specific words 'Webentwicklung' (web development) and 'Infrastruktur' (infrastructure), particularly when combined together for this entity, clearly signal its role in providing IT services rather than denoting a physical location or disambiguation.",0,3.1
Hospital São Domingos,Hospital São Domingos- Exames,exames,latin,disambiguation,business_type,"high
```","The word ""exames"" suggests a medical context, which is directly associated with health services provided by Hospital São Domingos. This drives the classification towards business_type as it implies the extra content describes what kind of establishment this place provides service in — specifically related to conducting exams (tests).",0,2.06
Parc Clichy-Batignolles,Parc Clichy-Batignolles Martin Luther King,martin luther king,latin,location,disambiguation,high,"The extra content ""martin luther king"" directly indicates a specific individual, which suggests that it is identifying an affiliation or connection to this person rather than describing what kind of business establishment he might be associated with. Since Martin Luther King Jr. does not have any direct association with the Parc Clichy-Batignolles in Paris, France (which could serve as a disambiguation for location), and because no specific branch or subordinate entity is named here that would typically signify such details under 'disambiguation', it can be inferred based on common knowledge about Martin Luther King Jr.'s association with the civil rights movement.",0,3.34
Canal Video,Canal Vidéo Laryan 82 Franchisé indépendant,laryan 82 franchise independant,latin,disambiguation,disambiguation,high,"The phrase 'laryan 82 franchise independant' indicates an independent franchise entity, which aligns more closely with a disambiguation category rather than describing the business type or location.",1,5.8
Calico Jacks,Calico Jack's Bistro,bistro,latin,business_type,business_type,high,"The word 'bistro' typically describes a casual, affordable French restaurant, which implies that Calico Jacks is likely a specific kind of establishment within this category.",1,8.91
Over The Rainbow,Over the Rainbow Limited,limited,latin,disambiguation,noise,high,"The word 'Limited' is typically associated with business entities and does not provide information about what kind of establishment it is, where it is located, or who owns it.",0,8.64
Colourfence Garden Fencing,ColourFence Garden Fencing - Isle Of Wight,isle of wight,latin,location,location,high,"The extra content 'isle of wight' is geographically identifying information, indicating that this is meant to distinguish between similar business names within a specific location.",1,9.19
Leonora Rose,Leonora Rose Florists,florists,latin,business_type,business_type,"high
```","The word ""florists"" in extra_content indicates that Leonora Rose Florists is a business specializing in floral services.",1,3.73
Service Neon,Service Neon di Cateni Riccardo,di cateni riccardo,latin,disambiguation,disambiguation,high,"The phrase 'di cateni riccardo' directly follows the shorter name and adds no additional business-related information, suggesting it serves to differentiate this particular branch or individual within a larger entity.",1,6.13
Wing Sing,Wing Sing Bar,bar,latin,business_type,business_type,high,"The word ""bar"" in extra_content suggests a place where people go to drink alcohol, which implies it's categorizing by business type.",1,3.94
Spectron Desarrollo,Spectron Desarrollo S.C.,sc,latin,noise,disambiguation,high,The inclusion of 'SC' (which stands for Sociedad de Capitalistas de Riesgo) at the end suggests that the additional content is related to organizational structure or identity within a business context.,0,6.49
Charleston Civic Center,Charleston Civic Center Ice Arena,ice arena,latin,business_type,business_type,high,The phrase 'ice arena' directly follows and is associated with the name indicating its functional purpose as an ice-based facility.,1,9.09
Hotel Olimpia,Hotel Olimpia  Silvi Marina TE,silvi marina te,latin,location,location,high,"The extra content 'silvi marina te' indicates that this is an establishment located at Silvi Marina TE, suggesting it serves guests staying there.",1,9.39
Murphy USA,Murphy USA #6583,6583,latin,disambiguation,noise,"high
```","The number ""6583"" seems to be a batch or inventory identifier rather than descriptive content, suggesting that it is noise. The presence of this numerical string does not provide information about the type of business establishment, location, specific entity within a network, nor any geographic context; hence, no meaningful semantic role other than 'noise' can be inferred from ""6583.""",0,4.73
Home Instead,Home Instead Senior Care,senior care,latin,business_type,business_type,"high
```","The word ""senior care"" in extra_content directly suggests a service focused on elderly individuals, which indicates it is describing what kind of establishment this is. Hence, 'business_type' classification seems most appropriate as the name implies specialized services for seniors provided by Home Instead Senior Care rather than just being an additional geographic detail or disambiguation identifier.",1,2.26
Forst und Garten,Forst und Garten Diehl,diehl,latin,disambiguation,disambiguation,"medium
```","The presence of ""diehl"" in extra_content suggests a disambiguation because it could indicate either an individual's name or specific identification within a business family, but without clear geographic reference.",1,1.56
The Flying Locksmiths,The Flying Locksmiths - Los Angeles West,los angeles west,latin,location,location,high,"The phrase 'Los Angeles West' adds geographic location context to the core name, identifying it as specific within a city rather than describing what kind of business or disambiguating an individual.",1,6.72
Lonches Amparito,Lonches Amparito Tránsito,transito,latin,location,disambiguation,medium,"The term 'transito' appears to serve as an identifier for this establishment, likely distinguishing it within its business category or location without providing a direct reference to the type of service they offer.",0,10.54
En-spire Nutrition,En-spire Nutrition Centennial,centennial,latin,location,business_type,"high
```","The word ""centennial"" indicates that this is an event commemorating a significant milestone, which in this case aligns with business types celebrating anniversaries. This suggests it's related to the nature of En-spire Nutrition as likely being involved in health and nutrition services or products where such events are commonplace for promotions or rebranding efforts that might accompany new store openings, product lines, etc.",0,5.07
Auto Stark,Auto Stark Acessórios Automotivo,acessorios automotivo,latin,business_type,business_type,high,"The phrase ""acessorios automotivo"" suggests that the extra content is specifically about vehicle accessories, which indicates a business type.",1,1.45
Kyle Citty,"Kyle Citty, M.D.",md,latin,noise,business_type,"high
```","The abbreviation ""md"" following a person's name typically signifies their medical degree, which is relevant to identifying them in professional contexts. This indicates that Dr. Kyle Citty has qualifications related to healthcare services rather than being an establishment or disambiguation of specific branches/identities within businesses; hence the extra content relates directly to his profession as a doctor (medical practitioner).",0,2.48
Työväen Akatemia,Työväen Akatemian kirjasto,n kirjasto,latin,business_type,business_type,high,"The word 'kirjasto' at the end of the extra content is indicative of an educational or informational institution, which aligns with what one would expect from a university consortium.",1,6.03
Craig Bagley,Craig Bagley - State Farm Insurance Agent,state farm insurance agent,latin,business_type,disambiguation,high,"The phrase ""state farm insurance agent"" in the extra_content suggests a specific role within an organization, which indicates that this text serves to identify a particular entity without providing direct information about what kind of business it is or where it's located. The term 'State Farm Insurance Agent' clearly points towards a unique individual with affiliation rather than describing their services directly nor mentioning any geographic location.",0,4.86
Andy Allain - Thrivent,Andy Allain - Thrivent Financial,financial,latin,business_type,business_type,high,"The word ""financial"" indicates that Andy Allain is associated with financial services, which suggests a business_type.",1,1.51
Tractor Supply,Tractor Supply Co.,co,latin,noise,disambiguation,low,"The extra content ""co"" suggests a business ownership structure rather than providing direct information about location, type of establishment or noisy additions. The word itself indicates that Tractor Supply Co. is likely owned by Cooperatives (as in co-op). However, without additional context specifying the nature of this term within our classification framework for semantic roles, it's not definitive but leans towards a disambiguation as we cannot assume its meaning regarding place or type based sole0n1e provided alone.",0,2.8
Mary Print,Mary Print Sardegna,sardegna,latin,location,location,high,"The word ""sardegna"" directly follows a common abbreviation pattern where geographic regions are often shortened, indicating it is an essential part of naming the business location.",1,1.54
Cella Café,Cella Café Bar & Restaurant,bar restaurant,latin,business_type,business_type,"high
```","The term ""bar"" in conjunction with ""restaurant,"" wherein 'bar' typically indicates a place serving food along with alcoholic beverages, informs this classification as business_type. The wording suggests that the establishment offers both dining and drink options.",1,1.97
Floripa Sucos,Floripa Sucos e Lanches,e lanches,latin,business_type,business_type,medium,"The presence of ""e lanches"" in extra_content suggests a business offering meals, which indicates it's related to food service.",1,1.56
Green Leaf's,Green Leaf's Beyond Great Salads,beyond great salads,latin,business_type,business_type,high,"The phrase 'beyond great salads' directly describes the type of establishment, indicating that it is likely another kind of restaurant or food service.",1,6.4
Wayne Cooley - COUNTRY Financial,Wayne Cooley - COUNTRY Financial representative,representative,latin,disambiguation,disambiguation,high,"The word 'representative' suggests an individual role within or for COUNTRY Financial, indicating this extra content identifies a specific organizational entity rather than describing the business type or location.",1,13.36
Code Ninjas,Code Ninjas Virginia Beach,virginia beach,latin,location,location,high,"The phrase ""virginia beach"" in extra_content is a clear geographic identifier that distinguishes this longer name as referring to a specific location.",1,3.88
Barnegat Bay Financial Group,Barnegat Bay Financial Group - Raymond James Office,raymond james office,latin,disambiguation,disambiguation,high,"The extra_content ""raymond james office"" clearly indicates a specific entity within the business family of Barnegat Bay Financial Group, which is Raymond James. It distinguishes one part from another without describing what kind of establishment it is or where exactly in geography it might be located; thus, this points to disambiguation as its semantic role.",1,2.24
West Herr Cadillac,West Herr Cadillac of East Aurora,of east aurora,latin,location,business_type,high,"The phrase ""of east aurora"" signifies that West Herr Cadillac is a specific location within East Aurora, which drives its classification as a business_type because it clarifies what kind of establishment this place name represents.",0,1.81
Academia Performance,Academia Performance & Saúde,saude,latin,business_type,disambiguation,medium,"The word 'saúde' is not Latin and appears to be Portuguese for health or related to healthcare, which suggests that this extra content pertains more to the type of services provided rather than a direct business name.",0,6.08
American Printing,American Printing Unlimited,unlimited,latin,disambiguation,business_type,high,"The word 'unlimited' clearly signifies that this is an offering or service type, which aligns it with 'business_type'.",0,7.85
Batteries Plus,Batteries Plus Bulbs,bulbs,latin,business_type,business_type,"high
``` 
The decision is driven by a direct reference to an aspect of the company’s products (bulbs) within extra_content which indicates their type of business without ambiguity. Thus, we can confidently classify it as 'business_type'. No other classification fits better here because ""bulbs"" specifically relates directly to what kind of establishment Batteries Plus is—a store specializing in selling light bulbs and related products for home use or commercial purposes.","The word ""bulbs"" in extra_content is a clear reference to what type of products are sold or offered by Batteries Plus. This indicates it's describing their business nature directly, driving the classification towards 'business_type'.",1,6.28
Marine Corps Exchange,Marine Corps Exchange (MCX),mcx,latin,disambiguation,business_type,high,"The word 'mcx' directly follows the shorter name, representing an abbreviation commonly used for business entities and serving as additional information about what kind of establishment this is.",0,6.73
Dias Park,Dias Park Estacionamento,estacionamento,latin,business_type,business_type,high,"The extra content 'estacionamento' clearly indicates that Dias Park is an establishment providing parking services, which aligns it with a business type classification.",1,8.53
Results Physiotherapy,"Results Physiotherapy Nashville, Tennessee - West",nashville tennessee west,latin,location,location,high,"The extra content 'nashville tennessee west' clearly contains geographic information, indicating that this is not merely additional context but identifiable parts of a location.",1,8.5
Momo and Co.,Momo and Co. Design,design,latin,business_type,business_type,high,"The word 'design' directly indicates that Momo and Co. is likely involved in design-related services, which aligns it with a business type classification.",1,8.36
The Vineyard Church,The Vineyard Church Bloomington-Normal,bloomingtonnormal,latin,location,location,high,"The term 'Bloomington-Normal' clearly indicates that this is not merely an additional name but specifies a location, particularly because it names two cities which are often considered together in the context of Bloomington County.",1,8.18
Full Steam,Full Steam Tromso,tromso,latin,location,location,high,"The extra_content ""tromso"" suggests a geographic location, specifically pointing to Tromsø.",1,25.0
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,location,high,"The phrase 'cuddalore opp to bus stand' is most likely providing geographic information about where Poorvika Mobiles Cuddalore can be found, indicating the shorter name as a location identifier.",0,6.42
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,business_type,high,"The word ""bar"" in extra_content indicates a place where drinks are served, which suggests that it adds content relevant to business type.",1,3.89
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,disambiguation,medium,"The term 'nezahualcóyotl' is included in extra_content, which refers to an Aztec emperor and city name.",0,6.82
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,noise,"low
```","The word ""Limited"" often indicates a specific business entity, suggesting disambiguation. However, without additional context to confirm it refers to an organization rather than describing a common service or place name convention in English-speaking regions, the classification leans towards noise as there is ambiguity remaining with respect to its role within this text snippet.",0,4.46
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,location,high,"The extra_content ""hammersmith"" clearly indicates a geographical location, which is Hammersmith. This word does not describe any business type nor serve as disambiguation; it directly identifies where the Kip McGrath entity located at. Therefore, based on this clear indication of place name in English script (latin), I classify ""hammersmith"" under 'location'.",1,2.48
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"The term 'heizung und sanitartechnik' directly translates to heating and plumbing technology, indicating this is a service or product line specific to that industry.",1,6.72
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"The phrase 'prosthetics orthotics' directly describes what services are offered by Hanger Clinic, indicating it is a business specializing in prosthetics and orthotics.",1,9.16
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,location,medium,"The phrase 'Vila Arcádia' directly follows and completes the shorter name, suggesting it is an additional descriptor for a place or establishment without specifying any particular business type.",1,10.25
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,business_type,"high
```","The presence of ""centrito"" in extra_content, which does not describe a business type or location but seems to be an abbreviation referring to specific services offered by Cerrajería Lionel.",0,3.99
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,business_type,high,The presence of 'apartments' clearly indicates that this extra content describes what kind of establishment is being referred to.,1,5.34
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,high,"The extra content 'sao jose do rio preto' includes a geographic location within its words, suggesting that it identifies a specific place rather than describing a business type or function.",1,8.16
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,high,"The word 'Adelaide' at the end of the extra content is indicative of a specific location, which directs this classification as such.",1,8.72
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,high,"The extra content 'vibrationstechnik' directly references what kind of establishment Aldak GmbH is, which strongly indicates that it deals with vibrational technology.",1,8.48
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,high,"The word ""taiacu"" in extra_content is a proper noun likely referring to an additional geographic identifier specific to Taiaçu, which reinforces its classification as location.",1,4.02
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,business_type,high,"The term 'castrol' immediately suggests this is related to an auto-service business, specifically because it follows directly after dercole pneumatici without additional geographic or organizational markers.",1,6.41
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"The word ""restaurant"" in extra_content indicates that this is a place of dining, thus driving it towards business type classification.",1,3.91
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,high,"The word 'valtus' directly follows after the longer name and is not associated with any geographical or organizational identifiers, suggesting it functions as a specific identifier within this context.",1,10.37
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,disambiguation,high,"The word 'Monroe' directly follows the longer name and serves as an additional identifier without further descriptive content, which is typical for disambiguating a specific location or business branch.",0,8.72
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,medium,"The presence of ""Jerry's Auto Parts"" following a colon in conjunction to Carquest suggests an affiliation or partnership, which is typical disambiguation information.",1,3.99
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,"high
```","The word ""hospital"" in 'Tempe Veterinary Hospital' directly indicates that it is a healthcare facility specializing in veterinary services, which aligns well with one of our classification categories.",1,1.69
Atm,ATM (Post Office),post office,latin,disambiguation,location,"high
```","The word ""post office"" in extra_content suggests that it's a location-based service within an ATM (Post Office). Hence, I classified this as 'location'.",0,1.55
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,disambiguation,high,"The term 'bba' directly matches and is contained within 'Brooklyn Basketball Academy', which indicates it refers to that specific entity.",1,5.63
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,location,high,"The word 'Pickering' at the end of the extra content is capitalized and stands out as it directly follows after the shorter name, suggesting that this term refers to a specific place associated with the Master Mechanic business.",1,8.81
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,location,"_high_
```","The phrase ""local moline"" suggests a specific location within Boost Mobile's network rather than describing its business type or serving as disambiguation for an individual entity, given that it follows the shorter name and likely refers to where this service is offered. The inclusion of geographic terms typically signifies location information in such contexts.
[ ## reasoning ## ]
Based on the analysis above, I can conclude that:",1,6.48
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,location,high,"The phrase 'Beverly Hills' directly indicates a specific geographic location, which is essential for business identification and deduplication.",1,5.84
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,disambiguation,medium,"The word 'UK' serves as both a country identifier and suggests that this is an establishment specific to the United Kingdom, but since it doesn't describe what kind of business or its exact location within the UK, I classify it under disambiguation.",0,9.76
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,location,high,"The extra_content ""peralta"" indicates a location, likely referring to Peralta as part of the full address.",1,3.86
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,disambiguation,high,"The word 'succursale' clearly indicates that it is an adjunct or branch location, which aligns well with the additional context provided by including 'Isacco Newton Liceo Scientifico', identifying a specific educational establishment without specifying any other entities.",1,6.13
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,business_type,high,"The phrase 'eau de Menton' indicates that this extra content specifically describes an Eau de Parfum named after the city, which classifies it as a business type.",0,12.55
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,high,"The phrase ""Immobilien"" at the end of extra_content indicates that it is describing a profession related to real estate, which suggests disambiguation rather than identifying business type or location.",1,4.1
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,business_type,high,"The phrase ""photo lab"" indicates a service within the longer name, suggesting it is related to either business type or disambiguation. The absence of explicit words that denote geographic location allows us to infer this classification with confidence.",1,1.81
The Home Depot,The Home Depot México,mexico,latin,location,location,high,"The word ""mexico"" in extra_content suggests that The Home Depot México is a specific location or establishment within Mexico, which directs us to classify this as either 'location' or 'disambiguation'. Since the term refers clearly to the geographical region where the business operates and not an individual person or unique organizational identity.",1,2.26
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,location,high,"The word ""azcapotzalco"" serves as a clear geographic identifier, indicating that it refers to either an area within Azcapotzalco or something associated specifically with this region. It does not describe the type of business nor seems intended for disambiguation beyond its locative function; thus, we classify based on location identification from extra_content alone.",1,2.42
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,location,"high
```","The extra_content ""sunbury"" suggests a geographic identifier, likely referring to Sunbury in Victoria, Australia. Given its inclusion after mentioning Smartphone Solutions—an establishment name that implies business function rather than location or disambiguation—it is more indicative of the broader setting where this service might operate, pointing towards it being categorized as ""location"".",1,2.38
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,business_type,high,"The extra content ""vip"" appears to be a shorthand or initialism derived from the fuller name, suggesting it is related to what VIP stands for in some contexts. Given that 'Vitality Integrated Programs' sounds like an organization and might represent various services they provide which align with common abbreviations used within businesses named after themselves (e.g., ""Holidays on Demand"").",0,2.6
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,high,"The phrase 'chocolate shop' directly describes what See's Candies is, indicating it as an establishment primarily selling chocolates.",1,9.43
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,high,"The phrase 'fachmarkt fur heizung sanitar' suggests it is describing what kind of establishment this longer name refers to, specifically a market or shop focused on heating and sanitation services.",1,9.02
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high,"The word ""cafe"" is a clear indicator of what type of establishment this place name refers to.",1,3.82
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,business_type,high,"The term 'high school' directly follows and specifies the type of educational institution, which is indicative of its role as an establishment.",1,6.63
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,location,high,"The phrase ""at walgreens"" is a clear indicator of location, as it specifies where Village Medical can be found.",0,3.88
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,business_type,high,"The word 'Retirement Community' directly follows and elaborates on what is presumably already known as 'Remington Heights', indicating that it specifies the type of establishment, which aligns with a business entity description.",1,6.62
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,noise,medium,"The presence of ""shop online"" in combination with specific mentioning of a product type such as 'prodotti vegani' indicates that this is information about how to access or find products, which points towards it being related to business operations. Hence, the classification leans towards `business_type`. However, given only these three words without additional context on what kind of establishment Vegano Bio might be (e.g., a restaurant), I would classify this as 'noise' due to lacking sufficient information to make an informed decision about its exact nature or purpose within the business ecosystem.",1,5.94
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,disambiguation,high,"The phrase 'secondo di cozzi pier secondo' implies an association or relationship rather than describing what kind of establishment is being referred to, nor does it serve as a geographic identifier.",1,5.78
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,business_type,high,"The phrase ""and spa"" in the extra_content indicates a service addition to the core establishment, which aligns it more closely with business types. The absence of any geographical terms or unique identifiers suggests that this component is not serving as disambiguation nor does it seem like noise added for promotional purposes alone; rather, ""and spa"" specifies what additional services are offered by El Dorado Hills Sports Club and sets a clear expectation about the business.",1,5.21
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,location,high,"The extra content 'los angeles arcadia' includes geographic identifiers, but without additional context suggesting it is disambiguating a specific entity within the business family or network.",1,6.37
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,high,"The word 'omg' directly follows and is contained within the longer name, suggesting it adds no semantic value beyond acknowledgment or emotion.",0,9.1
