short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
Green Leaf's,Green Leaf's Beyond Great Salads,beyond great salads,latin,business_type,business_type,high,"]
The extra content ""beyond great salads"" describes a specific aspect of what the business does (in this case, offering more than just regular salads). This is an example of business_type.",1,3.7
Wayne Cooley - COUNTRY Financial,Wayne Cooley - COUNTRY Financial representative,representative,latin,disambiguation,disambiguation,high,"]
]
The extra content ""representative"" is disambiguating, as it identifies a specific role or function associated with Wayne Cooley in the financial industry.",1,3.44
Code Ninjas,Code Ninjas Virginia Beach,virginia beach,latin,location,location,high,"]
The extra content ""Virginia Beach"" is a geographic qualifier that specifies the location of Code Ninjas. This makes it part of the longer name that adds information about the place's location. Therefore, this is classified as 'location'.",1,4.05
Barnegat Bay Financial Group,Barnegat Bay Financial Group - Raymond James Office,raymond james office,latin,disambiguation,disambiguation,high,"]
The extra content ""Raymond James Office"" is disambiguating, as it identifies a specific branch or office within Barnegat Bay Financial Group. It provides additional information about the business without being a location name or a business type.",1,3.95
West Herr Cadillac,West Herr Cadillac of East Aurora,of east aurora,latin,location,location,high,"]
The extra content ""of East Aurora"" is a geographic qualifier, indicating the specific location of West Herr Cadillac. It identifies the location of the business, making it a part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.3
Academia Performance,Academia Performance & Saúde,saude,latin,business_type,business_type,high,"]
]
The extra content ""saude"" is a qualifier that specifies the kind of Academia Performance in question. This is a business_type.",1,3.31
American Printing,American Printing Unlimited,unlimited,latin,disambiguation,noise,high,"]
The extra content ""Unlimited"" does not provide a clear indication of what kind of business this is, nor is it a location. Therefore, it cannot be classified as either 'business_type' or 'location'. Instead, it appears to be boilerplate added for marketing purposes, so it is classified as 'noise'.",0,4.68
Batteries Plus,Batteries Plus Bulbs,bulbs,latin,business_type,business_type,high,"]
The extra content ""Bulbs"" is a product type or category, which falls under business_type. This classification helps in identifying the specific service that Batteries Plus provides. The core name alone (Batteries Plus) does not provide enough information to determine what kind of place it is.",1,4.77
Marine Corps Exchange,Marine Corps Exchange (MCX),mcx,latin,disambiguation,disambiguation,high,"]
The extra content ""mcx"" is the acronym for Marine Corps Exchange, a specific brand/subdivision of a larger entity (Marine Corps). Therefore, it's disambiguation.",1,3.88
Dias Park,Dias Park Estacionamento,estacionamento,latin,business_type,business_type,high,"]
The extra content ""estacionamento"" is a business_type, specifically it describes this place as a parking lot.",1,3.02
Results Physiotherapy,"Results Physiotherapy Nashville, Tennessee - West",nashville tennessee west,latin,location,location,high,"]
The extra content ""Nashville, Tennessee - West"" is a location qualifier, specifying the city (Nashville), state (Tennessee), and potential neighborhood or region (""West"") of Results Physiotherapy. Therefore, this is classified as 'location'.",1,4.12
Momo and Co.,Momo and Co. Design,design,latin,business_type,disambiguation,high,"]
The extra content ""design"" is a disambiguation, as it identifies a specific business service or industry sector provided by Momo and Co.",0,3.22
The Vineyard Church,The Vineyard Church Bloomington-Normal,bloomingtonnormal,latin,location,location,high,"]
The extra content ""bloomington-normal"" is a location, specifying the exact location of The Vineyard Church.",1,2.98
Full Steam,Full Steam Tromso,tromso,latin,location,location,high,"]
The extra content ""Tromso"" is a geographic qualifier, specifically a city in Norway. It identifies the location of Full Steam, making it a part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.03
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,location,high,"]
The extra content ""cuddalore opp to bus stand"" is a location qualifier, specifically it provides additional information about the LOCATION of Poorvika Mobiles. It identifies the specific branch or location of Poorvika Mobiles.",0,4.18
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,business_type,high,"]
The extra content ""bar"" describes a specific type of establishment, which is related to the business. Therefore, it falls under the category of 'business_type'.",1,3.4
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,business_type,high,"]
The extra content ""Black Mamba Barbershop & Tattoo"" provides details about what kind of business this is, specifically a barber shop that offers tattoo services. Therefore, it is classified as 'business_type'.",1,4.04
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,disambiguation,high,"]
The extra content ""limited"" is a common abbreviation for 'limited liability company', indicating the legal structure of the business. This qualifies as disambiguating information that helps distinguish this entity from others with similar names.",1,3.88
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,location,high,"]
The extra content ""Hammersmith"" is a geographic qualifier, specifically a neighborhood or district within London. It identifies the specific location of Kip McGrath, making it part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.34
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"]
The extra content ""heizung und sanitartechnik"" describes a specific service or business type provided by Volker Rentel GmbH. Therefore, it is classified as 'business_type'.",1,3.9
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"]
The extra content ""prosthetics & orthotics"" describes services offered by Hanger Clinic, making it a business type.",1,3.25
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,location,high,"]
The extra content ""Vila Arcádia"" is a geographic qualifier, specifically a neighborhood or district in Sao Paulo. It identifies the location of Esfiha Chic, making it part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.43
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,location,high,"]
The extra content ""Centrito"" is a location qualifier, specifically referring to a specific location or branch of Cerrajeria Lionel. It identifies the location of this business, making it part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.62
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,business_type,high,"]
The extra content ""apartments"" describes a specific type of business, making it a part of the longer name that specifies the nature of The Fairways at San Marcos. Therefore, this is classified as 'business_type'.",1,3.99
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,high,"]
The extra content ""sao jose do rio preto"" is a geographic qualifier, specifically a city name in Brazil. It identifies the location of UBS Vila Elvira, making it part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.54
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,high,"]
The extra content ""Adelaide"" is a geographic qualifier, specifically a city in Australia. It identifies the location of Elite Picture Framing, making it a part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.26
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,high,"]
The extra content ""vibrationstechnik"" is a business_type, as it specifies the type of service or industry Aldak GmbH operates in.",1,3.73
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,high,"]
The extra content ""taiacu"" is a geographic qualifier, specifically a place name. It identifies the specific location of Centro Comunitário, making it a part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.23
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,business_type,high,"]
The extra content ""Autofficina Castrol Service"" is a business_type, as it describes Dercole Pneumatici as an automotive service center affiliated with Castrol.",1,3.6
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"]
The extra content ""restaurant"" is a business type that describes what KIND of place Hollyhock Hill is. Therefore, it is classified as 'business_type'.",1,3.76
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,high,"]
The extra content ""Valtus"" likely refers to a division or brand of Management Factory Corporate Advisory GmbH, making it disambiguating information.",1,3.4
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,location,high,"]
The extra content ""Monroe"" is a location qualifier, specifically a city or town name. It identifies a specific branch of Princeton Radiology, making it a part of the longer name that provides additional location information.",1,3.82
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,high,"]
The extra content ""Jerry's Auto Parts"" is a business name that disambiguates this specific Carquest location, owned by Jerry. Therefore, it is classified as 'disambiguation'.",1,3.68
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,high,"]
The extra content ""hospital"" is a business type that describes what KIND of place this is, specifically a veterinary hospital. Therefore, it is classified as 'business_type'.",1,3.51
Atm,ATM (Post Office),post office,latin,disambiguation,disambiguation,high,"]
The extra content ""Post Office"" identifies a specific service that is offered at the ATM, making it a disambiguation.",1,3.11
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,disambiguation,high,"]
The extra content ""bba"" is a disambiguation, as it identifies the specific organization (Brooklyn Basketball Academy) that this pertains to.",1,3.46
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,location,high,"]
The extra content ""Pickering"" is a location qualifier, indicating the specific branch or location of Master Mechanic.",1,3.01
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,noise,high,"]
The extra content ""Local Moline"" is a location qualifier that specifies the geographical area, Moline. This qualifier adds no essential information to the core name, Boost Mobile. Therefore, it is classified as noise.",0,4.08
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,location,high,"]
The extra content ""Beverly Hills"" is a location qualifier, indicating the specific branch or location of Cookie Cutters Haircuts for Kids.",1,3.5
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,location,high,"]
The extra content ""UK"" is a geographic qualifier, specifically identifying the country where Mail Boxes Etc. operates. Therefore, it is classified as 'location'.",1,3.45
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,location,high,"]
The extra content ""peralta"" is a location qualifier, specifically a neighborhood or district in Madrid, Spain. It identifies the specific branch of Learn and Play Montessori School, making it part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.51
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,disambiguation,high,"]
The extra content ""succursale"" is a qualifier indicating this is a branch or subsidiary of Liceo Scientifico Isacco Newton.",1,3.41
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,disambiguation,high,"]
The extra content ""Eau de Menton"" is disambiguating as it provides additional information about the kind of service or product offered by Prestige de Menton.",1,3.47
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,high,"]
The extra content ""Carsten Nessler Sachverständige für Immobilien"" disambiguates by identifying a specific individual (Carsten Nessler) working as an expert in real estate appraisal, which is not a place name or a business type.",1,4.33
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,disambiguation,high,"]
]
The extra content ""Photo Lab"" is disambiguating, as it identifies a specific service offered by United Promotions Inc.",0,3.19
The Home Depot,The Home Depot México,mexico,latin,location,location,high,"]
The extra content ""Mexico"" is a geographic qualifier, specifically a country. It identifies the location of The Home Depot, making it a part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.16
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,location,high,"]
The extra content ""Azcapotzalco"" is a location qualifier, specifically a neighborhood or district within Mexico City. It identifies the specific branch of APEC Hospital de la Ceguera and helps to distinguish it from other branches with the same name. Therefore, this is classified as 'location'.",1,4.56
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,location,high,"]
The extra content ""Sunbury"" is a location qualifier, indicating the specific branch or location of Smartphone Solutions.",1,3.15
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,disambiguation,high,"]
]
The extra content ""VIP"" is a brand name or acronym, which identifies a specific program or service offered by Vitality Integrated Programs. Therefore, this is classified as 'disambiguation'.",1,3.99
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,high,"]
The extra content ""chocolate shop"" describes what KIND of place this is. It gives more specific information about the nature of the business, making it a part of the business_type category.",1,3.6
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,high,"]
The extra content ""fachmarkt für heizung & sanitär"" is a business type, as it specifies the kind of place this is — a plumbing supply store. It provides essential information about the nature of the business, so we choose the longer name, which includes the business type.",1,4.54
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high,"]
The extra content ""cafe"" is a business type that describes what kind of place this is. The fact that it provides information about the nature of the business suggests that it is essential, making it a business_type.",1,3.83
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,business_type,high,"]
The extra content ""high school"" provides more specific information about the nature of the educational institution, making it a business_type.",1,3.08
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,disambiguation,high,"]
The extra content ""at Walgreens"" disambiguates the business by indicating that Village Medical is located within a Walgreens store. Therefore, this is classified as 'disambiguation'.",1,3.69
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,business_type,high,"]
The extra content ""retirement community"" is a business type, as it specifies the nature of the place (i.e., a retirement community).",1,3.33
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,noise,high,"]
The extra content ""shop online prodotti vegani"" is marketing boilerplate that adds no semantic value.",1,3.02
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,disambiguation,high,"]
The extra content ""secondo di Cozzi Pier Secondo"" is a disambiguation, as it specifies a specific individual within the family business.",1,3.42
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,business_type,high,"]
The extra content ""and spa"" is a business type, as it describes a specific service offered at the sports club (spa). Therefore, this is classified as 'business_type'.",1,3.56
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,location,high,"]
The extra content ""Los Angeles / Arcadia"" is a location, specifically it specifies the city (Los Angeles) and possibly a neighborhood or area within that city (Arcadia).",1,3.61
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,high,"]
The extra content ""omg"" is a colloquialism and does not provide any useful information about what kind of place this is, where it is located, or who owns/operates it. Therefore, it can be classified as noise.",0,4.24
Miracle Mile Shops,Miracle Mile Shops At Planet Hollywood,at planet hollywood,latin,location,disambiguation,high,"]
The extra content ""at Planet Hollywood"" is disambiguating, as it specifies that the Miracle Mile Shops are located at a specific place (Planet Hollywood). This helps to clarify which of the many shopping centers named ""Miracle Mile Shops"" is being referred to.",0,4.41
Blue Rhino,Blue Rhino Propane Exchange,propane exchange,latin,business_type,business_type,high,"]
The extra content ""propane exchange"" describes what KIND of place this is — a service that exchanges propane. Therefore, this is classified as business_type.",1,3.33
Heartland Mortgage Inc - Bobbie Jo Haggard,"Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472",nmls 92472,latin,noise,noise,high,"]
The extra content ""NMLS 92472"" is a professional credential appended to a personal name, which does not provide any additional information about what kind of place or business this is. Therefore, it can be classified as 'noise'.",1,4.15
Hotel Farol,Hotel Farol - Mosqueiro,mosqueiro,latin,location,location,high,"]
The extra content ""Mosqueiro"" is a geographic qualifier, specifically a city or town in Brazil. It identifies the location of Hotel Farol, making it part of the longer name that specifies the place. Therefore, this is classified as 'location'.",1,4.08
