short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
West Coast Hifi,West Coast Hi-Fi Rockingham,rockingham,latin,location,location,high,"The extra content ""rockingham"" is a place name, indicating that it provides location context.",1,2.19
Vape Haus,Vape Haus Queretaro,queretaro,latin,location,location,high,"The extra content ""queretaro"" is a city name, which provides location context to the core place name.",1,2.34
Allison Hunt MD,"Allison Hunt, MD, FACOG",facog,latin,noise,disambiguation,high,"The extra content ""facog"" indicates a professional affiliation or specialty, which is a disambiguation detail.",0,2.45
Hamburguesas Al Carbon,Hamburguesas al Carbon Torreon,torreon,latin,location,location,high,"The extra content ""torreon"" indicates a specific location, which is typically classified as a place name.",1,2.27
Vighna Bamboo Briyani,Vighna Bamboo Briyani - JB,jb,latin,location,noise,high,"The extra content ""jb"" appears to be an identifier or suffix that does not provide any additional semantic value, location, business type, or disambiguation information. It is likely a noise element often appended by service providers or businesses for internal use.",0,3.39
Florería Rosa Pastel,Florería Rosa Pastel P. Peñasco,p penasco,latin,location,location,high,"The extra content ""p penasco"" suggests a location qualifier, indicating that this is likely a specific branch or store in Penasco.",1,2.5
Boot Barn Hall,Boot Barn Hall at Bourbon Brothers,at bourbon brothers,latin,disambiguation,disambiguation,high,"The extra content ""at bourbon brothers"" indicates that this is a specific location or branch of Bourbon Brothers, which falls under disambiguation.",1,2.67
Atm,ATM (Post Office),post office,latin,disambiguation,location,high,"The extra content ""post office"" identifies a specific location or organization type, which makes it a location qualifier in this context.",0,2.41
Marathon Gas,Marathon Gas & DQ,dq,latin,disambiguation,noise,high,"The extra content ""dq"" is likely an identifier or tagline that does not add significant semantic value about the type of place, location, or specific service; it appears to be noise.",0,2.9
Planet Fitness,"Planet Fitness - Manassas, VA",manassas va,latin,location,location,high,"The extra content ""manassas va"" provides a specific location, which falls under the ""location"" category.",1,2.38
Raising Cane's,Raising Cane's Chicken Fingers,chicken fingers,latin,business_type,business_type,high,"The extra content ""chicken fingers"" describes what kind of establishment Raising Cane's is, indicating it serves this specific food item.",1,2.59
La Azotea,La Azotea Terraza,terraza,latin,business_type,noise,medium,"The extra content ""terraza"" means ""terrace"" in Spanish, which is a type of location (specifically a part of the place). However, since it's not specifying a different location but rather describing a feature of the place, it doesn't fit the strict criteria for location. Given that it provides additional descriptive information about what La Azotea is, rather than identifying it as a business or disambiguating its identity, we can consider this noise.",0,5.04
bergwerk IT GmbH,bergwerk IT GmbH | Webentwicklung & IT-Infrastruktur,webentwicklung itinfrastruktur,latin,disambiguation,business_type,high,"The extra content ""webentwicklung itinfrastruktur"" indicates that the place provides specific services, which is a business type.",0,2.59
Hospital São Domingos,Hospital São Domingos- Exames,exames,latin,disambiguation,business_type,high,"The extra content ""exames"" indicates what kind of service the hospital specializes in, which is a business descriptor.",0,2.38
Parc Clichy-Batignolles,Parc Clichy-Batignolles Martin Luther King,martin luther king,latin,location,location,high,"The extra content ""martin luther king"" refers to a specific location or landmark, which qualifies it as part of a place name.",1,2.63
Canal Video,Canal Vidéo Laryan 82 Franchisé indépendant,laryan 82 franchise independant,latin,disambiguation,disambiguation,high,"The extra content includes ""franchisé indépendant"" which indicates that this is a specific branch or affiliation, making it a disambiguation.",1,2.92
Calico Jacks,Calico Jack's Bistro,bistro,latin,business_type,business_type,high,"The extra content ""bistro"" describes what kind of place this is, which fits the definition of business_type.",1,25.13
Over The Rainbow,Over the Rainbow Limited,limited,latin,disambiguation,business_type,high,"The extra content ""limited"" describes the type of business entity, indicating it is a company or corporation. This fits the criteria for 'business_type'.",0,25.33
Colourfence Garden Fencing,ColourFence Garden Fencing - Isle Of Wight,isle of wight,latin,location,location,high,"The extra content ""isle of wight"" is a location qualifier, indicating it specifies which particular area the business serves.",1,2.47
Leonora Rose,Leonora Rose Florists,florists,latin,business_type,business_type,high,"The extra content ""florists"" describes what kind of business Leonora Rose is, indicating it is a commercial establishment.",1,2.44
Service Neon,Service Neon di Cateni Riccardo,di cateni riccardo,latin,disambiguation,disambiguation,high,"The extra content ""di cateni riccardo"" indicates that this is a disambiguation of a specific branch or owner, which provides additional information about who owns or operates the service.",1,3.03
Wing Sing,Wing Sing Bar,bar,latin,business_type,business_type,high,"The extra content ""bar"" describes what kind of place Wing Sing is, indicating it's a business type.",1,2.33
Spectron Desarrollo,Spectron Desarrollo S.C.,sc,latin,noise,noise,high,"The extra content ""sc"" stands for ""Sociedad Civil,"" which is a legal ownership notation. This fits the description of noise as it provides no additional semantic value beyond identifying the type of legal entity.",1,3.04
Charleston Civic Center,Charleston Civic Center Ice Arena,ice arena,latin,business_type,business_type,high,"The extra content ""ice arena"" describes what kind of facility the Charleston Civic Center is, which fits the definition of a business type.",1,25.25
Hotel Olimpia,Hotel Olimpia  Silvi Marina TE,silvi marina te,latin,location,disambiguation,high,"The extra content ""silvi marina te"" suggests a specific branch or location identifier, which is not a business type or place name but serves to disambiguate between different branches of Hotel Olimpia.",0,3.24
Murphy USA,Murphy USA #6583,6583,latin,disambiguation,disambiguation,high,"The extra content ""6583"" is a numerical identifier that likely denotes a specific location or branch number, which disambiguates between different branches of Murphy USA but does not provide additional information about its type or location.",1,3.31
Home Instead,Home Instead Senior Care,senior care,latin,business_type,business_type,high,"The extra content ""senior care"" describes what kind of service or business the place provides, which falls under the category of a business type.",1,2.6
Forst und Garten,Forst und Garten Diehl,diehl,latin,disambiguation,disambiguation,high,"The extra content ""diehl"" indicates a specific brand or business owner, which falls under disambiguation as it helps identify a particular branch of Forst und Garten.",1,2.89
The Flying Locksmiths,The Flying Locksmiths - Los Angeles West,los angeles west,latin,location,location,high,"The extra content ""los angeles west"" indicates a specific geographic location, which fits the criteria for the ""location"" class.",1,2.45
Lonches Amparito,Lonches Amparito Tránsito,transito,latin,location,disambiguation,high,"The extra content ""transito"" indicates a specific branch or location, which is a qualifier rather than business type or noise. Therefore, it suggests disambiguation.",0,2.86
En-spire Nutrition,En-spire Nutrition Centennial,centennial,latin,location,location,medium,"The extra content ""centennial"" indicates a specific location or event qualifier, which is typically used to disambiguate between different branches or locations of the same business name.",1,2.78
Auto Stark,Auto Stark Acessórios Automotivo,acessorios automotivo,latin,business_type,business_type,high,"The extra content ""acessorios automotivo"" indicates that the place is a type of business, specifically an auto accessory store.",1,25.25
Kyle Citty,"Kyle Citty, M.D.",md,latin,noise,business_type,high,"The extra content ""md"" refers to a professional credential (M.D.), which fits the definition of business_type as it describes what kind of professional Kyle Citty is.",0,2.78
Työväen Akatemia,Työväen Akatemian kirjasto,n kirjasto,latin,business_type,business_type,high,"The extra content ""n kirjasto"" means ""the library,"" which describes what kind of institution Työväen Akatemian is. This matches the business_type classification as it specifies the type of place.",1,3.22
Craig Bagley,Craig Bagley - State Farm Insurance Agent,state farm insurance agent,latin,business_type,disambiguation,high,"The extra content ""state farm insurance agent"" identifies a specific role or affiliation of the individual, which is not a location or business type but rather disambiguating information.",0,2.89
Andy Allain - Thrivent,Andy Allain - Thrivent Financial,financial,latin,business_type,business_type,high,"The extra content ""financial"" describes the kind of service or context associated with Andy Allain's affiliation, which falls under the business_type category.",1,2.59
Tractor Supply,Tractor Supply Co.,co,latin,noise,business_type,high,"The extra content ""co"" stands for ""Company,"" which indicates a business type. It specifies what kind of entity Tractor Supply is, making it relevant to identify the nature of the business.",0,2.97
Mary Print,Mary Print Sardegna,sardegna,latin,location,location,high,"The extra content ""sardegna"" is a geographic qualifier indicating a specific location, which follows the rule for classifying as 'location'.",1,2.52
Cella Café,Cella Café Bar & Restaurant,bar restaurant,latin,business_type,business_type,high,"The extra content ""bar restaurant"" indicates that Cella Café Bar & Restaurant is describing what kinds of services or types of establishments are offered, which falls under business_type.",1,25.51
Floripa Sucos,Floripa Sucos e Lanches,e lanches,latin,business_type,business_type,high,"The extra content ""e lanches"" indicates that the longer name specifies a type of establishment beyond just selling juices, adding information about food (lanches meaning sandwiches or snacks). This suggests it is identifying what kind of business it is.",1,26.0
Green Leaf's,Green Leaf's Beyond Great Salads,beyond great salads,latin,business_type,business_type,high,"The extra content ""beyond great salads"" indicates what kind of place this is, suggesting it offers a range of salad options beyond just ""great salads.""",1,5.21
Wayne Cooley - COUNTRY Financial,Wayne Cooley - COUNTRY Financial representative,representative,latin,disambiguation,disambiguation,high,"The extra content ""representative"" identifies a specific role or function, which is not a place name or business type but rather disambiguates by indicating the nature of the individual's position.",1,3.04
Code Ninjas,Code Ninjas Virginia Beach,virginia beach,latin,location,location,high,"The extra content ""virginia beach"" is a city name, which falls under the location category as it specifies a particular geographic area.",1,2.52
Barnegat Bay Financial Group,Barnegat Bay Financial Group - Raymond James Office,raymond james office,latin,disambiguation,disambiguation,high,"The extra content ""raymond james office"" identifies a specific affiliation or franchise, which is not a location or business type but rather disambiguates the specific branch of Barnegat Bay Financial Group.",1,3.21
West Herr Cadillac,West Herr Cadillac of East Aurora,of east aurora,latin,location,location,high,"The extra content ""of east aurora"" indicates a location qualifier, which specifies the particular branch or location of West Herr Cadillac.",1,2.44
Academia Performance,Academia Performance & Saúde,saude,latin,business_type,business_type,high,"The extra content ""saude"" translates to ""health,"" which describes a type of service or business activity, fitting the definition of business_type.",1,25.26
American Printing,American Printing Unlimited,unlimited,latin,disambiguation,business_type,high,"The extra content ""unlimited"" describes a business attribute or capacity rather than specifying a location, disambiguating the name, or adding noise. It indicates that American Printing operates without limitation in some aspect of its services.",0,25.87
Batteries Plus,Batteries Plus Bulbs,bulbs,latin,business_type,business_type,high,"The extra content ""bulbs"" identifies a specific product line or service offered, which is a business type.",1,25.01
Marine Corps Exchange,Marine Corps Exchange (MCX),mcx,latin,disambiguation,business_type,high,"The extra content ""mcx"" is an abbreviation that likely refers to a business type, specifically identifying the organization by its acronym.",0,2.48
Dias Park,Dias Park Estacionamento,estacionamento,latin,business_type,business_type,high,"The extra content ""estacionamento"" translates to ""parking,"" which describes what kind of facility Dias Park is. This falls under the business_type category.",1,25.38
Results Physiotherapy,"Results Physiotherapy Nashville, Tennessee - West",nashville tennessee west,latin,location,location,high,"The extra content includes a specific city and state combination (""nashville tennessee west""), which indicates it is a location qualifier.",1,2.45
Momo and Co.,Momo and Co. Design,design,latin,business_type,business_type,high,"The extra content ""design"" indicates what kind of service or specialization Momo and Co. offers, which classifies it as a business type.",1,25.27
The Vineyard Church,The Vineyard Church Bloomington-Normal,bloomingtonnormal,latin,location,location,high,"The extra content ""bloomingtonnormal"" indicates a specific location, which is why it falls under the location category.",1,2.37
Full Steam,Full Steam Tromso,tromso,latin,location,location,high,"The extra content ""tromso"" is a city name, which indicates that it's a location qualifier.",1,2.29
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,location,high,"The extra content ""cuddalore opp to bus stand"" indicates a specific location, which is a city name (Cuddalore) followed by an address qualifier (opp to bus stand).",0,2.99
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,business_type,high,"The extra content ""bar"" indicates that the longer name specifies a second type of establishment, which is a business type.",1,25.08
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,location,medium,"The extra content includes ""nezahualcoyotl,"" which is a place name, indicating that this qualifier is likely noise in the context of disambiguating the business's location.",0,3.04
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,business_type,high,"The extra content ""limited"" indicates that this is a business type, specifying the corporate structure of Good Morning Children.",0,22.7
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,location,high,"The extra content ""hammersmith"" is a specific location qualifier that provides context to which branch or location of Kip McGrath this refers to.",1,2.63
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"The extra content ""heizung und sanitartechnik"" describes what kind of business Volker Rentel GmbH is, specifying their field of expertise in heating and sanitation technology.",1,2.95
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"The extra content ""prosthetics orthotics"" describes the specific services provided by the clinic, which indicates a business type.",1,2.44
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,location,high,"The extra content ""vila arcadia"" is a neighborhood name, indicating that it is a location.",1,2.26
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,location,high,"The extra content ""centrito"" is a location qualifier, specifying a particular area or branch within Centrito.",1,2.31
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,business_type,high,"The extra content ""apartments"" describes what kind of place this is, indicating it is a business type.",1,2.38
UBS Vila Elvira,UBS Vila Elvira - São José Do Rio Preto,sao jose do rio preto,latin,location,location,high,"The extra content ""sao jose do rio preto"" indicates a specific location, which is driven by the script type being 'latin' and the naming of a city.",1,2.88
Elite Picture Framing,Elite Picture Framing Adelaide,adelaide,latin,location,location,high,"The extra content ""adelaide"" is a city name, which provides additional location information.",1,2.13
Aldak GmbH,ALDAK GmbH VIBRATIONSTECHNIK,vibrationstechnik,latin,business_type,business_type,high,"The extra content ""vibrationstechnik"" describes what kind of business ALDAK GmbH is, which is a technical specialty. This fits the definition of a business type.",1,2.84
Centro Comunitário,Centro Comunitario Taiaçu,taiacu,latin,location,location,high,"The extra content ""taiacu"" is a place name, indicating that it specifies which particular Centro Comunitário is being referred to.",1,2.55
Dercole Pneumatici,Dercole Pneumatici Autofficina Castrol Service,autofficina castrol service,latin,business_type,business_type,high,"The extra content includes ""autofficina castrol service,"" which specifies the type of service (Autofficina) and a brand (Castrol Service), indicating this is business_type information.",1,3.02
Hollyhock Hill,Hollyhock Hill Restaurant,restaurant,latin,business_type,business_type,high,"The extra content ""restaurant"" describes what kind of place Hollyhock Hill is, indicating it's a business type.",1,2.4
Management Factory Corporate Advisory GmbH,Management Factory Corporate Advisory GmbH - Valtus,valtus,latin,disambiguation,disambiguation,high,"The extra content ""valtus"" appears to be a specific brand or service identifier, not a location or business type.",1,2.52
Princeton Radiology,Princeton Radiology - Monroe,monroe,latin,location,location,high,"The extra content ""monroe"" is a specific location qualifier that identifies which branch or office of Princeton Radiology this refers to. According to the rules, location qualifiers should be treated as such.",1,2.92
Carquest Auto Parts,Carquest Auto Parts - Jerry's Auto Parts,jerrys auto parts,latin,disambiguation,disambiguation,high,"The extra content ""jerrys auto parts"" suggests a specific branch or owner of Carquest Auto Parts, which is disambiguating information.",1,2.7
Tempe Veterinary,Tempe Veterinary Hospital,hospital,latin,business_type,business_type,high,"The extra content ""hospital"" describes what kind of place Tempe Veterinary is, indicating it's a business type.",1,2.36
Atm,ATM (Post Office),post office,latin,disambiguation,business_type,high,"The extra content ""post office"" identifies a specific type of establishment, which is the kind of place this ATM is associated with. This fits the description of a business_type.",0,25.49
Brooklyn Basketball Academy,Brooklyn Basketball Academy (BBA),bba,latin,disambiguation,business_type,high,"The extra content ""bba"" likely stands for ""Brooklyn Basketball Academy,"" which is the acronym for the organization. This provides additional information about the type of place, making it a business type.",0,3.01
Master Mechanic,Master Mechanic Pickering,pickering,latin,location,location,high,"The extra content ""pickering"" is a location qualifier, indicating it specifies which branch or office of Master Mechanic this refers to.",1,2.48
Boost Mobile,Boost Mobile Local Moline,local moline,latin,location,location,high,"The extra content ""local moline"" provides a specific location qualifier, which indicates it is a location.",1,2.25
Cookie Cutters Haircuts for Kids,Cookie Cutters Haircuts for Kids - Beverly Hills,beverly hills,latin,location,location,high,"The extra content ""beverly hills"" is a location qualifier, specifying which Beverly Hills branch or neighborhood this service operates in.",1,2.55
Mail Boxes ETC.,Mail Boxes Etc. UK,uk,latin,location,location,high,"The extra content ""uk"" indicates a geographical qualifier specifying the country, which is typical of location qualifiers.",1,26.4
Learn And Play Montessori School,Learn and Play Montessori School - Peralta,peralta,latin,location,location,high,"The extra content ""peralta"" is a location qualifier, which suggests that it refers to a specific branch or area of the school.",1,2.5
Liceo Scientifico Isacco Newton,Liceo Scientifico Isacco Newton (succursale),succursale,latin,disambiguation,disambiguation,high,"The extra content ""succursale"" indicates a specific branch or location qualifier, which drives the decision towards disambiguation.",1,2.66
Prestige de Menton,Prestige de Menton - Eau de Menton,eau de menton,latin,disambiguation,business_type,high,"The extra content ""eau de menton"" describes what kind of product this is, specifically an aromatherapy or perfume item.",0,4.37
ImmoWert Hessen,ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien,carsten nessler sachverstandige fur immobilien,latin,disambiguation,disambiguation,high,"The extra content ""carsten nessler sachverstandige fur immobilien"" indicates that this is a disambiguating title, identifying a specific individual's professional role.",1,2.99
United Promotions Inc,United Promotions Inc. Photo Lab,photo lab,latin,business_type,business_type,high,"The extra content ""photo lab"" describes a specific service provided by United Promotions Inc., which indicates that it is a business type.",1,2.52
The Home Depot,The Home Depot México,mexico,latin,location,location,high,"The extra content ""mexico"" identifies a specific country where The Home Depot operates, which is a location qualifier.",1,2.37
APEC Hospital de la Ceguera,Apec Hospital De La Ceguera Azcapotzalco,azcapotzalco,latin,location,location,high,"The extra content ""azcapotzalco"" is a place name, indicating that it qualifies as location.",1,2.44
Smartphone Solutions,Smartphone Solutions Sunbury,sunbury,latin,location,location,high,"The extra content ""sunbury"" is a city name, which provides location information that typically serves as directory noise.",1,2.33
Vitality Integrated Programs,Vitality Integrated Programs (VIP),vip,latin,disambiguation,noise,high,"The extra content ""vip"" is an acronym or abbreviation that does not provide additional semantic information about the nature, location, or disambiguation of the business. It's likely a marketing tagline or identifier.",0,3.08
See's Candies,See's Candies Chocolate Shop,chocolate shop,latin,business_type,business_type,high,"The extra content ""chocolate shop"" describes what kind of place See's Candies is, which indicates it falls under business_type.",1,2.52
Bad & Meer,Bad & Meer Fachmarkt für Heizung & Sanitär,fachmarkt fur heizung sanitar,latin,business_type,business_type,high,"The extra content ""fachmarkt fur heizung sanitar"" directly describes what kind of place this is, specifying it as a specialty market for heating and sanitation. This matches the business_type classification.",1,3.14
Royce Rolls,Royce Rolls Cafe,cafe,latin,business_type,business_type,high,"The extra content ""cafe"" indicates that this is a specific type of establishment, which fits the definition of business_type.",1,400.76
Waterbury Career Academy,Waterbury Career Academy High School,high school,latin,business_type,business_type,high,"The extra content ""high school"" describes the specific type or level of educational institution, which is a business type.",1,2.37
Village Medical,Village Medical at Walgreens,at walgreens,latin,disambiguation,business_type,high,"The extra content ""at walgreens"" indicates that this is a specific location within Walgreens, which is a store brand. This suggests that the name refers to a service or business type (business_type) rather than a separate place.",0,26.03
Remington Heights,Remington Heights Retirement Community,retirement community,latin,business_type,business_type,high,"The extra content ""retirement community"" describes what kind of place this is, indicating it's a business type.",1,2.37
Vegano Bio,Vegano Bio - Shop Online Prodotti Vegani,shop online prodotti vegani,latin,noise,business_type,high,"The extra content ""shop online prodotti vegani"" describes what kind of place this is, indicating it's an online shop for vegan products.",0,5.15
De Giovannini,De Giovannini Secondo di Cozzi Pier Secondo,secondo di cozzi pier secondo,latin,disambiguation,disambiguation,high,"The extra content includes ""secondo di cozzi pier secondo,"" which indicates a specific person or position within the business, suggesting it's not a location or business type but rather disambiguating information.",1,3.21
El Dorado Hills Sports Club,El Dorado Hills Sports Club and Spa,and spa,latin,business_type,business_type,high,"The extra content ""and spa"" describes a specific service offered by the club, indicating what kind of place it is beyond just being a sports club.",1,2.63
Extended Stay America,Extended Stay America Los Angeles / Arcadia,los angeles arcadia,latin,location,location,high,"The extra content ""los angeles arcadia"" indicates specific geographic locations, which typically classifies as location.",1,2.29
Oh My Goodness,Oh My Goodness OMG,omg,latin,disambiguation,noise,high,"The extra content ""omg"" stands for ""Oh My Goodness,"" which is an interjection used as an expression of surprise or shock. It does not provide any additional location, business type, or disambiguating information.",0,3.23
Miracle Mile Shops,Miracle Mile Shops At Planet Hollywood,at planet hollywood,latin,location,disambiguation,high,"The extra content ""at planet hollywood"" indicates a specific location within Planet Hollywood, which is a disambiguation element rather than a place name or business type.",0,2.86
Blue Rhino,Blue Rhino Propane Exchange,propane exchange,latin,business_type,business_type,high,"The extra content ""propane exchange"" describes what kind of service or facility Blue Rhino is, which falls under the business_type category.",1,25.24
Heartland Mortgage Inc - Bobbie Jo Haggard,"Heartland Mortgage Inc. / Bobbie Jo Haggard, NMLS 92472",nmls 92472,latin,noise,noise,high,"The extra content ""nmls 92472"" is a license number, which provides no additional semantic value to identify the type of business or location. It's boilerplate information typically appended without adding meaningful context.",1,3.31
Hotel Farol,Hotel Farol - Mosqueiro,mosqueiro,latin,location,location,high,"The extra content ""mosqueiro"" is a place name that provides a geographic qualifier, indicating it's likely a specific location.",1,2.45
AdventHealth Medical Group Primary Care,AdventHealth Medical Group Primary Care at Brandon,at brandon,latin,location,location,high,"The extra content ""at brandon"" is a location qualifier, specifying the city or area where the primary care group operates.",1,2.41
Eat Happy,Eat Happy Sushi & asiatische Spezialitäten,sushi asiatische spezialitaten,latin,business_type,business_type,high,"The extra content includes specific food items ""sushi"" and ""asiatische Spezialitäten,"" indicating what kinds of dishes are served, which is a business type descriptor.",1,25.69
Wohnungsauflösungen Schenk,Wohnungsauflösungen Schenk Ankauf und Verkauf,ankauf und verkauf,latin,business_type,business_type,high,"The extra content ""ankauf und verkauf"" indicates that the business operates in buying and selling properties, which is a clear description of what kind of service the place offers. Therefore, it falls under the category of 'business_type'.",1,3.41
