short_name,long_name,extra_content,script_type,correct_answer,predicted,confidence,reasoning,correct,latency_s
POLE DANCE AVEC MOI,Pole Dance avec Moi Marseille,marseille,latin,location,location,high,"The extra content 'marseille' clearly indicates that the longer name is simply identifying the location, which does not describe what kind of place it is or provide unique disambiguation information.",1,128.94
Schlotzsky's,"Schlotzsky's (Colony Way - Madison, MS)",colony way madison ms,latin,location,location,high,"The extra content 'colony way madison ms' identifies a specific location which includes both city and state, thus providing geographic information that is additional to the core name. This indicates it functions as a locational identifier rather than describing what kind of place Schlotzsky's (Colony Way - Madison, MS) is or differentiating branches/services.",1,15.58
West Coast Hifi,West Coast Hi-Fi Rockingham,rockingham,latin,location,location,medium,"The extra content 'rockingham' is a location within the longer name, which doesn't provide significant additional information about what kind of business it is. It only specifies that this place belongs to Rockingham but does not describe its function or identity beyond that fact. This indicates that it serves as a geographical qualifier rather than providing clarity on whether it’s for commercial purposes such as identifying the type of products offered, services provided, etc.",1,6.8
Vape Haus,Vape Haus Queretaro,queretaro,latin,location,location,"high

## completed","The extra content ""queretaro"" identifies a specific location which is additional information, but it does not describe what kind of business or disambiguate between multiple entities. Therefore, based on our classification rules, we will classify this as 'location'. The presence of the city's name after an extended place name typically indicates geographical context rather than providing key details about the type of establishment within.",1,3.84
Allison Hunt MD,"Allison Hunt, MD, FACOG",facog,latin,noise,disambiguation,medium,"The extra content ""facog"" seems to refer specifically to a specialization or certification within medicine, which in this context suggests that Allison Hunt is a medical professional. The mention of MD (Medical Doctor) at the end confirms her profession as well. Since we have confirmation about Dr. Hunt's occupation from ""MD,"" the extra content seems to be additional credentials or titles rather than essential information needed for distinguishing this place name, which in fact is not a location but an individual’s professional title and specialization within medicine (Gynecology). Hence, we identify it as 'business_type'.",0,6.0
Hamburguesas Al Carbon,Hamburguesas al Carbon Torreon,torreon,latin,location,location,high ✅,"The extra content ""torreon"" is a city name, which serves as a specific geographic qualifier that adds essential information to identify this place. This indicates it's intended more likely for location identification within the country of Mexico rather than describing what kind of establishment or disambiguation details are provided in the longer name.",1,3.53
Vighna Bamboo Briyani,Vighna Bamboo Briyani - JB,jb,latin,location,noise,high,"The core name 'Vighna Bamboo Briyani' is identified without additional identifying elements that specify it as a unique entity. The term 'jb', presumably an abbreviation or initials, lacks context to determine its significance within the place names and appears non-descriptive of any business type or specific location.",0,13.19
Florería Rosa Pastel,Florería Rosa Pastel P. Peñasco,p penasco,latin,location,disambiguation,medium,"The extra content ""p penasco"" seems to be a specific or unique identifier that refers to an individual, likely associated with the longer name. Since this additional information does not describe what kind of business it is nor provides any geographical location details but instead indicates personal ownership within the context provided by the fuller place name 'Floreria Rosa Pastel P. Peñasco', we can infer that ""p penasco"" serves as a disambiguation element, pinpointing this particular establishment in relation to others of its kind or associated with it personally.",0,9.07
Boot Barn Hall,Boot Barn Hall at Bourbon Brothers,at bourbon brothers,latin,disambiguation,noise,high,"The extra content 'at Bourbon Brothers' does not describe what kind of place Boot Barn Hall is, nor does it clarify whether this name refers to a specific branch or franchise which would indicate disambiguation. It also lacks indicators that suggest location-specific information like city names or geographic qualifiers.",0,10.5
Atm,ATM (Post Office),post office,latin,disambiguation,business_type,high,"The extra content ""post office"" describes what kind of place this is, identifying it as a specific type of business. Since ATM (Post Office) indicates its function within society — providing postal services to customers — the classification leans towards describing the purpose or service provided by that establishment rather than just naming an existing location in Hamersmith known for several such establishments like Kip McGrath Hammersmith.",0,6.6
Marathon Gas,Marathon Gas & DQ,dq,latin,disambiguation,business_type,"medium❌    # While the extra content ""dq"" could potentially relate to a business type within certain industries, it's too ambiguous without further context and thus not high in reliability for this specific case.","The extra content ""dq"" does not describe what kind of business Marathon Gas is nor adds any location-based specificity. It seems more like a marketing abbreviation or an acronym that's commonly used within the energy sector, potentially indicating a quality service guarantee (similar to 'Drive Quality'). The absence of additional context suggests it doesn’t serve as direct disambiguation either and is not common enough in identifying specific services beyond Marathon Gas.",0,6.03
Planet Fitness,"Planet Fitness - Manassas, VA",manassas va,latin,location,location,medium,"The extra content ""manassas va"" refers to a specific geographical location, Manassas in Virginia (VA). This indicates that we're dealing with an additional detail about where this particular Planet Fitness is located. Since the core name 'Planet Fitness' does not change based on its locale and given no business type or disambiguation context is indicated by ""manassas va"", it suggests that Manassas, VA could be used as a clarification to distinguish between multiple locations of Planet Fitness if there are several. However, this additional detail typically would only serve the purpose of providing more precise information rather than differentiating one business from another (which is usually required for ""business_type"" or disambiguation).",1,6.21
Raising Cane's,Raising Cane's Chicken Fingers,chicken fingers,latin,business_type,business_type,high,"The extra content ""chicken fingers"" clearly indicates what kind of food is being served, which suggests that this longer name provides additional information about the specific type of establishment rather than a location or disambiguation. The presence of chicken as part of its core menu strongly implies it's referring to Raising Cane's Chicken Fingers and not merely an address in Hammersmith where such food could be served, nor is there any indication that the extra content clarifies which particular branch or franchise.",1,4.78
La Azotea,La Azotea Terraza,terraza,latin,business_type,business_type,high,"The term 'terraza' within the extra content suggests an outdoor patio or terrace space associated with dining, implying a specific kind of establishment that provides such amenities. Therefore, it indicates additional information about what type of business this place name is referring to.",1,10.39
bergwerk IT GmbH,bergwerk IT GmbH | Webentwicklung & IT-Infrastruktur,webentwicklung itinfrastruktur,latin,disambiguation,business_type,high,"The extra content 'webentwicklung itinfrastruktur' is German for 'Web Development and IT Infrastructure', which indicates a specific service or branch within the company. Since this phrase describes what type of business services are provided by the company, rather than identifying an individual person with credentials such as M.D., S.C., or Co., it classifies this extra content under the 'business_type' category.",0,19.06
Hospital São Domingos,Hospital São Domingos- Exames,exames,latin,disambiguation,business_type,high,"The extra content ""exames"" is directly related to medical or health services, which aligns closely with a business type as it indicates what kind of facility this place could be. The term seems specific enough that if the longer name contains information about additional services like ""Hospital São Domingos- Exames"", we can deduce its purpose and classify it accordingly without ambiguity or confusion to location, disambiguation details, etc.",0,6.86
Parc Clichy-Batignolles,Parc Clichy-Batignolles Martin Luther King,martin luther king,latin,location,disambiguation,high,"The extra content ""martin luther king"" is identified as a disambiguation term because it specifies an individual known by that name, which does not inherently describe what kind of place this could be. It likely serves to distinguish between different locations or entities with similar names but are associated with the notable historical figure Martin Luther King Jr., rather than describing either business type (business_type) or providing a specific geographic location identifier (location).",0,4.21
Canal Video,Canal Vidéo Laryan 82 Franchisé indépendant,laryan 82 franchise independant,latin,disambiguation,noise,high,"The extra content 'laryan 82 franchise independant' suggests that Canal Video has established an independent branch or outlet at a specific location without naming the place directly. This additional information is not required for basic directory listings where only business names are needed, and thus it appears to be non-essential.",0,16.62
Calico Jacks,Calico Jack's Bistro,bistro,latin,business_type,business_type,"high

[#] [ # ] Classified as business_type due to clear identification through 'bistro' suggesting its function. Confidence is high because the term provides explicit indication of what Calico Jacks offers, distinguishing it from a mere address or location identifier (which could also be classed under `location`).
```","The extra content ""bistro"" in 'Calico Jacks' Bistro' indicates that this place is a restaurant, suggesting it adds important information about what kind of establishment Calico Jacks is. Since the term bistro informs us directly about its business nature as a casual dining establishments offering light meals and snacks typically found in French cuisine style places (even though 'Calico' might suggest something different), we can conclude that this extra content specifies the kind of place it is, aligning with classifying it under `business_type`.",1,13.28
Over The Rainbow,Over the Rainbow Limited,limited,latin,disambiguation,disambiguation,medium,"The extra content 'limited' suggests a specific subcategory or service offering within an establishment, often implying it is part of franchised businesses where such qualifiers are common. This does not describe what kind of place Over the Rainbow Limited is but rather identifies its branching out as something distinct from typical unlimited establishments; hence, this should be classified under disambiguation because it points to a specific characteristic that differentiates one part or location within an overarching brand without specifying whether 'Over The Rainbow' refers to a type of business.",1,6.72
Colourfence Garden Fencing,ColourFence Garden Fencing - Isle Of Wight,isle of wight,latin,location,location,high,"The extra content 'Isle Of Wight' appears to be specifying a location and is not descriptive of what kind of business it is, nor does it add any disambiguation or noise. This qualifier indicates the place name refers specifically to an area within England.",1,14.29
Leonora Rose,Leonora Rose Florists,florists,latin,business_type,business_type,high,"The extra content 'florists' provides essential information about what type of business Leonora Rose is, indicating that it specializes in floral services. This suggests the necessity to keep and classify this name as a place for people seeking florists.",1,15.63
Service Neon,Service Neon di Cateni Riccardo,di cateni riccardo,latin,disambiguation,disambiguation,medium,"The extra content 'di cateni riccardo' is indicative of an owner or specific branch associated with Service Neon. Since this information does not describe the kind of place it is (business_type) nor add essential location details, and instead identifies a particular person related to that business name.",1,16.74
Wing Sing,Wing Sing Bar,bar,latin,business_type,business_type,high,"The extra content 'bar' indicates that this additional information defines what kind of establishment Wing Sing is, specifically identifying it as a type of place where alcoholic drinks are served. This suggests that its role in the longer name goes beyond merely describing location or providing specificity and instead describes the nature of the business itself – hence it’s associated with 'business_type'.",1,6.89
Spectron Desarrollo,Spectron Desarrollo S.C.,sc,latin,noise,noise,high,"The 'extra content' consists only of an abbreviation that does not add any meaningful information about what kind of business entity it is or its location. Therefore, this extra detail doesn’t contribute to identifying the type of place name beyond basic legal structure (e.g., incorporated vs unincorde). It appears irrelevant for classification and thus falls under noise.",1,15.18
Charleston Civic Center,Charleston Civic Center Ice Arena,ice arena,latin,business_type,business_type,high,"The extra content 'ice arena' directly describes what kind of facility Charleston Civic Center Ice Arena is, indicating that it falls under a business type rather than merely being an additional location-based descriptor or disambiguation. The presence of the word 'Ice' clearly suggests this place specializes in ice skating activities.",1,15.2
Hotel Olimpia,Hotel Olimpia  Silvi Marina TE,silvi marina te,latin,location,business_type,high,"The extra content ""silvi marina te"" is a part of the name that seems to describe either additional information about location or possibly an extension like 'West' which may not be significant enough on its own. However, without context suggesting it specifically identifies something unique about this place (like branch info for disambiguation), we default to treating it as more descriptive of a physical characteristic rather than noise since the term ""te"" doesn't correspond with known abbreviations or credentials in English and is not boilerplate.",0,8.84
Murphy USA,Murphy USA #6583,6583,latin,disambiguation,noise,high (based on the reasoning),"The extra content ""6583"" appears to be a numeric identifier, possibly related to store numbers or locations within Murphy USA. This is not indicative of what type of business it represents nor does it identify the location beyond identifying one instance among potentially many stores under the same name. It seems more like an internal reference rather than descriptive content that would disambiguate a specific place, suggesting noise and lacking relevance for distinguishing between Murphy USA locations or defining its core type of business operation as ""business_type"".",0,7.12
Home Instead,Home Instead Senior Care,senior care,latin,business_type,business_type,high,"The extra content ""senior care"" provides information about what kind of service Home Instead Senior Care offers, which indicates it is a business type. Therefore, I classified this as a 'business_type'. The presence of the words “Senior” and ‘Care’ suggests that we're discussing an organization specializing in elderly care services rather than just any location or disambiguation marker like branch name or owner details which would be indicative for other classification options.",1,5.95
Forst und Garten,Forst und Garten Diehl,diehl,latin,disambiguation,noise,low,"The extra content 'diehl' is likely a surname, which does not describe what kind of place Forst und Garten Diehl represents. It also doesn't specify any location or provide disambiguation specifics but seems to be personal rather than business-related information. Therefore, this suggests that the name should remain as ""Forst und Garten"" since additional content indicating a type of establishment has not been provided in 'diehl.'",0,6.01
The Flying Locksmiths,The Flying Locksmiths - Los Angeles West,los angeles west,latin,location,location,medium,"The extra content ""los angeles west"" is a geographic identifier, suggesting it refers to either part of Los Angeles or possibly even an establishment within that specific area in West Los Angeles. This indicates that this additional information serves as more precise location-related context rather than describing the nature of the business itself (business type), providing clarity about whereabouts without offering insight into what kind of place it is, thus pointing towards a classification under 'location'.",1,5.83
Lonches Amparito,Lonches Amparito Tránsito,transito,latin,location,business_type,high,"The 'extra content' provided, which is 'transito', clearly describes what kind of establishment or service Lonches Amparito offers. Since this extra piece provides information about the business type and it doesn't merely serve as a geographical qualifier nor does it disambiguate specific services within that place name, it signifies the nature of commerce being conducted there.",0,14.22
En-spire Nutrition,En-spire Nutrition Centennial,centennial,latin,location,business_type,"high

## completed ##","The extra content 'centennial' provides information about a significant milestone of the business, which typically indicates an anniversary rather than just describing what type of establishment En-spire Nutrition is or providing location details. Since it suggests that this place has been operating for 100 years and doesn't serve as specific disambiguation nor non-semantic information (noise), we identify the classification to be 'business_type'.",0,8.07
Auto Stark,Auto Stark Acessórios Automotivo,acessorios automotivo,latin,business_type,disambiguation,medium,"The extra content ""acessorios automotivo"" provides information about what Auto Stark specializes in, indicating that it is related to car accessories. This suggests a business type classification where additional context on services or products can be found within the longer name itself (""Acessórios Automotivos""), which typically means this could likely represent multiple items rather than one specific brand of automotive accessories but doesn't clearly specify as ""business_type.""",0,6.53
Kyle Citty,"Kyle Citty, M.D.",md,latin,noise,disambiguation,medium,"The extra content ""md"" in Kyle Citty, M.D., clearly represents a professional credential that defines what field of work or profession this individual is associated with; specifically, it indicates they are Medical Doctor (M.D.). This additional information helps to classify the nature of the place name provided and guides us toward recognizing its usage in reference to an actual person rather than as part of a location's title or other non-personal identifiers that would be considered noise.",0,5.8
Työväen Akatemia,Työväen Akatemian kirjasto,n kirjasto,latin,business_type,business_type,"high
```","The extra content ""n kirjasto"" (in Finnish, which uses a Latin-based script) suggests that additional information is describing what kind of institution this place name refers to. The term 'n' likely stands for 'university,' and when combined with the core concept of an academic institution like Työväen Akatemia ('Workers’ Academy'), it indicates that we are dealing with a university in Finnish, suggesting its role as providing educational services within the given context.",1,6.34
Craig Bagley,Craig Bagley - State Farm Insurance Agent,state farm insurance agent,latin,business_type,business_type,high,"The extra content ""state farm insurance agent"" indicates that this longer name is providing information about a specific occupation or business type associated with Craig Bagley. Since it includes both his title (insurance-related) and the affiliation of State Farm, which implies he has some professional standing in that field—a common practice for professionals listing their services on social media platforms like LinkedIn to indicate expertise.",1,5.52
Andy Allain - Thrivent,Andy Allain - Thrivent Financial,financial,latin,business_type,business_type,high,"The extra content ""financial"" directly relates to what Andy Allain - Thrivent Financial is, indicating that it describes a business type—specifically in this case, an insurance company which often provides financial services. The additional word 'Financial' clearly indicates the nature of the firm rather than providing extra locational or disambiguating information.",1,5.79
Tractor Supply,Tractor Supply Co.,co,latin,noise,disambiguation,medium,"The extra content ""co"" at the end of the longer place name does not describe what kind of business Tractor Supply Co. is or provide a location qualifier; rather, it seems to be an abbreviation commonly associated with cooperative ownership (""Coop"") often used in U.S.-based stores for emphasizing community-oriented values and customer service. This additional piece does not fit into any of the defined classes such as business type, specific disambiguation (like location or unique branch identifier), nor is it noise that adds no semantic value but instead seems to hint at an organizational affiliation rather than a distinguishing feature like ""co-op"". Therefore, based on this understanding and adhering strictly to our classification definitions, the extra content 'co' should be disregarded as not contributing additional meaningful information for business type or location.",0,8.12
Mary Print,Mary Print Sardegna,sardegna,latin,location,noise,medium,"The extra content ""sardegna"" indicates a geographic location, which is not essential information to identify Mary Print as its core activity but provides disambiguation by specifying the region where it operates. Therefore, this additional context helps differentiate between multiple businesses with similar names operating in different regions and should be used for clarity when searching or referencing online directories without affecting the recognition of ""Mary Print"" itself; hence we consider it as noise since it does not identify a specific place-name entity within Mary Print.",0,6.49
Cella Café,Cella Café Bar & Restaurant,bar restaurant,latin,business_type,business_type,medium,"The extra content ""bar restaurant"" suggests that Cella Café Bar & Restaurant serves both as a bar (a place where alcoholic bever0rse are sold) and also functions as a restaurant, which implies the nature of this establishment's business. The term 'restaurant' provides more specific information about its core function than just being an eatery would do alone; therefore, it is essential to know that Cella serves food in addition to providing drink service for proper disambiguation within commercial settings or directories where both types might coexist side by side but have different primary functions.",1,6.74
Floripa Sucos,Floripa Sucos e Lanches,e lanches,latin,business_type,business_type,medium,"The extra content ""e lanches"" suggests that Floripa Sucos is a place known primarily for its small snack stands or food carts, which adds descriptive information about what type of establishment it might be and informs us that this name likely refers to the business aspect rather than just being an address.",1,5.0
Green Leaf's,Green Leaf's Beyond Great Salads,beyond great salads,latin,business_type,business_type,high,"The extra content 'beyond great salads' indicates that this place is primarily a restaurant or food establishment specializing in serving salads. Since it provides clear information about what kind of service the business offers (salads), which goes beyond just naming, we can deduce its classification as a specific type of dining option rather than general location or noise-related content.",1,3.89
Wayne Cooley - COUNTRY Financial,Wayne Cooley - COUNTRY Financial representative,representative,latin,disambiguation,noise,medium,"The extra content ""representative"" describes a person's role or title, which indicates that this information is additional to their professional identity. Since it does not describe what kind of business they are associated with (business_type), nor does it provide geographic context for location, disambiguation from other namesakes, and the term isn't specific enough to be a unique identifier but rather just supplementary info about who Wayne Cooley is at COUNTRY Financial.",0,5.83
Code Ninjas,Code Ninjas Virginia Beach,virginia beach,latin,location,location,high,"The extra content 'Virginia Beach' is indicative of a geographic location, which implies that it should be classified as such rather than defining the nature or type of business provided by Code Ninjas.",1,9.74
Barnegat Bay Financial Group,Barnegat Bay Financial Group - Raymond James Office,raymond james office,latin,disambiguation,business_type,high,"The extra content 'raymond james office' provides specific information that identifies what kind of place it is, namely an affiliation with a well-known financial services firm. This suggests the longer name contains essential details about its business type and purpose.",0,25.89
West Herr Cadillac,West Herr Cadillac of East Aurora,of east aurora,latin,location,location,high,"The extra content ""of east aurora"" provides a geographical identifier which suggests that it is used to specify or disambiguate from other entities named Cadillac in different locations. Therefore, this information seems more likely associated with specifying the location of West Herr Cadillac rather than describing its business type or being noise.",1,5.71
Academia Performance,Academia Performance & Saúde,saude,latin,business_type,business_type,medium,"The extra content 'saude' is indicative of Brazilian Portuguese for 'health,' which suggests that 'Academia Performance & Saúde' refers to a place related to health or wellness. It appears to be additional descriptive information rather than noise, and it does not specify what kind of service the establishment provides (e.g., specific services like physical therapy are missing). Since this is likely referring to a specialized facility that combines performance-related activities with health aspects such as fitness or wellness centers in Brazilian Portuguese settings, I would classify this name primarily under 'business_type' due to the explicit mention of a sector (performance/saude). However, without additional context on whether it provides specific business services like therapy within its core function, there is some ambiguity. Nonetheless, because 'health' has been specified as an extra component and assuming this does not represent noise or disambiguation but rather complements the main name to define a unique service offering related to health in conjunction with performance activities.",1,19.66
American Printing,American Printing Unlimited,unlimited,latin,disambiguation,business_type,high,"The extra content ""unlimited"" indicates that this place likely offers a wide range of services or products, which is typical for businesses rather than specific locations. It suggests commercial activity without defining what aspect of printing they specialize in (such as the type of print media), making it clear additional information about their service scope beyond simply identifying them by location alone.",0,8.17
Batteries Plus,Batteries Plus Bulbs,bulbs,latin,business_type,business_type,high,"The extra content ""bulbs"" suggests that Batteries Plus Bulbs is a specific type of business offering batteries as well, which indicates this place name's additional reference to its products. This means it falls under the `business_type` classification where naming explicitly mentions what kind of service or product they offer; in this case, 'bulbs'.",1,5.29
Marine Corps Exchange,Marine Corps Exchange (MCX),mcx,latin,disambiguation,business_type,high,"The extra content 'mcx' provides a clear abbreviation of the longer name, Marine Corps Exchange (MCX), which suggests that it serves as an informal short form used within contexts where brevity is necessary or preferred. The core information about what this entity represents—a services center for military personnel and their families—remains understandable from both names; hence we can infer its function without needing the full name for identification, which often denotes a business type focused on providing goods or services to specific groups (in this case, service members).",0,6.9
Dias Park,Dias Park Estacionamento,estacionamento,latin,business_type,business_type,high,"The extra content ""estacionamento"" clearly describes what type of establishment Dias Park is, which means it informs us about the business nature - a parking or car park. This aligns well with classifying this as 'business_type'. Thus we conclude that:",1,3.14
Results Physiotherapy,"Results Physiotherapy Nashville, Tennessee - West",nashville tennessee west,latin,location,location,"medium

## completed","The extra content ""nashville tennessee west"" is a location-based identifier that specifies where Results Physiotherapy can be found, making it essential information. This suggests its purpose in disambiguating which particular branch of the business we are referring to among several possible locations with similar names or within different cities sharing common shorter names.",1,3.47
Momo and Co.,Momo and Co. Design,design,latin,business_type,business_type,high,"The extra content ""design"" suggests that Momo and Co. Design is specialized in providing design services or products, indicating it's a business focused on creative outputs rather than being an identifier of location, noise, or disambiguation specific to another entity. Hence, the classification should be `business_type` as this extra content describes what kind of service Momo and Co. is offering which adds essential information about their core function in addition to their name.",1,5.67
The Vineyard Church,The Vineyard Church Bloomington-Normal,bloomingtonnormal,latin,location,location,high,"The extra content ""bloomingtonnormal"" provides a specific geographic identifier that helps to pinpoint exactly which place of this kind, The Vineyard Church is located. Since we're trying to classify the role of `extra_content` in determining whether it should be used for disambiguation or not, and given its indication towards identifying Bloomington-Normal as a location within Illinois (USA), I would lean more toward using this extra content when addressing an individual who isn't sure which The Vineyard Church they are referring to.",1,6.75
Full Steam,Full Steam Tromso,tromso,latin,location,disambiguation,medium,"The extra content ""tromso"" suggests that this is an additional part of a name, possibly indicating either a location or branch/service area specificity. Since it appears at the end without any business-defining terms and assuming there's no indication to suggest otherwise (like mentioning services in relation to being a place), we can infer that ""tromso"" is likely additional context for locating within Full Steam, making this an example of disambiguation.",0,5.67
Poorvika Mobiles,Poorvika Mobiles Cuddalore - Opp to Bus Stand,cuddalore opp to bus stand,latin,noise,location,high,"The extra content 'cuddalore opp to bus stand' suggests that it is providing location-specific information about where Poorvika Mobiles, which seems like a business type based on the name itself (mobile retailer/repair shop), can be found. Since this additional context serves as geographic disambiguation without indicating any extra kind of service or brand distinction beyond naming 'Poorvika Mobiles,' it is classified under location.",0,19.76
Industria Pizzeria,Industria Pizzeria + Bar,bar,latin,business_type,business_type,high,"The extra content ""bar"" suggests that this place is not just a pizza establishment but also serves as an alcoholic beverage venue. This additional information helps distinguish it from other establishments, which makes the long name more specific and informative for users or map services looking to identify if they are finding both food (pizzeria) and drink service (bar).",1,7.56
Black Mamba Barber Shop & Tatto,Black Mamba Barbershop & Tattoo | Nezahualcóyotl,black mamba barbershop tattoo nezahualcoyotl,latin,business_type,location,high,"The extra content 'nezahualcóyotl' suggests that Black Mamba Barber Shop & Tattoo is located at or near Nezahualcóyotl, which serves as a geographic location. Since the shorter name doesn’t provide any specific information about what kind of business it is and 'nezahualcóyotl' isn't describing its nature but merely adding locational context to it.",0,16.02
Good Morning Children,Good Morning Children Limited,limited,latin,disambiguation,business_type,high,"The extra content ""limited"" indicates a specific type of business entity, suggesting that this is not just any restaurant but likely an LLC or similar limited liability company. This term typically signifies legal structure rather than the core nature of the place as a cafe/restaurant itself and thus suggests it's additional information related to ownership status rather than describing what kind of establishment ""Good Morning Children"" is, which means we should classify this instance under business_type.",0,8.05
Kip McGrath,Kip McGrath Hammersmith,hammersmith,latin,location,location,high,"The extra content 'hammersmith' is identified as part of a location, specifically it appears to be an abbreviation for Hammersmith. This suggests that the longer name includes additional information about where Kip McGrath operates or resides.",1,9.87
Volker Rentel GmbH,Volker Rentel GmbH Heizung- und Sanitärtechnik,heizung und sanitartechnik,latin,business_type,business_type,high,"The extra content 'heizung und sanitartechnik' is directly related to services offered by Volker Rentel GmbH and provides specific information about the type of business they are in, which indicates a clear description of what kind of place it is. Therefore, this qualifies as a business_type classification.",1,14.87
Hanger Clinic,Hanger Clinic: Prosthetics & Orthotics,prosthetics orthotics,latin,business_type,business_type,high,"The extra content 'prosthetics orthotics' clearly describes what kind of place this is, indicating that it specializes in providing prosthetic and orthotic services. This classification suggests the business type as a medical or healthcare service provider rather than just an office for general practitioner visits.",1,115.26
Esfiha Chic,Esfiha Chic - Vila Arcádia,vila arcadia,latin,location,location,medium,"The extra content ""vila arcadia"" is a geographic location, likely indicating a neighborhood or part of a city. This suggests that it's providing additional information about where Esfiha Chic - Vila Arcádia could be situated but not what type of establishment the name refers to. The choice between keeping either the short or long place names will depend on whether this geographic descriptor is essential for disambiguation within a directory listing context.",1,6.66
Cerrajeria Lionel,Cerrajería Lionel Centrito,centrito,latin,location,noise,high,"The 'extra content' provided is merely an additional descriptor to differentiate between two businesses, not necessary for identification or disambiguation. As there are no indicators of a specific branch, location qualifier, professional title, corporate affiliation, boilerplate terms such as license numbers mentioned in the longer name that would drive it into any other classification.",0,12.08
The Fairways at San Marcos,The Fairways at San Marcos Apartments,apartments,latin,business_type,disambiguation,high,"The classification as a disambiguation comes from the fact that ""apartments"" does not describe what kind of place this is nor provide any geographical or location details beyond identifying it specifically with an accommodation. It also doesn't signify noise-like information typically seen in professional titles, brands, etc.",0,7.29
